Max,16.6417
Target,8.3208
Set,Time,Reps,Angle,Velocity,X,Y
1,0.1812,0,0.0000,0.0000,-0.2440,-0.1750
1,0.2505,0,0.0000,0.0000,-0.1580,-0.3120
1,0.3098,0,0.0000,0.0000,-0.2460,-0.1700
1,0.3301,0,0.0000,0.0000,-0.2460,-0.1700
1,0.3584,0,0.0000,0.0000,-0.2460,-0.1700
1,0.3761,0,0.0000,0.0000,-0.2460,-0.1690
1,0.3989,0,0.0000,0.0000,-0.2450,-0.1690
1,0.4260,0,0.0000,0.0000,-0.2450,-0.1680
1,0.4684,0,0.0000,0.0000,-0.2460,-0.1670
1,0.4793,0,0.0000,0.0000,-0.2470,-0.1650
1,0.5029,0,0.0000,0.0000,-0.2470,-0.1630
1,0.5318,0,0.0000,0.0000,-0.2470,-0.1610
1,0.5484,0,0.0000,0.0000,-0.2470,-0.1600
1,0.5795,0,0.0000,0.0000,-0.2480,-0.1580
1,0.5827,0,0.0000,0.0000,-0.3120,-0.2270
1,0.5941,0,0.0000,0.0000,-0.2490,-0.1560
1,0.6092,0,0.0000,0.0000,-0.2500,-0.1550
1,0.6175,0,0.0000,0.0000,-0.2500,-0.1530
1,0.6282,0,0.0000,0.0000,-0.2500,-0.1520
1,0.6519,0,0.0000,0.0000,-0.2500,-0.1490
1,0.6790,0,0.0000,0.0000,-0.2500,-0.1460
1,0.6983,0,0.0000,0.0000,-0.2510,-0.1430
1,0.7303,0,0.0000,0.0000,-0.2510,-0.1400
1,0.7498,0,0.0000,0.0000,-0.2510,-0.1370
1,0.7668,0,0.0000,0.0000,-0.2530,-0.1340
1,0.7895,0,0.0000,0.0000,-0.2540,-0.1290
1,0.8315,0,0.0000,0.0000,-0.2570,-0.1200
1,0.8601,0,0.0000,0.0000,-0.2580,-0.1130
1,0.8938,0,0.0000,0.0000,-0.2600,-0.1040
1,0.9155,0,0.0000,0.0000,-0.2640,-0.0960
1,0.9385,0,0.0000,0.0000,-0.2650,-0.0900
1,0.9769,0,0.0000,0.0000,-0.2680,-0.0820
1,1.0113,0,0.0000,0.0000,-0.2700,-0.0750
1,1.0549,0,0.0000,0.0000,-0.2720,-0.0710
1,1.0645,0,0.0000,0.0000,-0.2740,-0.0690
