Max,10.3538
Target,5.1769
Set,Time,Reps,Angle,Velocity,X,Y
1,0.1472,0,0.0000,0.0000,0.0000,0.0000
1,0.1506,0,0.0000,0.0000,0.0000,0.0000
1,0.1852,0,0.0000,0.0000,0.0000,0.0000
1,0.2543,0,0.0000,0.0000,0.0000,0.0000
1,0.2770,0,0.0000,0.0000,0.0000,0.0000
1,0.2999,0,0.0000,0.0000,0.0000,0.0000
1,0.3233,0,0.0000,0.0000,0.0000,0.0000
1,0.3748,0,0.0000,0.0000,0.0000,0.0000
1,0.3919,0,0.0000,0.0000,0.0000,0.0000
1,0.4148,0,0.0000,0.0000,0.0000,0.0000
1,0.4385,0,0.0000,0.0000,0.0000,0.0000
1,0.4609,0,0.0000,0.0000,0.0000,0.0000
1,0.4877,0,0.0000,0.0000,0.0000,0.0000
1,0.5164,0,0.0000,0.0000,0.0000,0.0000
1,0.5413,0,0.0000,0.0000,0.0000,0.0000
1,0.5641,0,0.0000,0.0000,0.0000,0.0000
1,0.6000,0,0.0000,0.0000,0.0000,0.0000
1,0.6102,0,0.0000,0.0000,0.0000,0.0000
1,0.6354,0,0.0000,0.0000,0.0000,0.0000
1,0.6632,0,0.0000,0.0000,0.0000,0.0000
1,0.6794,0,0.0000,0.0000,0.0000,0.0000
1,0.6810,0,0.0000,0.0000,0.0000,0.0000
1,0.6907,0,0.0000,0.0000,0.0000,0.0000
1,0.7152,0,0.0000,0.0000,0.0000,0.0000
1,0.7428,0,0.0000,0.0000,0.0000,0.0000
1,0.7605,0,0.0000,0.0000,0.0000,0.0000
1,0.7866,0,0.0000,0.0000,0.0000,0.0000
1,0.8058,0,0.0000,0.0000,0.0000,0.0000
1,0.8214,0,0.0000,0.0000,0.0000,0.0000
1,0.8391,0,0.0000,0.0000,0.0000,0.0000
1,0.8403,0,0.0000,0.0000,0.0000,0.0000
1,0.8514,0,0.0000,0.0000,0.0000,0.0000
1,0.8745,0,0.0000,0.0000,0.0000,0.0000
1,0.8999,0,0.0000,0.0000,0.0000,0.0000
1,0.9205,0,0.0000,0.0000,0.0000,0.0000
1,0.9438,0,0.0000,0.0000,0.0000,0.0000
1,0.9801,0,0.0000,0.0000,0.0000,0.0000
1,0.9963,0,0.0000,0.0000,0.0000,0.0000
1,1.0008,0,0.0000,0.0000,0.0000,0.0000
1,1.0469,0,0.0000,0.0000,0.0000,0.0000
1,1.1087,0,0.0000,0.0000,0.0000,0.0000
1,1.1157,0,0.0000,0.0000,0.0000,0.0000
1,1.1371,0,0.0000,0.0000,0.0000,0.0000
1,1.1394,0,0.0000,0.0000,0.0000,0.0000
1,1.1539,0,0.0000,0.0000,0.0000,0.0000
1,1.1620,0,0.0000,0.0000,0.0000,0.0000
1,1.1962,0,0.0000,0.0000,0.0000,0.0000
1,1.2237,0,0.0000,0.0000,0.0000,0.0000
1,1.2512,0,0.0000,0.0000,0.0000,0.0000
1,1.2670,0,0.0000,0.0000,0.0000,0.0000
1,1.2688,0,0.0000,0.0000,0.0000,0.0000
1,1.2765,0,0.0000,0.0000,0.0000,0.0000
1,1.2948,0,0.0000,0.0000,0.0000,0.0000
1,1.3027,0,0.0000,0.0000,0.0000,0.0000
1,1.3114,0,0.0000,0.0000,0.0000,0.0000
1,1.3308,0,0.0000,0.0000,0.0000,0.0000
1,1.3921,0,0.0000,0.0000,0.0000,0.0000
1,1.4158,0,0.0000,0.0000,0.0000,0.0000
1,1.4395,0,0.0000,0.0000,0.0000,0.0000
1,1.4669,0,0.0000,0.0000,0.0000,0.0000
1,1.4839,0,0.0000,0.0000,0.0000,0.0000
1,1.5186,0,0.0000,0.0000,0.0000,0.0000
1,1.5450,0,0.0000,0.0000,0.0000,0.0000
1,1.5640,0,0.0000,0.0000,0.0000,0.0000
1,1.5956,0,0.0000,0.0000,0.0000,0.0000
1,1.6101,0,0.0000,0.0000,0.0000,0.0000
1,1.6330,0,0.0000,0.0000,0.0000,0.0000
1,1.6581,0,0.0000,0.0000,0.0000,0.0000
1,1.6903,0,0.0000,0.0000,0.0000,0.0000
1,1.7026,0,0.0000,0.0000,0.0000,0.0000
1,1.7133,0,0.0000,0.0000,0.0000,0.0000
1,1.7247,0,0.0000,0.0000,0.0000,0.0000
1,1.7372,0,0.0000,0.0000,0.0000,0.0000
1,1.7503,0,0.0000,0.0000,0.0000,0.0000
1,1.7591,0,0.0000,0.0000,0.0000,0.0000
1,1.7721,0,0.0000,0.0000,0.0000,0.0000
1,1.7826,0,0.0000,0.0000,0.0000,0.0000
1,1.7937,0,0.0000,0.0000,0.0000,0.0000
1,1.8323,0,0.0000,0.0000,0.0000,0.0000
1,1.8613,0,0.0000,0.0000,0.0000,0.0000
1,1.8741,0,0.0000,0.0000,0.0000,0.0000
1,1.8974,0,0.0000,0.0000,0.0000,0.0000
1,1.9201,0,0.0000,0.0000,0.0000,0.0000
1,1.9469,0,0.0000,0.0000,0.0000,0.0000
1,1.9777,0,0.0000,0.0000,0.0000,0.0000
1,2.0006,0,0.0000,0.0000,0.0000,0.0000
1,2.0268,0,0.0000,0.0000,0.0000,0.0000
1,2.0551,0,0.0000,0.0000,0.0000,0.0000
1,2.1155,0,0.0000,0.0000,0.0000,0.0000
1,2.1850,0,0.0000,0.0000,0.0000,0.0000
1,2.2136,0,0.0000,0.0000,0.0000,0.0000
1,2.2304,0,0.0000,0.0000,0.0000,0.0000
1,2.2477,0,0.0000,0.0000,0.0000,0.0000
1,2.2639,0,0.0000,0.0000,0.0000,0.0000
1,2.2650,0,0.0000,0.0000,0.0000,0.0000
1,2.2927,0,0.0000,0.0000,0.0000,0.0000
1,2.3109,0,0.0000,0.0000,0.0000,0.0000
1,2.3566,0,0.0000,0.0000,0.0000,0.0000
1,2.3803,0,0.0000,0.0000,0.0000,0.0000
1,2.4077,0,0.0000,0.0000,0.0000,0.0000
1,2.4257,0,0.0000,0.0000,0.0000,0.0000
1,2.4609,0,0.0000,0.0000,0.0000,0.0000
1,2.5022,0,0.0000,0.0000,0.0000,0.0000
1,2.5176,0,0.0000,0.0000,0.0000,0.0000
1,2.5405,0,0.0000,0.0000,0.0000,0.0000
1,2.5639,0,0.0000,0.0000,0.0000,0.0000
1,2.5864,0,0.0000,0.0000,0.0000,0.0000
1,2.6209,0,0.0000,0.0000,0.0000,0.0000
1,2.6554,0,0.0000,0.0000,0.0000,0.0000
1,2.6794,0,0.0000,0.0000,0.0000,0.0000
1,2.7013,0,0.0567,0.3690,0.0000,0.0000
1,2.7716,0,0.1134,0.4843,0.0000,0.0000
1,2.8346,0,0.3799,1.0879,0.0000,0.0000
1,2.8858,0,0.6464,1.8317,0.0000,0.0000
1,2.9138,0,0.7647,2.4350,0.0000,0.0000
1,2.9311,0,0.9312,3.8123,0.0000,0.0000
1,2.9634,0,1.1453,4.7601,0.0000,0.0000
1,2.9772,0,1.2731,5.7126,0.0000,0.0000
1,3.0013,0,1.4009,6.3550,0.0000,0.0000
1,3.0118,0,1.3129,4.5575,0.0000,0.0000
1,3.0461,0,1.2249,3.4469,0.0000,0.0000
1,3.0713,0,1.3206,3.3855,0.0000,0.0000
1,3.0924,0,1.3504,2.2099,0.0000,0.0000
1,3.1212,0,1.3327,1.1744,0.0000,0.0000
1,3.1381,0,1.3386,-0.0966,0.0000,0.0000
1,3.1504,0,1.3446,-0.7856,0.0000,0.0000
1,3.1613,0,1.3386,0.3299,0.0000,0.0000
1,3.1727,0,1.3267,0.5474,0.0000,0.0000
1,3.1850,0,1.2792,-0.5459,0.0000,0.0000
1,3.2070,0,1.2673,-0.8245,0.0000,0.0000
1,3.2300,0,1.2135,-1.0704,0.0000,0.0000
1,3.2534,0,1.1475,-1.5254,0.0000,0.0000
1,3.2788,0,1.0632,-2.0678,0.0000,0.0000
1,3.3571,0,0.9844,-2.1330,0.0000,0.0000
1,3.3679,0,0.9117,-2.9468,0.0000,0.0000
1,3.3929,0,0.8266,-2.8809,0.0000,0.0000
1,3.4211,0,0.7174,-3.3569,0.0000,0.0000
1,3.4378,0,0.6502,-3.6008,0.0000,0.0000
1,3.4661,0,0.5763,-3.5687,0.0000,0.0000
1,3.4831,0,0.5144,-3.6159,0.0000,0.0000
1,3.5158,0,0.4710,-3.6617,0.0000,0.0000
1,3.5523,0,0.3899,-3.0161,0.0000,0.0000
1,3.5805,0,0.3274,-2.8467,0.0000,0.0000
1,3.5980,0,0.2963,-2.5486,0.0000,0.0000
1,3.6238,0,0.2589,-2.1779,0.0000,0.0000
1,3.6897,0,0.2275,-1.8735,0.0000,0.0000
1,3.7125,0,0.2024,-1.5103,0.0000,0.0000
1,3.7823,0,0.1709,-1.3852,0.0000,0.0000
1,3.8048,0,0.1773,-1.0277,0.0000,0.0000
1,3.8324,0,0.1836,-0.6791,0.0000,0.0000
1,3.8970,0,0.1710,-0.4520,0.0000,0.0000
1,3.9654,0,0.1585,-0.2714,0.0000,0.0000
1,3.9915,0,0.1585,-0.2033,0.0000,0.0000
1,4.0209,0,0.1648,-0.0149,0.0000,0.0000
1,4.0342,0,0.1711,0.1170,0.0000,0.0000
1,4.0494,0,0.1774,0.1363,0.0000,0.0000
1,4.0803,0,0.1774,0.1036,0.0000,0.0000
1,4.1073,0,0.1711,0.0981,0.0000,0.0000
1,4.1377,0,0.1648,0.0947,0.0000,0.0000
1,4.1721,0,0.1711,0.1209,0.0000,0.0000
1,4.1951,0,0.1711,0.0902,0.0000,0.0000
1,4.2222,0,0.1711,0.0226,0.0000,0.0000
1,4.2514,0,0.1711,-0.0368,0.0000,0.0000
1,4.2668,0,0.1648,-0.0955,0.0000,0.0000
1,4.3027,0,0.1585,-0.0873,0.0000,0.0000
1,4.3374,0,0.1585,-0.0576,0.0000,0.0000
1,4.3668,0,0.1522,-0.1144,0.0000,0.0000
