Max,18.0825
Target,9.0412
Set,Time,Reps,Angle,Velocity,X,Y
1,0.2558,0,0.0000,0.0000,-0.3800,-0.4730
1,0.2905,0,0.0000,0.0000,-0.3830,-0.4840
1,0.3248,0,0.0000,0.0000,-0.3870,-0.4880
1,0.3593,0,0.0000,0.0000,-0.3910,-0.4870
1,0.3829,0,0.0000,0.0000,-0.3930,-0.4850
1,0.3940,0,0.0000,0.0000,-0.4240,-0.5160
1,0.4169,0,0.0000,0.0000,-0.3940,-0.4830
1,0.4402,0,0.0000,0.0000,-0.3960,-0.4760
1,0.4628,0,0.0000,0.0000,-0.3960,-0.4690
1,0.4858,0,0.0000,0.0000,-0.3970,-0.4630
1,0.5132,0,0.0000,0.0000,-0.3970,-0.4590
1,0.5203,0,0.0000,0.0000,-0.3960,-0.4570
1,0.5404,0,0.0000,0.0000,-0.3950,-0.4550
1,0.5476,0,0.0000,0.0000,-0.3950,-0.4530
1,0.5550,0,0.0000,0.0000,-0.3960,-0.4520
1,0.5746,0,0.0000,0.0000,-0.3970,-0.4500
1,0.5895,0,0.0000,0.0000,-0.3980,-0.4470
1,0.6849,0,0.0000,0.0000,-0.3990,-0.4440
1,0.7045,0,0.0000,0.0000,-0.4020,-0.4400
1,0.7273,0,0.0000,0.0000,-0.4030,-0.4380
1,0.7966,0,0.0000,0.0000,-0.4010,-0.4350
1,0.8074,0,0.0000,0.0000,-0.4010,-0.4370
1,0.8255,0,0.0000,0.0000,-0.4010,-0.4370
1,0.8341,0,0.0000,0.0000,-0.4000,-0.4380
1,0.8420,0,0.0000,0.0000,-0.3990,-0.4370
1,0.8614,0,0.0000,0.0000,-0.3990,-0.4370
1,0.8688,0,0.0000,0.0000,-0.3990,-0.4370
1,0.8764,0,0.0000,0.0000,-0.3990,-0.4370
1,0.9042,0,0.0000,0.0000,-0.3990,-0.4370
1,0.9312,0,0.0000,0.0000,-0.3990,-0.4370
1,0.9454,0,0.0000,0.0000,-0.3990,-0.4360
1,0.9601,0,0.0000,0.0000,-0.3980,-0.4340
1,0.9913,0,0.0000,0.0000,-0.3970,-0.4300
1,1.0151,0,0.0000,0.0000,-0.3950,-0.4260
1,1.0406,0,0.0000,0.0000,-0.3950,-0.4230
1,1.0743,0,0.0000,0.0000,-0.3930,-0.4200
1,1.0947,0,0.0000,0.0000,-0.3900,-0.4190
1,1.1186,0,0.0000,0.0000,-0.3880,-0.4200
1,1.1427,0,0.0000,0.0000,-0.3860,-0.4210
1,1.1640,0,0.0000,0.0000,-0.3840,-0.4210
1,1.1878,0,0.0000,0.0000,-0.3830,-0.4200
1,1.2327,0,0.0000,0.0000,-0.3810,-0.4190
1,1.2562,0,0.0000,0.0000,-0.3810,-0.4180
1,1.2807,0,0.0000,0.0000,-0.3810,-0.4190
1,1.3017,0,0.0000,0.0000,-0.3800,-0.4190
1,1.3250,0,0.0000,0.0000,-0.3790,-0.4200
1,1.3490,0,0.0000,0.0000,-0.3780,-0.4200
1,1.4234,0,0.0000,0.0000,-0.3770,-0.4200
1,1.4950,0,0.0000,0.0000,-0.3910,-0.4390
1,1.5180,0,0.0000,0.0000,-0.3800,-0.4500
1,1.5415,0,0.0000,0.0000,-0.3800,-0.4500
1,1.5693,0,0.0000,0.0000,-0.3810,-0.4470
1,1.5866,0,0.0000,0.0000,-0.3820,-0.4450
1,1.6147,0,0.0000,0.0000,-0.3810,-0.4430
1,1.6484,0,0.0000,0.0000,-0.3800,-0.4410
1,1.6901,0,0.0000,0.0000,-0.3780,-0.4380
1,1.7181,0,0.0000,0.0000,-0.3760,-0.4310
1,1.7360,0,0.0000,0.0000,-0.3730,-0.4240
1,1.7589,0,0.0000,0.0000,-0.3700,-0.4150
1,1.7870,0,0.0000,0.0000,-0.3660,-0.4030
1,1.8050,0,0.0000,0.0000,-0.3600,-0.3880
1,1.8282,0,0.0000,0.0000,-0.3510,-0.3700
1,1.8393,0,0.0000,0.0000,-0.3390,-0.3580
1,1.8822,0,0.0000,0.0000,-0.3100,-0.3410
1,1.9516,0,0.0000,0.0000,-0.3040,-0.3290
1,2.0242,0,0.0000,0.0000,-0.3020,-0.2950
1,2.0348,0,0.0000,0.0000,-0.3070,-0.2760
1,2.0591,0,0.0000,0.0000,-0.3090,-0.2640
1,2.0806,0,0.0000,0.0000,-0.3120,-0.2520
1,2.1036,0,0.0000,0.0000,-0.3160,-0.2410
1,2.1279,0,0.0000,0.0000,-0.3170,-0.2290
1,2.1396,0,0.0000,0.0000,-0.3160,-0.2210
1,2.1499,0,0.0000,0.0000,-0.3140,-0.2160
1,2.1665,0,0.0000,0.0000,-0.3130,-0.2130
1,2.1841,0,0.0000,0.0000,-0.3130,-0.2040
1,2.2079,0,0.0000,0.0000,-0.3110,-0.1920
1,2.2354,0,0.0000,0.0000,-0.3060,-0.1780
1,2.2531,0,0.0000,0.0000,-0.2960,-0.1620
1,2.2701,0,0.0000,0.0000,-0.2800,-0.1550
1,2.2779,0,0.0000,0.0000,-0.2690,-0.1510
1,2.2879,0,0.0000,0.0000,-0.2580,-0.1480
1,2.3057,0,0.0000,0.0000,-0.2490,-0.1460
1,2.3167,0,0.0000,0.0000,-0.2420,-0.1440
1,2.3221,0,0.0000,0.0000,-0.2380,-0.1410
1,2.3497,0,0.0000,0.0000,-0.2310,-0.1410
1,2.3680,0,0.0000,0.0000,-0.2300,-0.1390
1,2.3910,0,0.0000,0.0000,-0.2310,-0.1400
1,2.4198,0,0.0000,0.0000,-0.2350,-0.1400
1,2.4717,0,0.0000,0.0000,-0.2270,-0.1280
1,2.5309,0,0.0000,0.0000,-0.2110,-0.1330
1,2.5578,0,0.0000,0.0000,-0.2120,-0.1440
1,2.5747,0,0.0000,0.0000,-0.2180,-0.1500
1,2.5996,0,0.0000,0.0000,-0.2190,-0.1560
1,2.6294,0,0.0000,0.0000,-0.2190,-0.1650
1,2.6672,0,0.0000,0.0000,-0.2240,-0.1910
1,2.6896,0,0.0000,0.0000,-0.2240,-0.2110
1,2.7132,0,0.0000,0.0000,-0.2110,-0.2220
1,2.7382,0,0.0000,0.0000,-0.1890,-0.2410
