Max,11.9082
Target,5.9541
Set,Time,Reps,Angle,Velocity,X,Y
1,0.2502,0,0.0000,0.0000,-0.2270,-0.0540
1,0.3068,0,0.0000,0.0000,-0.2220,-0.0590
1,0.3759,0,0.0000,0.0000,-0.3400,0.0250
1,0.3871,0,0.0000,0.0000,-0.3380,0.0230
1,0.4003,0,0.0000,0.0000,-0.3380,0.0230
1,0.4104,0,0.0000,0.0000,-0.3360,0.0230
1,0.4221,0,0.0000,0.0000,-0.3350,0.0230
1,0.4344,0,0.0000,0.0000,-0.3350,0.0230
1,0.4506,0,0.0000,0.0000,-0.3340,0.0230
1,0.4566,0,0.0000,0.0000,-0.3340,0.0230
1,0.4907,0,0.0000,0.0000,-0.3340,0.0230
1,0.5639,0,0.0000,0.0000,-0.2130,-0.0710
1,0.5989,0,0.0000,0.0000,-0.2120,-0.0690
1,0.6061,0,0.0000,0.0000,-0.2120,-0.0690
1,0.6273,0,0.0000,0.0000,-0.2110,-0.0690
1,0.6430,0,0.0000,0.0000,-0.2080,-0.0710
1,0.6712,0,0.0000,0.0000,-0.2070,-0.0710
1,0.6863,0,0.0000,0.0000,-0.2090,-0.0710
1,0.7220,0,0.0000,0.0000,-0.2120,-0.0710
1,0.7511,0,0.0000,0.0000,-0.2160,-0.0690
1,0.7671,0,0.0000,0.0000,-0.2160,-0.0690
1,0.8020,0,0.0000,0.0000,-0.2160,-0.0680
1,0.8299,0,0.0000,0.0000,-0.2140,-0.0710
1,0.8640,0,0.0000,0.0000,-0.2130,-0.0720
1,0.8854,0,0.0000,0.0000,-0.2130,-0.0720
1,0.9556,0,0.0000,0.0000,-0.2120,-0.0720
1,0.9827,0,0.0000,0.0000,-0.2080,-0.0700
1,1.0014,0,0.0000,0.0000,-0.2050,-0.0710
1,1.0772,0,0.0000,0.0000,-0.2010,-0.0700
1,1.1053,0,0.0000,0.0000,-0.1610,-0.0780
1,1.1206,0,0.0000,0.0000,-0.1520,-0.0760
1,1.1556,0,0.0000,0.0000,-0.1400,-0.0730
1,1.2010,0,0.0000,0.0000,-0.1270,-0.0660
1,1.2709,0,0.0000,0.0000,-0.1950,-0.1540
1,1.2986,0,0.0000,0.0000,-0.1870,-0.1450
1,1.3166,0,0.0000,0.0000,-0.1780,-0.1340
1,1.3274,0,0.0000,0.0000,-0.1690,-0.1280
1,1.3426,0,0.0000,0.0000,-0.1620,-0.1240
1,1.3507,0,0.0000,0.0000,-0.1540,-0.1200
1,1.3618,0,0.0000,0.0000,-0.1450,-0.1150
1,1.3776,0,0.0000,0.0000,-0.1370,-0.1110
1,1.4080,0,0.0000,0.0000,-0.1240,-0.0960
1,1.4428,0,0.0000,0.0000,-0.1060,-0.0760
1,1.4723,0,0.0000,0.0000,-0.0940,-0.0640
1,1.4883,0,0.0000,0.0000,-0.0860,-0.0540
1,1.5114,0,0.0000,0.0000,-0.0790,-0.0440
1,1.5427,0,0.0000,0.0000,-0.0750,-0.0360
1,1.5654,0,0.0000,0.0000,-0.0760,-0.0320
1,1.5998,0,0.0000,0.0000,-0.0830,-0.0320
1,1.6192,0,0.0000,0.0000,-0.0860,-0.0350
1,1.6474,0,0.0000,0.0000,-0.0870,-0.0390
1,1.6610,0,0.0000,0.0000,-0.0880,-0.0410
1,1.6892,0,0.0000,0.0000,-0.0880,-0.0420
1,1.7067,0,0.0000,0.0000,-0.0860,-0.0400
1,1.7415,0,0.0000,0.0000,-0.0780,-0.0390
1,1.7674,0,0.0000,0.0000,-0.0700,-0.0310
1,1.7970,0,0.0000,0.0000,-0.0630,-0.0210
1,1.8102,0,0.0000,0.0000,-0.0550,-0.0110
1,1.8455,0,0.0000,0.0000,-0.0490,-0.0010
1,1.8563,0,0.0000,0.0000,-0.0440,0.0090
1,1.8792,0,0.0000,0.0000,-0.0440,0.0180
1,1.9019,0,0.0000,0.0000,-0.0470,0.0270
1,1.9251,0,0.0000,0.0000,-0.0480,0.0310
1,1.9487,0,0.0000,0.0000,-0.0500,0.0320
1,1.9709,0,0.0000,0.0000,-0.0530,0.0280
1,1.9914,0,0.0000,0.0000,-0.0540,0.0260
1,1.9943,0,0.0000,0.0000,-0.0550,0.0240
1,2.0056,0,0.0000,0.0000,-0.0550,0.0200
1,2.0294,0,0.0000,0.0000,-0.0670,-0.0010
1,2.0636,0,0.0000,0.0000,-0.0700,-0.0510
1,2.0859,0,0.0000,0.0000,-0.0770,-0.1150
1,2.1095,0,0.0000,0.0000,-0.0810,-0.1830
1,2.1319,0,0.0000,0.0000,-0.0810,-0.2430
1,2.1596,0,0.0000,0.0000,-0.0780,-0.2910
1,2.1778,0,0.0000,0.0000,-0.0760,-0.3320
1,2.2009,0,0.0000,0.0000,-0.0770,-0.3520
1,2.2254,0,0.0000,0.0000,-0.0790,-0.3390
1,2.2468,0,0.0000,0.0000,-0.0800,-0.3070
1,2.2699,0,0.0000,0.0000,-0.0790,-0.2600
1,2.3480,0,0.0000,0.0000,-0.0110,-0.1070
1,2.3616,0,0.0000,0.0000,0.0100,-0.0580
1,2.3852,0,0.0000,0.0000,0.0240,-0.0210
1,2.4425,0,0.0000,0.0000,0.0300,-0.0030
1,2.4675,0,0.0000,0.0000,0.0200,-0.0220
1,2.4960,0,0.0000,0.0000,-0.0850,0.0660
1,2.5111,0,0.0000,0.0000,-0.0820,0.0720
1,2.5466,0,0.0000,0.0000,-0.0770,0.0850
1,2.5572,0,0.0000,0.0000,-0.0730,0.0920
1,2.5834,0,0.0000,0.0000,-0.0740,0.0850
1,2.6131,0,0.0000,0.0000,-0.0760,0.0670
1,2.6145,0,0.0000,0.0000,-0.0760,0.0480
1,2.6373,0,0.0000,0.0000,-0.0780,0.0220
1,2.6649,0,0.0000,0.0000,-0.0810,-0.0010
1,2.6846,0,0.0000,0.0000,-0.0840,-0.0200
1,2.7179,0,0.0000,0.0000,-0.0860,-0.0380
1,2.7732,0,0.0000,0.0000,-0.0810,-0.0460
1,2.8561,0,0.0000,0.0000,-0.0720,-0.0680
1,2.8908,0,0.0000,0.0000,-0.0530,-0.0720
1,2.9137,0,0.0000,0.0000,-0.0390,-0.0740
1,2.9407,0,0.0000,0.0000,-0.0270,-0.0710
1,2.9715,0,0.0000,0.0000,-0.0120,-0.0610
1,3.0429,0,0.0000,0.0000,-0.0170,-0.0600
1,3.0973,0,0.0000,0.0000,-0.0590,-0.0690
1,3.1226,0,0.0000,0.0000,-0.1060,-0.0820
1,3.1439,0,0.0000,0.0000,-0.1630,-0.0830
1,3.1675,0,0.0000,0.0000,-0.2010,-0.0670
1,3.1965,0,0.0000,0.0000,-0.2210,-0.0570
1,3.2032,0,0.0000,0.0000,-0.2370,-0.0440
1,3.2392,0,0.0000,0.0000,-0.2840,-0.0420
1,3.2700,0,0.0000,0.0000,-0.3140,-0.0350
1,3.2814,0,0.0000,0.0000,-0.3240,-0.0280
1,3.3062,0,0.0000,0.0000,-0.3230,-0.0280
1,3.3272,0,0.0000,0.0000,-0.3180,-0.0260
1,3.3413,0,0.0000,0.0000,-0.3110,-0.0260
1,3.3571,0,0.0000,0.0000,-0.2980,-0.0230
1,3.3616,0,0.0000,0.0000,-0.2770,-0.0200
1,3.3854,0,0.0000,0.0000,-0.2240,-0.0260
1,3.4079,0,0.0000,0.0000,-0.1700,-0.0410
1,3.4365,0,0.0000,0.0000,-0.1220,-0.0560
1,3.4535,0,0.0000,0.0000,-0.0800,-0.0590
1,3.4765,0,0.0000,0.0000,-0.0500,-0.0490
1,3.5498,0,0.0000,0.0000,-0.0350,-0.0390
1,3.5847,0,0.0000,0.0000,-0.0540,-0.0530
1,3.6159,0,0.0000,0.0000,-0.0620,-0.0540
1,3.6258,0,0.0000,0.0000,-0.0620,-0.0530
1,3.6522,0,0.0000,0.0000,-0.0620,-0.0520
1,3.6720,0,0.0000,0.0000,-0.0630,-0.0500
1,3.7065,0,0.0000,0.0000,-0.0630,-0.0480
1,3.7580,0,0.0000,0.0000,-0.0610,-0.0470
1,3.7757,0,0.0000,0.0000,-0.0550,-0.0460
1,3.8008,0,0.0000,0.0000,-0.0510,-0.0450
1,3.8315,0,0.0000,0.0000,-0.0460,-0.0440
1,3.8678,0,0.0000,0.0000,-0.0410,-0.0480
1,3.8789,0,0.0000,0.0000,-0.0410,-0.0460
1,3.8905,0,0.0000,0.0000,-0.0400,-0.0450
1,3.9029,0,0.0000,0.0000,-0.0390,-0.0450
1,3.9132,0,0.0000,0.0000,-0.0370,-0.0460
1,3.9247,0,0.0000,0.0000,-0.0360,-0.0460
1,3.9367,0,0.0000,0.0000,-0.0360,-0.0480
1,3.9529,0,0.0000,0.0000,-0.0360,-0.0490
1,3.9594,0,0.0000,0.0000,-0.0350,-0.0500
1,3.9824,0,0.0000,0.0000,-0.0350,-0.0510
1,3.9841,0,0.0000,0.0000,-0.0330,-0.0520
1,3.9936,0,0.0000,0.0000,-0.0350,-0.0530
1,4.0629,0,0.0000,0.0000,-0.0340,-0.0540
1,4.1065,0,0.0000,0.0000,-0.0070,-0.0440
1,4.1430,0,0.0000,0.0000,0.0600,-0.0870
1,4.1680,0,0.0000,0.0000,0.0980,-0.0960
1,4.1890,0,0.0000,0.0000,0.1200,-0.0970
1,4.2128,0,0.0000,0.0000,0.1380,-0.1020
1,4.2349,0,0.0000,0.0000,0.1500,-0.1070
1,4.2585,0,0.0000,0.0000,0.1600,-0.1120
1,4.2865,0,0.0000,0.0000,0.1680,-0.1170
1,4.2944,0,0.0000,0.0000,0.1710,-0.1220
1,4.3042,0,0.0000,0.0000,0.1730,-0.1230
1,4.3311,0,0.0000,0.0000,0.1880,-0.1390
1,4.3619,0,0.0000,0.0000,0.1970,-0.1560
1,4.3730,0,0.0000,0.0000,0.2130,-0.1640
1,4.3968,0,0.0000,0.0000,0.2330,-0.1630
1,4.4187,0,0.0000,0.0000,0.2540,-0.1690
1,4.4421,0,0.0000,0.0000,0.2680,-0.1850
1,4.4431,0,0.0000,0.0000,0.2720,-0.1930
1,4.4533,0,0.0000,0.0000,0.2720,-0.2010
1,4.4768,0,0.0000,0.0000,0.2650,-0.2140
1,4.4995,0,0.0000,0.0000,0.2410,-0.2310
1,4.5513,0,0.0000,0.0000,0.1410,-0.2930
1,4.5681,0,0.0000,0.0000,0.0390,-0.3270
1,4.5960,0,0.0000,0.0000,-0.0250,-0.3290
1,4.6143,0,0.0000,0.0000,-0.0680,-0.3280
1,4.6489,0,0.0000,0.0000,-0.1000,-0.3210
1,4.6833,0,0.0000,0.0000,-0.1210,-0.3050
1,4.7393,0,0.0000,0.0000,-0.1480,-0.2770
1,4.7556,0,0.0000,0.0000,-0.1620,-0.2500
1,4.7849,0,0.0000,0.0000,-0.1710,-0.2460
1,4.8096,0,0.0000,0.0000,-0.2100,-0.2330
1,4.8441,0,0.0000,0.0000,-0.2710,-0.2210
1,4.8664,0,0.0000,0.0000,-0.3040,-0.1860
1,4.8903,0,0.0000,0.0000,-0.3440,-0.1860
1,4.9026,0,0.0000,0.0000,-0.3680,-0.1630
1,4.9359,0,0.0000,0.0000,-0.4230,-0.1620
1,4.9590,0,0.0000,0.0000,-0.4650,-0.1150
