Max,5.4409
Set,Time,Reps,Angle,Velocity,X,Y
1,0.0922,0,0.0000,0.0000,-0.9930,-0.9740
1,0.1033,0,0.0000,0.0000,-0.9930,-0.9740
1,0.1200,0,0.0000,0.0000,-0.9930,-0.9740
1,0.1550,0,0.0000,0.0000,-0.9930,-0.9740
1,0.1722,0,0.0000,0.0000,-0.9930,-0.9730
1,0.1970,0,0.0000,0.0000,-0.9930,-0.9730
1,0.2179,0,0.0000,0.0000,-0.9930,-0.9730
1,0.2412,0,0.0000,0.0000,-0.9930,-0.9730
1,0.2661,0,0.0000,0.0000,-0.9930,-0.9720
1,0.2943,0,0.0000,0.0000,-0.9930,-0.9720
1,0.3100,0,0.0000,0.0000,-0.9930,-0.9720
1,0.3348,0,0.0000,0.0000,-0.9930,-0.9720
1,0.3566,0,0.0000,0.0000,-0.9920,-0.9720
1,0.3794,0,0.0000,0.0000,-0.9920,-0.9720
1,0.4035,0,0.0000,0.0000,-0.9920,-0.9710
1,0.4246,0,0.0000,0.0000,-0.9920,-0.9710
1,0.4482,0,0.0000,0.0000,-0.9920,-0.9710
1,0.4742,0,0.0000,0.0000,-0.9920,-0.9710
1,0.4940,0,0.0000,0.0000,-0.9920,-0.9710
1,0.5171,0,0.0000,0.0000,-0.9920,-0.9710
1,0.5538,0,0.0000,0.0000,-0.9920,-0.9710
1,0.5740,0,0.0000,0.0000,-0.9920,-0.9710
1,0.6002,0,0.0000,0.0000,-0.9920,-0.9710
1,0.6214,0,0.0000,0.0000,-0.9930,-0.9720
1,0.6431,0,0.0000,0.0000,-0.9930,-0.9720
1,0.6747,0,0.0000,0.0000,-0.9930,-0.9720
1,0.6886,0,0.0000,0.0000,-0.9930,-0.9720
1,0.7115,0,0.0000,0.0000,-0.9930,-0.9720
1,0.7369,0,0.0000,0.0000,-0.9930,-0.9720
1,0.7576,0,0.0000,0.0000,-0.9930,-0.9710
1,0.7807,0,0.0000,0.0000,-0.9930,-0.9700
1,0.8498,0,0.0000,0.0000,-1.0000,-0.9680
1,0.9183,0,0.0000,0.0000,-0.9890,-0.9550
1,0.9529,0,0.0000,0.0000,-0.9770,-0.9340
1,0.9761,0,0.0000,0.0000,-0.9740,-0.9310
1,0.9991,0,0.0000,0.0000,-0.9730,-0.9310
1,1.0455,0,0.0000,0.0000,-0.9740,-0.9350
1,1.0711,0,0.0000,0.0000,-0.9750,-0.9430
1,1.0906,0,0.0000,0.0000,-0.9770,-0.9500
1,1.1145,0,0.0000,0.0000,-0.9800,-0.9570
1,1.1255,0,0.0000,0.0000,-0.9840,-0.9650
1,1.1424,0,0.0000,0.0000,-0.9860,-0.9680
1,1.1485,0,0.0000,0.0000,-0.9880,-0.9710
1,1.1764,0,0.0000,0.0000,-0.9920,-0.9770
1,1.1941,0,0.0000,0.0000,-0.9960,-0.9810
1,1.2206,0,0.0000,0.0000,-1.0000,-0.9840
1,1.2491,0,0.0000,0.0000,-1.0030,-0.9870
1,1.2629,0,0.0000,0.0000,-1.0040,-0.9890
1,1.2833,0,0.0000,0.0000,-1.0040,-0.9910
1,1.2909,0,0.0000,0.0000,-1.0030,-0.9910
1,1.2977,0,0.0000,0.0000,-1.0030,-0.9900
1,1.3172,0,0.0000,0.0000,-1.0010,-0.9890
1,1.3318,0,0.0000,0.0000,-0.9970,-0.9850
1,1.3566,0,0.0000,0.0000,-0.9940,-0.9820
1,1.3841,0,0.0000,0.0000,-0.9940,-0.9840
1,1.4009,0,0.0000,0.0000,-0.9950,-0.9870
1,1.4175,0,0.0000,0.0000,-0.9970,-0.9910
1,1.4239,0,0.0000,0.0000,-0.9970,-0.9940
1,1.4353,0,0.0000,0.0000,-0.9980,-0.9960
1,1.4508,0,0.0000,0.0000,-0.9990,-0.9980
1,1.4628,0,0.0000,0.0000,-1.0000,-0.9990
1,1.4895,0,0.0000,0.0000,-1.0000,-1.0000
1,1.5044,0,0.0000,0.0000,-1.0000,-1.0000
1,1.5308,0,0.0000,0.0000,-1.0000,-1.0000
1,1.5586,0,0.0000,0.0000,-1.0000,-1.0000
1,1.5704,0,0.0000,0.0000,-1.0000,-1.0000
1,1.5729,0,0.0000,0.0000,-1.0000,-1.0000
1,1.5845,0,0.0000,0.0000,-1.0000,-1.0000
1,1.6188,0,0.0000,0.0000,-1.0000,-1.0000
1,1.6533,0,0.0000,0.0000,-1.0000,-1.0000
1,1.7023,0,0.0000,0.0000,-1.0000,-1.0000
1,1.7107,0,0.0000,0.0000,-1.0000,-1.0000
1,1.7376,0,0.0000,0.0000,-1.0000,-1.0000
1,1.7614,0,0.0000,0.0000,-1.0000,-1.0000
1,1.7801,0,0.0000,0.0000,-1.0000,-1.0000
1,1.8157,0,0.0000,0.0000,-1.0000,-1.0000
1,1.8494,0,0.0000,0.0000,-1.0000,-1.0000
1,1.8781,0,0.0000,0.0000,-1.0000,-1.0000
1,1.8947,0,0.0000,0.0000,-1.0000,-1.0000
1,1.9634,0,0.0000,0.0000,-1.0130,-1.0130
1,2.0323,0,0.0000,0.0000,-1.0000,-1.0000
1,2.0567,0,0.0000,0.0000,-1.0000,-1.0000
1,2.0835,0,0.0000,0.0000,-1.0000,-1.0000
1,2.1012,0,0.0000,0.0000,-1.0000,-1.0000
1,2.1358,0,0.0000,0.0000,-1.0000,-1.0000
1,2.1587,0,0.0000,0.0000,-1.0000,-1.0000
1,2.1833,0,0.0000,0.0000,-1.0000,-1.0000
1,2.2046,0,0.0000,0.0000,-1.0000,-1.0000
1,2.2300,0,0.0000,0.0000,-1.0000,-1.0000
1,2.2516,0,0.0000,0.0000,-0.9840,-0.9900
1,2.2854,0,0.0000,0.0000,-0.9280,-0.9810
1,2.3206,0,0.0000,0.0000,-0.9370,-0.9670
1,2.3329,0,0.0000,0.0000,-0.9330,-0.9600
1,2.3426,0,0.0000,0.0000,-0.9260,-0.9570
1,2.3548,0,0.0000,0.0000,-0.9190,-0.9550
1,2.3700,0,0.0000,0.0000,-0.9120,-0.9530
1,2.3774,0,0.0000,0.0000,-0.9050,-0.9510
1,2.3984,0,0.0000,0.0000,-0.8990,-0.9480
1,2.4227,0,0.0000,0.0000,-0.8750,-0.9370
1,2.4459,0,0.0000,0.0000,-0.8610,-0.9280
1,2.4574,0,0.0000,0.0000,-0.8470,-0.9180
1,2.4715,0,0.0000,0.0000,-0.8410,-0.9120
1,2.4801,0,0.0000,0.0000,-0.8340,-0.9060
1,2.4918,0,0.0000,0.0000,-0.8280,-0.9000
1,2.5054,0,0.0000,0.0000,-0.8210,-0.8940
1,2.5177,0,0.0000,0.0000,-0.8150,-0.8880
1,2.5264,0,0.0000,0.0000,-0.8100,-0.8830
1,2.5478,0,0.0000,0.0000,-0.8060,-0.8780
1,2.5494,0,0.0000,0.0000,-0.8020,-0.8730
1,2.5824,0,0.0000,0.0000,-0.8000,-0.8640
1,2.6064,0,0.0000,0.0000,-0.8010,-0.8530
1,2.6298,0,0.0000,0.0000,-0.7990,-0.8390
1,2.6549,0,0.0000,0.0000,-0.7990,-0.8310
1,2.6759,0,0.0000,0.0000,-0.8000,-0.8230
1,2.6990,0,0.0000,0.0000,-0.8030,-0.8150
1,2.7218,0,0.0000,0.0000,-0.8080,-0.8130
1,2.7602,0,0.0000,0.0000,-0.8190,-0.8030
1,2.7790,0,0.0000,0.0000,-0.8280,-0.8010
1,2.8019,0,0.0000,0.0000,-0.8310,-0.8010
1,2.8272,0,0.0000,0.0000,-0.8350,-0.8030
1,2.8480,0,0.0000,0.0000,-0.8390,-0.8040
1,2.8727,0,0.0000,0.0000,-0.8420,-0.8050
1,2.9054,0,0.0000,0.0000,-0.8440,-0.8070
1,2.9328,0,0.0000,0.0000,-0.8430,-0.8070
1,2.9512,0,0.0000,0.0000,-0.8400,-0.8070
1,2.9752,0,0.0000,0.0000,-0.8390,-0.8070
1,3.0053,0,0.0000,0.0000,-0.8370,-0.8070
1,3.0201,0,0.0000,0.0000,-0.8360,-0.8060
1,3.0547,0,0.0000,0.0000,-0.8330,-0.8060
1,3.0852,0,0.0000,0.0000,-0.8260,-0.8050
1,3.1003,0,0.0000,0.0000,-0.8220,-0.8050
1,3.1234,0,0.0000,0.0000,-0.8190,-0.8050
1,3.1520,0,0.0000,0.0000,-0.8160,-0.8050
1,3.1694,0,0.0000,0.0000,-0.8130,-0.8040
1,3.2038,0,0.0000,0.0000,-0.8070,-0.8040
1,3.2267,0,0.0000,0.0000,-0.8000,-0.8020
1,3.2518,0,0.0000,0.0000,-0.7920,-0.7990
1,3.2726,0,0.0000,0.0000,-0.7820,-0.7960
1,3.2962,0,0.0000,0.0000,-0.7720,-0.7940
1,3.3273,0,0.0000,0.0000,-0.7630,-0.7920
1,3.4105,0,0.0000,0.0000,-0.8110,-0.8600
1,3.4335,0,0.0000,0.0000,-0.8090,-0.8710
1,3.4636,0,0.0000,0.0000,-0.8100,-0.8740
1,3.4795,0,0.0000,0.0000,-0.8120,-0.8750
1,3.5370,0,0.0000,0.0000,-0.7430,-0.8080
1,3.5712,0,0.0000,0.0000,-0.7380,-0.8140
1,3.5890,0,0.0000,0.0000,-0.7390,-0.8160
1,3.6268,0,0.0000,0.0000,-0.7380,-0.8170
1,3.6401,0,0.0000,0.0000,-0.7400,-0.8210
1,3.6680,0,0.0000,0.0000,-0.7420,-0.8260
1,3.6960,0,0.0000,0.0000,-0.7430,-0.8300
1,3.7624,0,0.0000,0.0000,-0.7450,-0.8340
1,3.7680,0,0.0000,0.0000,-0.7500,-0.8410
1,3.7782,0,0.0000,0.0000,-0.7500,-0.8410
1,3.7965,0,0.0000,0.0000,-0.7510,-0.8420
1,3.8238,0,0.0000,0.0000,-0.7540,-0.8440
1,3.8469,0,0.0000,0.0000,-0.7590,-0.8470
1,3.8815,0,0.0000,0.0000,-0.7630,-0.8470
1,3.9375,0,0.0000,0.0000,-0.7900,-0.8410
1,3.9462,0,0.0000,0.0000,-0.7960,-0.8350
1,3.9505,0,0.0000,0.0000,-0.8000,-0.8330
1,3.9747,0,0.0000,0.0000,-0.8100,-0.8290
1,3.9963,0,0.0000,0.0000,-0.8200,-0.8250
1,4.0192,0,0.0000,0.0000,-0.8280,-0.8210
1,4.0424,0,0.0000,0.0000,-0.8360,-0.8170
1,4.0650,0,0.0000,0.0000,-0.8430,-0.8130
1,4.0848,0,0.0000,0.0000,-0.8530,-0.8100
1,4.0886,0,0.0000,0.0000,-0.8580,-0.8080
1,4.0994,0,0.0000,0.0000,-0.8640,-0.8060
1,4.1340,0,0.0000,0.0000,-0.8820,-0.8010
1,4.1570,0,0.0000,0.0000,-0.8960,-0.7980
1,4.1804,0,0.0000,0.0000,-0.9120,-0.7940
1,4.2074,0,0.0000,0.0000,-0.9290,-0.7910
1,4.2149,0,0.0000,0.0000,-0.9430,-0.7890
1,4.2552,0,0.0000,0.0000,-0.9520,-0.7870
1,4.2721,0,0.0000,0.0000,-0.9660,-0.7840
1,4.3063,0,0.0000,0.0000,-0.9770,-0.7810
1,4.3407,0,0.0000,0.0000,-0.9840,-0.7790
1,4.3993,0,0.0000,0.0000,-0.9900,-0.7780
1,4.4096,0,0.0000,0.0000,-0.9950,-0.7770
1,4.4706,0,0.0000,0.0000,-0.9970,-0.7770
1,4.5014,0,0.0000,0.0000,-0.9980,-0.7770
1,4.5405,0,0.0000,0.0000,-0.9970,-0.7770
1,4.5681,0,0.0000,0.0000,-0.9960,-0.7800
1,4.5820,0,0.0000,0.0000,-0.9960,-0.7820
1,4.6163,0,0.0000,0.0000,-0.9930,-0.7850
1,4.6650,0,0.0000,0.0000,-0.9890,-0.7910
1,4.6778,0,0.0000,0.0000,-0.9850,-0.8070
1,4.6855,0,0.0000,0.0000,-0.9830,-0.8100
1,4.7061,0,0.0000,0.0000,-0.9810,-0.8140
1,4.7147,0,0.0000,0.0000,-0.9790,-0.8170
1,4.7202,0,0.0000,0.0000,-0.9770,-0.8200
1,4.7432,0,0.0000,0.0000,-0.9720,-0.8190
1,4.8169,0,0.0000,0.0000,-0.9670,-0.8340
1,4.8427,0,0.0000,0.0000,-0.8730,-0.8640
1,4.8621,0,0.0000,0.0000,-0.8390,-0.8680
1,4.9426,0,0.0000,0.0000,-0.8180,-0.8660
1,4.9588,0,0.0000,0.0000,-0.7940,-0.8440
1,4.9823,0,0.0000,0.0000,-0.7900,-0.8390
1,4.9931,0,0.0000,0.0000,-0.7850,-0.8350
1,5.0099,0,0.0000,0.0000,-0.7830,-0.8330
1,5.0166,0,0.0000,0.0000,-0.7810,-0.8320
1,5.0277,0,0.0000,0.0000,-0.7800,-0.8310
1,5.0436,0,0.0000,0.0000,-0.7790,-0.8290
1,5.0768,0,0.0000,0.0000,-0.7810,-0.8270
1,5.1158,0,0.0000,0.0000,-0.7750,-0.8180
1,5.1495,0,0.0000,0.0000,-0.7690,-0.8100
1,5.1657,0,0.0000,0.0000,-0.7630,-0.8020
1,5.1923,0,0.0000,0.0000,-0.7610,-0.7970
1,5.2206,0,0.0000,0.0000,-0.7570,-0.7920
1,5.2342,0,0.0000,0.0000,-0.7520,-0.7880
1,5.2688,0,0.0000,0.0000,-0.7480,-0.7830
1,5.2984,0,0.2774,1.3394,-0.7470,-0.7800
1,5.3146,0,0.7761,5.7543,-0.7460,-0.7780
1,5.3375,0,1.3537,9.3587,-0.7470,-0.7770
1,5.3648,0,2.0987,13.2528,-0.7470,-0.7770
1,5.3926,0,2.9746,17.7583,-0.7470,-0.7780
1,5.4261,0,4.0042,22.1492,-0.7490,-0.7810
1,5.4410,0,5.0972,32.6021,-0.7520,-0.7840
1,5.4656,0,5.9484,36.2074,-0.7560,-0.7870
1,5.4870,0,6.5917,36.0803,-0.7620,-0.7900
1,5.5104,0,7.1516,35.8948,-0.7660,-0.7930
1,5.5835,0,6.9265,31.5608,-0.7670,-0.7950
1,5.6083,0,6.5546,24.9149,-0.7850,-0.7940
1,5.6293,0,6.6402,21.1070,-0.7890,-0.7920
1,5.7119,0,6.5079,10.4252,-0.7930,-0.7900
1,5.7171,0,6.2551,-1.4994,-0.7990,-0.7840
1,5.7443,0,5.8926,-7.6893,-0.8140,-0.7930
1,5.7601,0,5.3996,-15.5674,-0.8220,-0.7920
1,5.7774,0,5.4833,-14.4366,-0.8260,-0.7920
1,5.7893,0,5.5829,-11.0941,-0.8270,-0.7920
1,5.7944,0,4.9769,-28.3678,-0.8280,-0.7920
1,5.8167,0,4.4881,-31.2759,-0.8290,-0.7920
1,5.8186,0,4.0840,-55.5044,-0.8290,-0.7920
1,5.8291,0,3.6781,-59.1011,-0.8300,-0.7920
1,5.8407,0,3.3846,-58.2647,-0.8310,-0.7910
1,5.8532,0,3.0871,-62.3383,-0.8310,-0.7900
1,5.8642,0,2.7895,-67.4206,-0.8320,-0.7890
1,5.9006,0,2.5748,-51.5713,-0.8330,-0.7880
1,5.9293,0,2.3976,-49.3179,-0.8360,-0.7850
1,5.9442,0,2.2203,-19.8104,-0.8370,-0.7830
1,5.9747,0,2.1415,-14.6803,-0.8400,-0.7820
1,5.9899,0,2.0850,-11.5885,-0.8420,-0.7820
1,6.0130,1,1.9030,-9.3351,-0.8430,-0.7820
1,6.0374,1,1.6784,-6.7700,-0.8450,-0.7830
1,6.0706,1,1.4027,-7.1133,-0.8480,-0.7860
1,6.0942,1,1.2017,-7.4470,-0.8510,-0.7880
1,6.1160,1,0.9512,-7.3830,-0.8520,-0.7900
1,6.1397,1,0.6566,-8.7912,-0.8520,-0.7910
1,6.1720,1,0.3999,-9.3979,-0.8500,-0.7910
1,6.1855,1,0.3074,-9.2471,-0.8470,-0.7920
1,6.2145,1,0.2576,-8.1771,-0.8440,-0.7910
1,6.2309,1,0.2702,-6.8829,-0.8410,-0.7930
1,6.2538,1,0.2082,-6.0518,-0.8410,-0.7940
1,6.2807,1,0.1894,-4.5150,-0.8400,-0.7940
1,6.3083,1,0.2335,-2.5107,-0.8390,-0.7950
1,6.3234,1,0.2272,-1.4325,-0.8390,-0.7960
1,6.3555,1,0.2083,-0.5381,-0.8380,-0.7960
1,6.3690,1,0.2146,-0.2271,-0.8360,-0.7950
1,6.3920,1,0.2146,-0.3365,-0.8360,-0.7950
1,6.4165,1,0.2020,-0.0236,-0.8360,-0.7950
1,6.4377,1,0.1957,0.0341,-0.8350,-0.7950
1,6.4626,1,0.1769,-0.3012,-0.8350,-0.7950
1,6.4895,1,0.1517,-0.3758,-0.8340,-0.7950
1,6.5067,1,0.1706,-0.1344,-0.8340,-0.7960
1,6.5326,1,0.1643,-0.2349,-0.8330,-0.7980
1,6.5605,1,0.1580,-0.2671,-0.8320,-0.8010
1,6.5757,1,0.1643,-0.1347,-0.8320,-0.8030
1,6.5996,1,0.1706,-0.0547,-0.8310,-0.8050
1,6.6692,1,0.1832,0.0790,-0.9090,-0.7990
1,6.7381,1,0.2334,0.3171,-0.8260,-0.8130
1,6.7825,1,0.2646,0.2601,-0.8280,-0.8160
1,6.7982,1,0.2958,0.5798,-0.8290,-0.8160
1,6.8056,1,0.3332,1.3358,-0.8300,-0.8160
1,6.8410,1,0.3769,1.4529,-0.8290,-0.8150
1,6.8674,1,0.3894,1.4831,-0.8280,-0.8140
1,6.8858,1,0.3894,1.4573,-0.8300,-0.8130
1,6.9093,1,0.3707,1.2399,-0.8320,-0.8120
1,6.9345,1,0.3458,0.9982,-0.8330,-0.8110
1,6.9450,1,0.3209,0.3725,-0.8350,-0.8100
1,6.9549,1,0.2960,-0.7101,-0.8370,-0.8090
1,6.9738,1,0.2397,-1.3109,-0.8380,-0.8090
1,6.9892,1,0.2145,-1.6124,-0.8420,-0.8090
1,7.0143,1,0.1894,-1.7560,-0.8440,-0.8100
1,7.0425,1,23.3807,115.6678,-0.8460,-0.8110
1,7.0580,1,46.5721,329.5086,-0.8460,-0.8130
1,7.0842,1,69.7635,456.1688,-0.8470,-0.8140
1,7.0933,1,92.9549,820.5199,-0.8500,-0.8140
1,7.1150,1,116.1714,973.8501,-0.8530,-0.8140
1,7.1210,1,139.3880,1530.9908,-0.8580,-0.8150
1,7.1269,1,162.6045,2094.3286,-0.8630,-0.8180
1,7.1586,1,162.6045,1977.0183,-0.8740,-0.8270
1,7.1727,1,162.6045,1763.3189,-0.8820,-0.8330
1,7.1958,1,162.6045,1636.9990,-0.8890,-0.8300
1,7.2203,1,162.6045,1273.0069,-0.8950,-0.8220
1,7.2322,1,162.6045,1120.1014,-0.8970,-0.8160
1,7.2416,1,162.6045,563.1942,-0.8960,-0.8140
1,7.2597,1,162.6045,0.0000,-0.8940,-0.8130
1,7.2652,1,162.6045,0.0000,-0.8910,-0.8120
1,7.2764,1,162.6045,0.0000,-0.8890,-0.8110
1,7.2983,1,162.6045,0.0000,-0.8850,-0.8100
1,7.3105,1,162.6045,0.0000,-0.8780,-0.8100
1,7.3336,1,162.6045,0.0000,-0.8740,-0.8080
