Max,11.0476
Target,5.5238
Set,Time,Reps,Angle,Velocity,X,Y
1,0.2855,0,0.0000,0.0000,0.0000,0.0000
1,0.3088,0,0.0000,0.0000,0.0000,0.0000
1,0.3446,0,0.0000,0.0000,0.0000,0.0000
1,0.3569,0,0.0000,0.0000,0.0000,0.0000
1,0.3938,0,0.0000,0.0000,0.0000,0.0000
1,0.4310,0,0.0000,0.0000,0.0000,0.0000
1,0.4458,0,0.0000,0.0000,0.0000,0.0000
1,0.4804,0,0.0000,0.0000,0.0000,0.0000
1,0.4926,0,0.0000,0.0000,0.0000,0.0000
1,0.5032,0,0.0000,0.0000,0.0000,0.0000
1,0.5146,0,0.0000,0.0000,0.0000,0.0000
1,0.5271,0,0.0000,0.0000,0.0000,0.0000
1,0.5491,0,0.0000,0.0000,0.0000,0.0000
1,0.5835,0,0.0000,0.0000,0.0000,0.0000
1,0.6523,0,0.0000,0.0000,0.0000,0.0000
1,0.6767,0,0.0000,0.0000,0.0000,0.0000
1,0.7032,0,0.0000,0.0000,0.0000,0.0000
1,0.7212,0,0.0000,0.0000,0.0000,0.0000
1,0.7555,0,0.0000,0.0000,0.0000,0.0000
1,0.7803,0,0.0000,0.0000,0.0000,0.0000
1,0.8018,0,0.0000,0.0000,0.0000,0.0000
1,0.8782,0,0.0000,0.0000,-1.1250,-0.9740
1,0.8980,0,0.0000,0.0000,-1.1150,-0.9660
1,0.9246,0,0.0000,0.0000,-1.1160,-0.9580
1,0.9944,0,0.0000,0.0000,0.0000,0.0000
1,1.0172,0,0.0000,0.0000,0.0000,0.0000
1,1.1129,0,0.0000,0.0000,0.0000,0.0000
1,1.1325,0,0.0000,0.0000,0.0000,0.0000
1,1.1555,0,0.0000,0.0000,0.0000,0.0000
1,1.1829,0,0.0000,0.0000,0.0000,0.0000
1,1.2012,0,0.0000,0.0000,0.0000,0.0000
1,1.2614,0,0.0000,0.0000,0.0000,0.0000
1,1.2810,0,0.0000,0.0000,0.0000,0.0000
1,1.3044,0,0.0000,0.0000,0.0000,0.0000
1,1.3301,0,0.0065,0.0359,0.0000,0.0000
1,1.3503,0,0.0129,0.0816,0.0000,0.0000
1,1.3731,0,0.0194,0.1219,0.0000,0.0000
1,1.3980,0,0.0387,0.2328,0.0000,0.0000
