Max,22.2487
Target,11.1243
Set,Time,Reps,Angle,Velocity,X,Y
1,2.7036,0,0.9710,0.0000,-0.1640,0.3920
1,2.7674,0,0.9710,0.0000,-0.2360,0.2640
1,2.7908,0,0.9710,0.0000,-0.2100,0.1850
1,2.8150,0,0.9710,0.0000,-0.1880,0.1390
1,2.8363,0,0.9710,0.0000,-0.1520,0.0770
1,2.8705,0,0.9710,0.0000,-0.1480,0.0360
1,2.8902,0,0.9710,0.0000,-0.1350,0.0070
1,2.8978,0,0.9710,0.0000,-0.1300,-0.0100
1,2.9370,0,0.9710,0.0000,-0.1170,-0.0410
1,2.9508,0,0.9710,0.0000,-0.1000,-0.1090
1,3.0198,0,0.9710,0.0000,-0.0630,-0.2840
1,3.0540,0,0.9710,0.0000,-0.0080,-0.3600
1,3.1092,0,0.9710,0.0000,0.0090,-0.4030
1,3.1227,0,0.9710,0.0000,0.0220,-0.3940
1,3.1465,0,0.9710,0.0000,0.0110,-0.3600
1,3.1686,0,0.9710,0.0000,0.0130,-0.3450
1,3.1917,0,0.9710,0.0000,0.0170,-0.3410
1,3.2167,0,0.9710,0.0000,0.0190,-0.3430
1,3.2373,0,0.9710,0.0000,0.0190,-0.3470
1,3.2561,0,0.9710,0.0000,0.0250,-0.3450
1,3.2636,0,0.9710,0.0000,0.0260,-0.3470
1,3.2916,0,0.9710,0.0000,0.0310,-0.3520
1,3.3059,0,0.9710,0.0000,0.0340,-0.3570
1,3.3341,0,0.9710,0.0000,0.0350,-0.3550
1,3.3622,0,0.9710,0.0000,0.0370,-0.3530
1,3.3744,0,0.9710,0.0000,0.0400,-0.3520
1,3.3864,0,0.9710,0.0000,0.0470,-0.3530
1,3.3982,0,0.9710,0.0000,0.0470,-0.3540
1,3.4093,0,0.9710,0.0000,0.0460,-0.3530
1,3.4330,0,0.9710,0.0000,0.0440,-0.3470
1,3.4546,0,0.9710,0.0000,0.0390,-0.3380
1,3.4781,0,0.9710,0.0000,0.0360,-0.3290
1,3.5064,0,0.9710,0.0000,0.0350,-0.3260
1,3.5232,0,0.9710,0.0000,0.0320,-0.3210
1,3.5348,0,0.9710,0.0000,0.0280,-0.3130
1,3.5475,0,0.9710,0.0000,0.0270,-0.3100
1,3.5577,0,0.9710,0.0000,0.0260,-0.3080
1,3.5924,0,0.9710,0.0000,0.0280,-0.3050
1,3.6158,0,0.9710,0.0000,0.0320,-0.3020
1,3.6377,0,0.9710,0.0000,0.0340,-0.2980
1,3.7067,0,0.9710,0.0000,-0.1000,-0.4670
1,3.7752,0,0.9710,0.0000,0.0410,-0.2590
1,3.7981,0,0.9710,0.0000,0.0130,-0.2170
1,3.8563,0,0.9710,0.0000,-0.2140,-0.0420
1,3.9127,0,0.9710,0.0000,-0.0230,-0.1590
1,3.9371,0,0.9710,0.0000,-0.0350,-0.1210
1,3.9587,0,0.9710,0.0000,-0.0400,-0.1130
1,3.9815,0,0.9710,0.0000,-0.0460,-0.1040
1,4.0099,0,0.9710,0.0000,-0.0520,-0.0940
1,4.0273,0,0.9710,0.0000,-0.0560,-0.0810
1,4.0618,0,0.9710,0.0000,-0.0620,-0.0630
1,4.0849,0,0.9710,0.0000,-0.0710,-0.0480
1,4.1147,0,0.9710,0.0000,-0.0770,-0.0370
1,4.1302,0,0.9710,0.0000,-0.0820,-0.0270
1,4.1560,0,0.9710,0.0000,-0.0860,-0.0190
1,4.1762,0,0.9710,0.0000,-0.0910,-0.0160
1,4.1990,0,0.9710,0.0000,-0.0910,-0.0110
1,4.2249,0,0.9710,0.0000,-0.0930,-0.0030
1,4.2447,0,0.9710,0.0000,-0.0950,0.0030
1,4.2682,0,0.9710,0.0000,-0.0970,0.0060
1,4.2952,0,0.9710,0.0000,-0.1000,0.0080
1,4.3133,0,0.9710,0.0000,-0.1010,0.0090
1,4.3478,0,0.9710,0.0000,-0.1030,0.0200
1,4.3819,0,0.9710,0.0000,-0.1030,0.0280
1,4.4094,0,0.9710,0.0000,-0.1130,0.0380
1,4.4371,0,0.9710,0.0000,-0.1170,0.0400
1,4.4509,0,0.9710,0.0000,-0.1190,0.0400
1,4.4783,0,0.9710,0.0000,-0.1190,0.0380
1,4.4964,0,0.9710,0.0000,-0.1150,0.0360
1,4.5194,0,0.9710,0.0000,-0.1140,0.0350
