Max,6.9878
Target,3.4939
Set,Time,Reps,Angle,Velocity,X,Y
1,0.1662,0,0.0000,0.0000,0.0000,0.0000
1,0.1827,0,0.0000,0.0000,0.0000,0.0000
1,0.1901,0,0.0000,0.0000,0.0000,0.0000
1,0.2008,0,0.0000,0.0000,0.0000,0.0000
1,0.2181,0,0.0000,0.0000,0.0000,0.0000
1,0.2526,0,0.0000,0.0000,0.0000,0.0000
1,0.3044,0,0.0000,0.0000,0.0000,0.0000
1,0.3307,0,0.0000,0.0000,0.0000,0.0000
1,0.3501,0,0.0000,0.0000,0.0000,0.0000
1,0.3853,0,0.0000,0.0000,0.0000,0.0000
1,0.4105,0,0.0000,0.0000,0.0000,0.0000
1,0.4303,0,0.0000,0.0000,0.0000,0.0000
1,0.4541,0,0.0000,0.0000,0.0000,0.0000
1,0.4773,0,0.0000,0.0000,0.0000,0.0000
1,0.5052,0,0.0000,0.0000,0.0000,0.0000
1,0.5343,0,0.0000,0.0000,0.0000,0.0000
1,0.5570,0,0.0000,0.0000,0.0000,0.0000
1,0.5848,0,0.0000,0.0000,0.0000,0.0000
1,0.6025,0,0.0000,0.0000,0.0000,0.0000
1,0.6255,0,0.0000,0.0000,0.0000,0.0000
1,0.6496,0,0.0000,0.0000,0.0000,0.0000
1,0.6715,0,0.0000,0.0000,0.0000,0.0000
1,0.6990,0,0.0000,0.0000,0.0000,0.0000
1,0.7271,0,0.0000,0.0000,0.0000,0.0000
1,0.7404,0,0.0000,0.0000,0.0000,0.0000
1,0.7640,0,0.0000,0.0000,0.0000,0.0000
1,0.7864,0,0.0000,0.0000,0.0000,0.0000
1,0.8138,0,0.0000,0.0000,0.0000,0.0000
1,0.8208,0,0.0000,0.0000,0.0000,0.0000
1,0.8485,0,0.0000,0.0000,0.0000,0.0000
1,0.8691,0,0.0000,0.0000,0.0000,0.0000
1,0.9174,0,0.0000,0.0000,0.0000,0.0000
1,0.9486,0,0.0000,0.0000,0.0000,0.0000
1,1.0392,0,0.0000,0.0000,0.0000,0.0000
1,1.0638,0,0.0000,0.0000,0.0000,0.0000
1,1.0855,0,0.0000,0.0000,0.0000,0.0000
1,1.1151,0,0.0000,0.0000,0.0000,0.0000
1,1.1200,0,0.0000,0.0000,0.0000,0.0000
1,1.1313,0,0.0000,0.0000,0.0000,0.0000
1,1.2119,0,0.0000,0.0000,0.0000,0.0000
1,1.2346,0,0.0000,0.0000,0.0000,0.0000
1,1.2584,0,0.0000,0.0000,0.0000,0.0000
1,1.2750,0,0.0000,0.0000,0.0000,0.0000
1,1.2808,0,0.0000,0.0000,0.0000,0.0000
1,1.3043,0,0.0000,0.0000,0.0000,0.0000
1,1.3266,0,0.0000,0.0000,0.0000,0.0000
1,1.3534,0,0.0000,0.0000,0.0000,0.0000
1,1.3822,0,0.0000,0.0000,0.0000,0.0000
1,1.3955,0,0.0000,0.0000,0.0000,0.0000
1,1.4158,0,0.0000,0.0000,0.0000,0.0000
1,1.4194,0,0.0000,0.0000,0.0000,0.0000
1,1.4347,0,0.0000,0.0000,0.0000,0.0000
1,1.4417,0,0.0000,0.0000,0.0000,0.0000
1,1.4625,0,0.0000,0.0000,-4.3570,15.9000
1,1.4761,0,0.0000,0.0000,-4.8770,17.9570
1,1.4993,0,0.0000,0.0000,-5.4800,19.6730
1,1.6256,0,0.0000,0.0000,-6.1070,18.7420
1,1.6515,0,0.0000,0.0000,-5.8890,16.3850
1,1.6715,0,0.0000,0.0000,-5.4550,12.3470
1,1.7063,0,0.0000,0.0000,-0.3400,0.0990
1,1.7347,0,0.0000,0.0000,0.0070,-4.1200
1,1.7540,0,0.0000,0.0000,0.4400,-7.6120
1,1.8550,0,0.0000,0.0000,0.0000,0.0000
1,1.8813,0,0.0000,0.0000,0.0000,0.0000
1,1.9104,0,0.0000,0.0000,0.0000,0.0000
1,1.9240,0,0.0000,0.0000,0.0000,0.0000
1,1.9585,0,0.0000,0.0000,0.0000,0.0000
1,2.0049,0,0.0000,0.0000,1.4400,-17.5970
1,2.0285,0,0.0000,0.0000,1.0930,-15.7380
1,2.0556,0,0.0000,0.0000,1.0530,-15.0070
