Max,11.7455
Set,Time,Reps,Angle,Velocity,X,Y
1,0.2229,0,0.0000,0.0000,-0.3920,-0.2890
1,0.2407,0,0.0000,0.0000,-0.3890,-0.2980
1,0.2693,0,0.0000,0.0000,-0.3880,-0.3060
1,0.2945,0,0.0000,0.0000,-0.3870,-0.3100
1,0.3099,0,0.0000,0.0000,-0.3850,-0.3130
1,0.3328,0,0.0000,0.0000,-0.3830,-0.3170
1,0.3726,0,0.0000,0.0000,-0.3800,-0.3220
1,0.3901,0,0.0000,0.0000,-0.3780,-0.3260
1,0.4129,0,0.0000,0.0000,-0.3770,-0.3280
1,0.4372,0,0.0000,0.0000,-0.3750,-0.3300
1,0.4592,0,0.0000,0.0000,-0.3750,-0.3320
1,0.4818,0,0.0000,0.0000,-0.3750,-0.3330
1,0.5164,0,0.0000,0.0000,-0.3730,-0.3370
1,0.5459,0,0.0000,0.0000,-0.3730,-0.3380
1,0.5622,0,0.0000,0.0000,-0.3730,-0.3380
1,0.5851,0,0.0000,0.0000,-0.3720,-0.3400
1,0.6138,0,0.0000,0.0000,-0.3720,-0.3430
1,0.6400,0,0.0000,0.0000,-0.3710,-0.3460
1,0.6540,0,0.0000,0.0000,-0.3700,-0.3500
1,0.6777,0,0.0000,0.0000,-0.3670,-0.3580
1,0.7003,0,0.0000,0.0000,-0.3650,-0.3660
1,0.7240,0,0.0000,0.0000,-0.3620,-0.3760
1,0.7528,0,0.0000,0.0000,-0.3580,-0.3890
1,0.7695,0,0.0000,0.0000,-0.3530,-0.4060
1,0.7945,0,0.0000,0.0000,-0.3470,-0.4240
1,0.8153,0,0.0000,0.0000,-0.3430,-0.4350
1,0.8397,0,0.0000,0.0000,-0.3380,-0.4450
1,0.8726,0,0.0000,0.0000,-0.3340,-0.4510
1,0.8959,0,0.0000,0.0000,-0.3300,-0.4570
1,0.9423,0,0.0000,0.0000,-0.3260,-0.4640
1,0.9762,0,0.0000,0.0000,-0.3170,-0.4750
1,1.0047,0,0.0000,0.0000,-0.3130,-0.4820
1,1.0215,0,0.0000,0.0000,-0.3100,-0.4850
1,1.0504,0,0.0000,0.0000,-0.3090,-0.4870
1,1.0677,0,0.0000,0.0000,-0.3070,-0.4870
1,1.0908,0,0.0000,0.0000,-0.3050,-0.4880
1,1.1188,0,0.0000,0.0000,-0.3030,-0.4890
1,1.1443,0,0.0000,0.0000,-0.3020,-0.4900
1,1.1594,0,0.0000,0.0000,-0.3020,-0.4910
1,1.2396,0,0.0000,0.0000,-0.2480,-0.5990
1,1.3020,0,0.0000,0.0000,-0.3020,-0.4780
1,1.3272,0,0.0000,0.0000,-0.3010,-0.4720
1,1.3430,0,0.0000,0.0000,-0.3000,-0.4660
1,1.3719,0,0.0000,0.0000,-0.2980,-0.4590
1,1.3891,0,0.0000,0.0000,-0.2950,-0.4500
1,1.4122,0,0.0000,0.0000,-0.2920,-0.4340
1,1.4421,0,0.0000,0.0000,-0.2870,-0.4210
1,1.4578,0,0.0000,0.0000,-0.2820,-0.4080
1,1.4808,0,0.0000,0.0000,-0.2750,-0.3900
1,1.5042,0,0.0000,0.0000,-0.2660,-0.3690
1,1.5271,0,0.0000,0.0000,-0.2560,-0.3450
1,1.5500,0,0.0000,0.0000,-0.2450,-0.3180
1,1.5756,0,0.0000,0.0000,-0.2340,-0.2770
1,1.5957,0,0.0000,0.0000,-0.2200,-0.2430
1,1.6189,0,0.0000,0.0000,-0.2050,-0.2090
1,1.6887,0,0.0000,0.0000,-0.3840,-0.0100
1,1.7572,0,0.0000,0.0000,-0.1490,-0.0970
1,1.7799,0,0.0000,0.0000,-0.1340,-0.0720
1,1.8106,0,0.0000,0.0000,-0.1280,-0.0630
1,1.8259,0,0.0000,0.0000,-0.1230,-0.0580
1,1.8418,0,0.0000,0.0000,-0.1190,-0.0530
1,1.8535,0,0.0000,0.0000,-0.1180,-0.0510
1,1.8600,0,0.0000,0.0000,-0.1150,-0.0480
1,1.8847,0,0.0000,0.0000,-0.1110,-0.0380
1,1.9063,0,0.0000,0.0000,-0.1070,-0.0230
1,1.9310,0,0.0000,0.0000,-0.1020,-0.0030
1,1.9519,0,0.0000,0.0000,-0.0970,0.0190
1,1.9805,0,0.0000,0.0000,-0.0930,0.0440
1,1.9864,0,0.0000,0.0000,-0.0920,0.0650
1,1.9981,0,0.0000,0.0000,-0.0900,0.0780
1,2.0100,0,0.0000,0.0000,-0.0870,0.0920
1,2.0508,0,0.0000,0.0000,-0.0790,0.1340
1,2.0676,0,0.0000,0.0000,-0.0740,0.1580
1,2.0957,0,0.0000,0.0000,-0.0700,0.1790
1,2.1127,0,0.0000,0.0000,-0.0680,0.1990
1,2.1360,0,0.0000,0.0000,-0.0690,0.2110
1,2.1373,0,0.0000,0.0000,-0.0660,0.2200
1,2.1477,0,0.0000,0.0000,-0.0650,0.2260
1,2.1587,0,0.0000,0.0000,-0.0640,0.2310
1,2.1769,0,0.0000,0.0000,-0.0640,0.2350
1,2.1984,0,0.0000,0.0000,-0.0640,0.2390
1,2.2280,0,0.0000,0.0000,-0.0640,0.2430
1,2.2395,0,0.0000,0.0000,-0.0620,0.2460
1,2.2692,0,0.0000,0.0000,-0.0580,0.2530
1,2.2806,0,0.0000,0.0000,-0.0580,0.2590
1,2.2848,0,0.0000,0.0000,-0.0540,0.2700
1,2.2966,0,0.0000,0.0000,-0.0520,0.2790
1,2.3110,0,0.0000,0.0000,-0.0490,0.2900
1,2.3211,0,0.0000,0.0000,-0.0460,0.3030
1,2.3559,0,0.0000,0.0000,-0.0340,0.3380
1,2.3940,0,0.0000,0.0000,-0.0290,0.3760
1,2.4286,0,0.0000,0.0000,-0.0270,0.3900
1,2.4451,0,0.0000,0.0000,-0.0270,0.3930
1,2.4683,0,0.0000,0.0000,-0.0300,0.3900
1,2.4916,0,0.0000,0.0000,-0.0320,0.3830
1,2.5267,0,0.0000,0.0000,-0.0410,0.3510
1,2.5611,0,0.0000,0.0000,-0.0560,0.2600
1,2.5829,0,0.0000,0.0000,-0.0460,0.0880
1,2.6067,0,0.0000,0.0000,-0.0450,0.0030
1,2.6324,0,0.0000,0.0000,-0.0480,-0.0520
1,2.6519,0,0.0000,0.0000,-0.0530,-0.0990
1,2.6864,0,0.0000,0.0000,-0.0530,-0.1810
1,2.7209,0,0.0000,0.0000,-0.0470,-0.2820
1,2.7450,0,0.0000,0.0000,-0.0420,-0.3350
1,2.7789,0,0.0000,0.0000,-0.0470,-0.3660
1,2.8063,0,0.0000,0.0000,-0.0470,-0.3850
1,2.8243,0,0.0000,0.0000,-0.0460,-0.3970
1,2.8515,0,0.0000,0.0000,-0.0460,-0.3990
1,2.8780,0,0.0000,0.0000,-0.0460,-0.4020
1,2.8887,0,0.0000,0.0000,-0.0460,-0.4020
1,2.8931,0,0.0000,0.0000,-0.0470,-0.4020
1,2.9045,0,0.0000,0.0000,-0.0480,-0.4010
1,2.9172,0,0.0000,0.0000,-0.0490,-0.4010
1,2.9279,0,0.0000,0.0000,-0.0500,-0.4000
1,2.9395,0,0.0000,0.0000,-0.0510,-0.3990
1,2.9512,0,0.0000,0.0000,-0.0520,-0.3980
1,2.9736,0,0.0000,0.0000,-0.0540,-0.3940
1,2.9965,0,0.0000,0.0000,-0.0520,-0.3900
1,3.0212,0,0.0000,0.0000,-0.0490,-0.3880
1,3.0321,0,0.0000,0.0000,-0.0460,-0.3870
1,3.0429,0,0.0000,0.0000,-0.0440,-0.3840
1,3.0610,0,0.0000,0.0000,-0.0410,-0.3820
1,3.0750,0,0.0000,0.0000,-0.0390,-0.3800
1,3.0779,0,0.0000,0.0000,-0.0370,-0.3790
1,3.0890,0,0.0000,0.0000,-0.0350,-0.3770
1,3.1072,0,0.0000,0.0000,-0.0320,-0.3740
1,3.1345,0,0.0000,0.0000,-0.0200,-0.3630
1,3.1874,0,0.0000,0.0000,-0.0010,-0.3360
1,3.2035,0,0.0000,0.0000,0.0180,-0.2890
1,3.2274,0,0.0000,0.0000,0.0470,-0.2360
1,3.2497,0,0.0000,0.0000,0.0860,-0.1640
1,3.2770,0,0.0000,0.0000,0.1270,-0.0830
1,3.3081,0,0.0000,0.0000,0.1840,-0.0050
1,3.3295,0,0.0000,0.0000,0.2140,0.0150
1,3.3573,0,0.0000,0.0000,0.2190,0.0110
1,3.3873,0,0.0000,0.0000,0.2080,-0.0010
1,3.3991,0,0.0000,0.0000,0.1840,-0.0220
1,3.4278,0,0.0000,0.0000,0.1550,-0.0470
1,3.4666,0,0.0000,0.0000,0.1110,-0.0870
1,3.4792,0,0.0000,0.0000,0.0850,-0.1310
1,3.5072,0,0.0000,0.0000,0.0630,-0.1690
1,3.5253,0,0.0000,0.0000,0.0380,-0.2110
1,3.5561,0,0.0000,0.0000,0.0170,-0.2450
1,3.5711,0,0.0000,0.0000,0.0010,-0.2730
1,3.6299,0,0.0000,0.0000,0.1180,-0.5420
1,3.6400,0,0.0000,0.0000,0.1380,-0.5980
