Max,11.8658
Target,5.9329
Set,Time,Reps,Angle,Velocity,X,Y
1,0.1523,0,0.1319,0.0000,-1.0040,-0.7150
1,0.1753,0,0.1319,0.0000,-1.0020,-0.7090
1,0.2061,0,0.1319,0.0000,-1.0030,-0.7080
1,0.2213,0,0.1319,0.0000,-1.0030,-0.7130
1,0.2556,0,0.1319,0.0000,-1.0150,-0.7200
1,0.2797,0,0.1319,0.0000,-1.0220,-0.7570
1,0.3066,0,0.1319,0.0000,-1.0260,-0.7850
1,0.3440,0,0.1319,0.0000,-1.0450,-0.8150
1,0.3703,0,0.1319,0.0000,-1.0770,-0.8290
1,0.3935,0,0.1319,0.0000,-1.0910,-0.8490
1,0.4234,0,0.1319,0.0000,-0.1130,0.0030
1,0.4280,0,0.1319,0.0000,-0.1070,-0.0130
1,0.4627,0,0.1319,0.0000,-0.1030,-0.0390
1,0.4854,0,0.1319,0.0000,-0.0870,-0.0390
1,0.5082,0,0.1319,0.0000,-0.0790,-0.0200
1,0.5328,0,0.1319,0.0000,-0.0770,0.0070
1,0.5540,0,0.1319,0.0000,-0.0810,0.0220
1,0.5676,0,0.1319,0.0000,-0.0740,0.0430
1,0.5778,0,0.1319,0.0000,-0.0720,0.0530
1,0.5887,0,0.1319,0.0000,-0.0670,0.0660
1,0.6037,0,0.1319,0.0000,-0.0620,0.0790
1,0.6228,0,0.1319,0.0000,-0.0530,0.1000
1,0.6484,0,0.1319,0.0000,-0.0480,0.1170
1,0.6769,0,0.1319,0.0000,-0.0460,0.1350
1,0.6918,0,0.1319,0.0000,-0.0460,0.1520
1,0.7270,0,0.1319,0.0000,-0.0520,0.1580
1,0.7383,0,0.1319,0.0000,-0.0410,0.1760
1,0.7520,0,0.1319,0.0000,-0.0410,0.1750
1,0.7893,0,0.1319,0.0000,-0.0390,0.1980
1,0.8066,0,0.1319,0.0000,-0.0360,0.2320
1,0.8316,0,0.1319,0.0000,-0.0360,0.2590
1,0.8594,0,0.1319,0.0000,-0.0370,0.2730
1,0.8715,0,0.1319,0.0000,-0.0380,0.2810
1,0.8756,0,0.1319,0.0000,-0.0400,0.2830
1,0.9106,0,0.1319,0.0000,-0.0460,0.2850
1,0.9340,0,0.1319,0.0000,-0.0470,0.2810
1,0.9741,0,0.1319,0.0000,-0.0620,0.2660
1,1.0160,0,0.1319,0.0000,-0.0630,0.2460
1,1.0364,0,0.1319,0.0000,-0.0560,0.2220
1,1.0603,0,0.1319,0.0000,-0.0570,0.1980
1,1.0847,0,0.1319,0.0000,-0.0520,0.1670
1,1.1226,0,0.1319,0.0000,-0.0290,0.1400
1,1.1396,0,0.1319,0.0000,-0.0010,0.1280
1,1.1646,0,0.1319,0.0000,0.0190,0.1130
1,1.1920,0,0.1319,0.0000,0.0430,0.0930
