Max,11.9799
Target,5.9899
Set,Time,Reps,Angle,Velocity,X,Y
1,0.0878,0,5.5547,0.0000,0.0000,0.0000
1,0.1223,0,5.5547,0.0000,0.0000,0.0000
1,0.1494,0,5.5596,0.0602,0.0000,0.0000
1,0.1684,0,5.5645,0.1094,0.0000,0.0000
1,0.1949,0,5.5693,0.1244,0.0000,0.0000
1,0.2233,0,5.5742,0.1324,0.0000,0.0000
1,0.2373,0,5.5791,0.1635,0.0000,0.0000
1,0.2651,0,5.5742,0.1384,0.0000,0.0000
1,0.2872,0,5.5742,0.1384,0.0000,0.0000
1,0.3083,0,5.5742,0.1126,0.0000,0.0000
1,0.3371,0,5.5742,0.0759,0.0000,0.0000
1,0.3525,0,5.5742,0.0495,0.0000,0.0000
1,0.3881,0,5.5742,0.0249,0.0000,0.0000
1,0.4177,0,5.5742,-0.0251,0.0000,0.0000
1,0.4325,0,5.5791,0.0471,0.0000,0.0000
1,0.4684,0,5.5791,0.0471,0.0000,0.0000
1,0.4784,0,5.5791,0.0471,0.0000,0.0000
1,0.5034,0,5.5791,0.0471,0.0000,0.0000
1,0.5316,0,5.5791,0.0471,0.0000,0.0000
1,0.5483,0,5.5791,0.0471,0.0000,0.0000
1,0.5753,0,5.5791,0.0471,0.0000,0.0000
1,0.5968,0,5.5791,0.0000,0.0000,0.0000
1,0.6176,0,5.5791,0.0000,0.0000,0.0000
1,0.6943,0,5.5791,0.0000,0.0000,0.0000
1,0.7731,0,5.5791,0.0000,0.0000,0.0000
1,0.8011,0,5.5791,0.0000,0.0000,0.0000
1,0.8233,0,5.5791,0.0000,0.0000,0.0000
1,0.8807,0,5.5791,0.0000,0.0000,0.0000
1,0.8922,0,5.5791,0.0000,0.0000,0.0000
1,0.9075,0,5.5791,0.0000,0.0000,0.0000
1,0.9163,0,5.5791,0.0000,0.0000,0.0000
1,0.9272,0,5.5791,0.0000,0.0000,0.0000
1,0.9436,0,5.5791,0.0000,0.0000,0.0000
1,0.9592,0,5.5791,0.0000,0.0000,0.0000
1,0.9618,0,5.5791,0.0000,0.0000,0.0000
1,0.9726,0,5.5791,0.0000,0.0000,0.0000
1,1.0074,0,5.5840,0.0200,0.0000,0.0000
1,1.0415,0,5.5889,0.0405,0.0000,0.0000
1,1.1109,0,5.5889,0.0405,0.0000,0.0000
1,1.1223,0,5.5889,0.0405,0.0000,0.0000
1,1.1342,0,5.5889,0.0405,0.0000,0.0000
1,1.1565,0,5.5889,0.0405,0.0000,0.0000
1,1.1833,0,5.5889,0.0405,0.0000,0.0000
1,1.2115,0,5.5840,-0.0043,0.0000,0.0000
1,1.2808,0,5.5840,-0.0247,0.0000,0.0000
1,1.3546,0,5.5889,-0.0153,-6.7160,11.4410
1,1.3894,0,5.5938,0.0048,0.0000,0.0000
1,1.4072,0,5.5987,0.0441,0.0000,0.0000
1,1.4392,0,5.6036,0.0659,0.0000,0.0000
1,1.4531,0,5.6084,0.1160,0.0000,0.0000
1,1.4765,0,5.6133,0.1706,0.0000,0.0000
1,1.5535,0,5.6133,0.1706,0.0000,0.0000
1,1.6026,0,5.6133,0.1612,0.0000,0.0000
1,1.6331,0,5.6133,0.1411,0.0000,0.0000
1,1.6481,0,5.6133,0.1018,0.0000,0.0000
1,1.6720,0,5.6133,0.0800,0.0000,0.0000
1,1.6978,0,5.6133,0.0298,0.0000,0.0000
1,1.7130,0,5.6133,0.0000,0.0000,0.0000
1,1.7172,0,5.6133,0.0000,0.0000,0.0000
1,1.7284,0,5.6133,0.0000,0.0000,0.0000
1,1.7422,0,5.6133,0.0000,0.0000,0.0000
1,1.7525,0,5.6133,0.0000,0.0000,0.0000
1,1.7634,0,5.6133,0.0000,0.0000,0.0000
1,1.7868,0,5.6133,0.0000,0.0000,0.0000
1,1.8116,0,5.6133,0.0000,0.0000,0.0000
1,1.8321,0,5.6133,0.0000,0.0000,0.0000
1,1.8437,0,5.6133,0.0000,0.0000,0.0000
1,1.8564,0,5.6133,0.0000,0.0000,0.0000
1,1.8665,0,5.6133,0.0000,0.0000,0.0000
