Max,15.5200
Target,7.7600
Set,Time,Reps,Angle,Velocity,X,Y
1,0.1721,0,0.2605,0.0000,-2.9270,0.3540
1,0.1902,0,0.2605,0.0000,-2.9440,0.2520
1,0.2156,0,0.2605,0.0000,-2.7030,0.2970
1,0.2444,0,0.2605,0.0000,-3.2720,0.4220
1,0.2595,0,0.2605,0.0000,-2.5150,0.2090
1,0.2886,0,0.2605,0.0000,-3.0780,0.1010
1,0.3064,0,0.2605,0.0000,-3.2320,0.2230
1,0.3382,0,0.2605,0.0000,-2.6840,0.3160
1,0.3498,0,0.2605,0.0000,-2.7040,0.2280
1,0.3741,0,0.2605,0.0000,-3.0550,0.1360
1,0.4022,0,0.2605,0.0000,-3.4750,0.2740
1,0.4189,0,0.2605,0.0000,-2.9510,0.2140
1,0.4459,0,0.2605,0.0000,-2.9730,0.5260
1,0.4645,0,0.2605,0.0000,-2.6750,0.3550
1,0.4958,0,0.2605,0.0000,-4.2590,0.5620
1,0.4987,0,0.2605,0.0000,-2.9430,0.2520
1,0.5246,0,0.2605,0.0000,-3.1150,0.4830
1,0.5744,0,0.2605,0.0000,-3.2750,0.2440
1,0.6026,0,0.2605,0.0000,-3.3500,0.2640
1,0.6374,0,0.2605,0.0000,-3.3640,0.2630
1,0.6590,0,0.2605,0.0000,-2.9620,0.1680
1,0.6827,0,0.2605,0.0000,-2.9480,0.5010
1,0.7050,0,0.2605,0.0000,-2.9980,0.3030
1,0.7297,0,0.2605,0.0000,-4.3700,0.1420
1,0.7517,0,0.2605,0.0000,-3.2410,0.3980
1,0.7739,0,0.2605,0.0000,-2.9220,0.2800
1,0.7954,0,0.2605,0.0000,-3.1170,0.4090
1,0.8015,0,0.2605,0.0000,-2.7470,0.3710
1,0.8311,0,0.2605,0.0000,0.0000,0.0000
1,0.8537,0,0.2605,0.0000,-2.9150,0.3690
1,0.8800,0,0.2605,0.0000,-3.1580,0.4670
1,0.9075,0,0.2605,0.0000,-2.8020,0.3930
1,0.9238,0,0.2605,0.0000,-3.1290,0.3180
