Time,Angle,X,Y
4.2437,0.0000,0.0000,0.0000
4.2475,0.0000,0.0000,0.0000
4.3163,0.0000,0.0000,0.0000
4.3198,0.0000,0.0000,0.0000
4.3232,0.0000,0.0000,0.0000
4.3272,0.0000,0.0000,0.0000
4.3972,0.0000,0.0000,0.0000
4.3995,0.0000,0.0000,0.0000
4.4899,0.0000,0.0000,0.0000
4.4946,0.0000,0.0000,0.0000
4.4990,0.0000,0.0000,0.0000
4.5019,0.0000,0.0000,0.0000
4.5046,0.0000,0.0000,0.0000
4.5770,0.0000,0.0000,0.0000
4.5794,0.0000,0.0000,0.0000
4.6509,0.0000,0.0000,0.0000
4.6539,0.0000,0.0000,0.0000
4.6573,0.0000,0.0000,0.0000
4.6596,0.0000,0.0000,0.0000
4.7293,0.0000,0.0000,0.0000
4.7313,0.0000,0.0000,0.0000
4.8051,0.0000,0.0000,0.0000
4.8087,0.0000,0.0000,0.0000
4.8108,0.0000,0.0000,0.0000
4.8163,0.0000,0.0000,0.0000
4.8804,0.0000,0.0000,0.0000
4.8825,0.0000,0.0000,0.0000
4.9579,0.0000,0.0000,0.0000
4.9603,0.0000,0.0000,0.0000
4.9624,0.0000,0.0000,0.0000
4.9702,0.0000,0.0000,0.0000
5.0324,0.0000,0.0000,0.0000
5.1047,0.0000,0.0000,0.0000
5.1100,0.0000,0.0000,0.0000
5.1120,0.0000,0.0000,0.0000
5.1338,0.0000,0.0000,0.0000
5.1863,0.0000,0.0000,0.0000
5.2578,0.0000,0.0000,0.0000
5.2615,0.0000,0.0000,0.0000
5.2658,0.0000,0.0000,0.0000
5.2696,0.0000,0.0000,0.0000
5.4095,0.0000,0.0000,0.0000
5.4124,0.0000,0.0000,0.0000
5.4159,0.0000,0.0000,0.0000
5.4199,0.0000,0.0000,0.0000
5.4219,0.0000,0.0000,0.0000
5.4237,0.0000,0.0000,0.0000
5.5610,0.0000,0.0000,0.0000
5.5634,0.0000,0.0000,0.0000
5.5670,0.0000,0.0000,0.0000
5.5706,0.0000,0.0000,0.0000
5.5726,0.0000,0.0000,0.0000
5.5744,0.0000,0.0000,0.0000
5.7121,0.0000,0.0000,0.0000
5.7147,0.0000,0.0000,0.0000
5.7189,0.0000,0.0000,0.0000
5.7216,0.0000,0.0000,0.0000
5.7235,0.0000,0.0000,0.0000
5.7266,0.0000,0.0000,0.0000
5.8630,0.0000,0.0000,0.0000
5.8664,0.0000,0.0000,0.0000
5.8709,0.0000,0.0000,0.0000
5.8729,0.0000,0.0000,0.0000
5.8747,0.0000,0.0000,0.0000
5.8803,0.0000,0.0000,0.0000
5.9425,0.0000,0.0000,0.0000
6.0165,0.0000,0.0000,0.0000
6.0210,0.0000,0.0000,0.0000
6.0231,0.0000,0.0000,0.0000
6.0249,0.0000,0.0000,0.0000
6.0343,0.0000,0.0000,0.0000
6.0939,0.0000,0.0000,0.0000
6.1690,0.0000,0.0000,0.0000
6.1725,0.0000,0.0000,0.0000
6.1746,0.0000,0.0000,0.0000
6.1774,0.0000,0.0000,0.0000
6.2450,0.0000,0.0000,0.0000
6.3210,0.0000,0.0000,0.0000
6.3235,0.0000,0.0000,0.0000
6.3252,0.0000,0.0000,0.0000
6.3274,0.0000,0.0000,0.0000
6.3312,0.0000,0.0000,0.0000
6.3957,0.0000,0.0000,0.0000
6.4714,0.0000,0.0000,0.0000
6.4742,0.0000,0.0000,0.0000
6.4762,0.0000,0.0000,0.0000
6.4794,0.0000,0.0000,0.0000
6.4829,0.0000,0.0000,0.0000
6.5462,0.0000,0.0000,0.0000
6.6206,0.0000,0.0000,0.0000
7.9103,0.0000,0.0000,0.0000
7.9124,0.0000,0.0000,0.0000
7.9792,0.4472,0.0000,0.0000
8.0557,0.4472,0.0000,0.0000
8.0603,2.2097,0.0000,0.0000
8.0637,2.2097,0.0000,0.0000
8.0673,2.2097,0.0000,0.0000
8.0706,2.4832,0.0000,0.0000
8.2289,5.3966,0.0000,0.0000
8.2336,7.6978,0.0000,0.0000
8.2375,7.6978,0.0000,0.0000
8.2400,8.4862,0.0000,0.0000
8.2425,8.4862,0.0000,0.0000
8.2460,8.4862,0.0000,0.0000
8.2483,8.9454,0.0000,0.0000
8.3810,11.1086,0.0000,0.0000
8.3861,15.1971,0.0000,0.0000
8.3887,15.5765,0.0000,0.0000
8.3906,15.5765,0.0000,0.0000
8.3931,15.5765,0.0000,0.0000
8.3977,15.5765,0.0000,0.0000
8.5309,17.9157,0.0000,0.0000
8.5361,19.1247,0.0000,0.0000
8.5391,19.2020,0.0000,0.0000
8.5411,19.2020,0.0000,0.0000
8.5437,19.2020,0.0000,0.0000
8.5518,19.3816,0.0000,0.0000
8.6112,19.2791,0.0000,0.0000
8.6884,19.6110,0.0000,0.0000
8.6909,19.3304,0.0000,0.0000
8.6931,19.3304,0.0000,0.0000
8.6967,19.3304,0.0000,0.0000
8.8338,18.2621,0.0000,0.0000
8.8389,16.6855,0.0000,0.0000
8.8412,16.4333,0.0000,0.0000
8.8461,16.4333,0.0000,0.0000
8.8493,16.4333,0.0000,0.0000
8.9916,14.4225,0.0000,0.0000
8.9958,11.8539,0.0000,0.0000
8.9996,11.8539,0.0000,0.0000
9.0015,11.4502,0.0000,0.0000
9.0032,11.4502,0.0000,0.0000
9.0067,11.4502,0.0000,0.0000
9.0721,9.2835,0.0000,0.0000
9.1488,7.1684,0.0000,0.0000
9.1517,6.8773,0.0000,0.0000
9.1562,6.8773,0.0000,0.0000
9.1600,6.8773,0.0000,0.0000
9.3095,4.6556,0.0000,0.0000
9.3147,2.8049,0.0000,0.0000
9.3168,2.8049,0.0000,0.0000
9.3187,2.8049,0.0000,0.0000
9.3207,2.8049,0.0000,0.0000
9.3224,2.5912,0.0000,0.0000
9.3357,2.5912,0.0000,0.0000
9.4620,1.5315,0.0000,0.0000
9.4645,1.5893,0.0000,0.0000
9.4670,1.5893,0.0000,0.0000
9.4693,1.5893,0.0000,0.0000
9.4718,1.5893,0.0000,0.0000
9.4932,1.5893,0.0000,0.0000
9.5417,1.5893,0.0000,0.0000
9.6450,1.6468,0.0000,0.0000
9.6502,1.6468,0.0000,0.0000
9.6531,1.8180,0.0000,0.0000
9.6549,1.8180,0.0000,0.0000
9.7196,2.9107,0.0000,0.0000
9.7973,5.0300,0.0000,0.0000
9.8013,5.0300,0.0000,0.0000
9.8033,5.3512,0.0000,0.0000
9.8051,5.3512,0.0000,0.0000
9.8087,5.3512,0.0000,0.0000
9.9463,7.5768,0.0000,0.0000
9.9508,11.3482,0.0000,0.0000
9.9531,11.6865,0.0000,0.0000
9.9550,11.6865,0.0000,0.0000
9.9579,11.6865,0.0000,0.0000
9.9617,11.6865,0.0000,0.0000
10.0227,15.3728,0.0000,0.0000
10.1011,18.9955,0.0000,0.0000
10.1033,19.1762,0.0000,0.0000
10.1052,19.1762,0.0000,0.0000
10.1083,19.1762,0.0000,0.0000
10.1121,19.1762,0.0000,0.0000
10.1759,20.0652,0.0000,0.0000
10.2528,19.9900,0.0000,0.0000
10.2558,20.1403,0.0000,0.0000
10.2599,20.1403,0.0000,0.0000
10.2631,20.1403,0.0000,0.0000
10.2650,20.3398,0.0000,0.0000
10.3311,20.7351,0.0000,0.0000
10.4064,19.4071,0.0000,0.0000
10.4107,19.4071,0.0000,0.0000
10.4137,19.4071,0.0000,0.0000
10.4155,19.1762,0.0000,0.0000
10.4205,19.1762,0.0000,0.0000
10.4852,17.4023,0.0000,0.0000
10.5617,15.9795,0.0000,0.0000
10.5648,15.6344,0.0000,0.0000
10.5667,15.6344,0.0000,0.0000
10.5685,15.6344,0.0000,0.0000
10.5763,15.2851,0.0000,0.0000
10.7126,13.5629,0.0000,0.0000
10.7156,11.7871,0.0000,0.0000
10.7183,11.7871,0.0000,0.0000
10.7204,11.7871,0.0000,0.0000
10.7223,11.7871,0.0000,0.0000
10.7320,11.5855,0.0000,0.0000
10.7939,10.5162,0.0000,0.0000
10.8670,10.3035,0.0000,0.0000
10.8711,8.4087,0.0000,0.0000
10.8735,8.4087,0.0000,0.0000
10.8756,8.2528,0.0000,0.0000
10.8876,8.2528,0.0000,0.0000
10.9476,6.9609,0.0000,0.0000
11.0210,6.9609,0.0000,0.0000
11.0251,5.5321,0.0000,0.0000
11.0274,5.3057,0.0000,0.0000
11.0298,5.3057,0.0000,0.0000
11.0445,5.0763,0.0000,0.0000
11.1967,4.0291,0.0000,0.0000
11.2012,3.5810,0.0000,0.0000
11.2050,3.5810,0.0000,0.0000
11.2071,3.5810,0.0000,0.0000
11.2096,3.5810,0.0000,0.0000
11.2133,3.5810,0.0000,0.0000
11.2789,3.5304,0.0000,0.0000
11.3554,3.5304,0.0000,0.0000
11.3583,3.5304,0.0000,0.0000
11.3623,3.5304,0.0000,0.0000
11.3656,3.5304,0.0000,0.0000
11.3674,3.5810,0.0000,0.0000
11.4334,4.7500,0.0000,0.0000
11.5089,7.8579,0.0000,0.0000
11.5137,7.8579,0.0000,0.0000
11.5164,7.9772,0.0000,0.0000
11.5184,7.9772,0.0000,0.0000
11.5215,7.9772,0.0000,0.0000
11.5877,11.1429,0.0000,0.0000
11.6646,11.1429,0.0000,0.0000
11.6679,15.5184,0.0000,0.0000
11.6705,15.5184,0.0000,0.0000
11.6725,15.5184,0.0000,0.0000
11.6744,15.5184,0.0000,0.0000
11.8194,17.5925,0.0000,0.0000
11.8228,17.5383,0.0000,0.0000
11.8255,17.5383,0.0000,0.0000
11.8276,17.5383,0.0000,0.0000
11.8294,17.5383,0.0000,0.0000
11.8312,17.5383,0.0000,0.0000
11.9740,17.9692,0.0000,0.0000
11.9774,16.2356,0.0000,0.0000
11.9801,16.0366,0.0000,0.0000
11.9822,16.0366,0.0000,0.0000
11.9840,16.0366,0.0000,0.0000
11.9860,16.0366,0.0000,0.0000
12.1284,14.6931,0.0000,0.0000
12.1333,13.2175,0.0000,0.0000
12.1358,13.2175,0.0000,0.0000
12.1382,13.0271,0.0000,0.0000
12.1400,13.0271,0.0000,0.0000
12.1430,13.0271,0.0000,0.0000
12.2876,11.7201,0.0000,0.0000
12.2907,11.9538,0.0000,0.0000
12.2946,11.9538,0.0000,0.0000
12.2977,11.9538,0.0000,0.0000
12.2996,12.0533,0.0000,0.0000
12.3015,12.0533,0.0000,0.0000
12.4416,12.1853,0.0000,0.0000
12.4470,11.8205,0.0000,0.0000
12.4491,11.7536,0.0000,0.0000
12.4508,11.7536,0.0000,0.0000
12.4538,11.7536,0.0000,0.0000
12.4576,11.7536,0.0000,0.0000
12.5202,10.4455,0.0000,0.0000
12.5978,10.4455,0.0000,0.0000
12.6017,7.5768,0.0000,0.0000
12.6071,7.5768,0.0000,0.0000
12.6101,7.1684,0.0000,0.0000
12.6132,7.1684,0.0000,0.0000
12.7685,5.1224,0.0000,0.0000
12.7717,3.5810,0.0000,0.0000
12.7744,3.5810,0.0000,0.0000
12.7765,3.5810,0.0000,0.0000
12.7787,3.5810,0.0000,0.0000
12.7806,3.3778,0.0000,0.0000
12.7824,3.3778,0.0000,0.0000
12.8503,2.0431,0.0000,0.0000
12.9255,0.6959,0.0000,0.0000
12.9292,0.6959,0.0000,0.0000
12.9313,0.5722,0.0000,0.0000
12.9330,0.5722,0.0000,0.0000
12.9377,0.5722,0.0000,0.0000
13.0016,0.1294,0.0000,0.0000
13.2577,1.1797,0.0000,0.0000
13.2604,1.4152,0.0000,0.0000
13.2623,1.4152,0.0000,0.0000
13.2647,1.4152,0.0000,0.0000
13.2698,1.4152,0.0000,0.0000
13.3374,4.6082,0.0000,0.0000
13.4216,9.6165,0.0000,0.0000
13.4258,10.3746,0.0000,0.0000
13.4294,10.3746,0.0000,0.0000
13.4323,11.0396,0.0000,0.0000
13.4350,11.0396,0.0000,0.0000
13.4378,11.0396,0.0000,0.0000
13.5961,16.4895,0.0000,0.0000
13.6006,18.7094,0.0000,0.0000
13.6026,18.7094,0.0000,0.0000
13.6047,18.7094,0.0000,0.0000
13.6082,18.7094,0.0000,0.0000
13.6112,18.7094,0.0000,0.0000
13.6130,18.6047,0.0000,0.0000
13.6746,19.2791,0.0000,0.0000
13.7504,19.7125,0.0000,0.0000
13.7533,19.6110,0.0000,0.0000
13.7561,19.6110,0.0000,0.0000
13.7597,19.6110,0.0000,0.0000
13.7755,19.4582,0.0000,0.0000
13.8299,17.8889,0.0000,0.0000
13.9046,15.5475,0.0000,0.0000
13.9092,15.5475,0.0000,0.0000
13.9120,15.3728,0.0000,0.0000
13.9138,15.3728,0.0000,0.0000
13.9241,15.0793,0.0000,0.0000
13.9838,13.3436,0.0000,0.0000
14.0621,10.8317,0.0000,0.0000
14.0644,10.3746,0.0000,0.0000
14.0673,10.3746,0.0000,0.0000
14.0710,10.3746,0.0000,0.0000
14.0850,9.9445,0.0000,0.0000
14.1384,7.8977,0.0000,0.0000
14.2184,5.2600,0.0000,0.0000
14.2225,5.2600,0.0000,0.0000
14.2246,4.9837,0.0000,0.0000
14.2264,4.9837,0.0000,0.0000
14.2354,4.6082,0.0000,0.0000
14.2974,3.0679,0.0000,0.0000
14.3735,1.4152,0.0000,0.0000
14.3764,1.2389,0.0000,0.0000
14.3784,1.2389,0.0000,0.0000
14.3803,1.2389,0.0000,0.0000
14.3913,1.0604,0.0000,0.0000
14.5257,0.1294,0.0000,0.0000
14.6911,0.6959,0.0000,0.0000
14.6941,0.8185,0.0000,0.0000
14.6962,0.8185,0.0000,0.0000
14.6995,0.8185,0.0000,0.0000
14.7042,0.9400,0.0000,0.0000
14.8462,2.2648,0.0000,0.0000
14.8510,5.3966,0.0000,0.0000
14.8542,5.3966,0.0000,0.0000
14.8562,5.8445,0.0000,0.0000
14.8591,5.8445,0.0000,0.0000
14.8627,5.8445,0.0000,0.0000
14.9272,9.9083,0.0000,0.0000
15.0031,14.1797,0.0000,0.0000
15.0057,14.1187,0.0000,0.0000
15.0083,14.1187,0.0000,0.0000
15.0121,14.1187,0.0000,0.0000
15.0147,15.2558,0.0000,0.0000
15.0812,17.5111,0.0000,0.0000
15.1547,17.5111,0.0000,0.0000
15.1623,17.7814,0.0000,0.0000
15.1651,17.7814,0.0000,0.0000
15.1669,17.7814,0.0000,0.0000
15.1714,17.7814,0.0000,0.0000
15.2362,18.1027,0.0000,0.0000
15.3110,18.1027,0.0000,0.0000
15.3161,16.5456,0.0000,0.0000
15.3184,16.5456,0.0000,0.0000
15.3221,16.5456,0.0000,0.0000
15.3260,16.3205,0.0000,0.0000
15.3912,15.0202,0.0000,0.0000
15.4659,15.0202,0.0000,0.0000
15.4720,13.8114,0.0000,0.0000
15.4755,13.8114,0.0000,0.0000
15.4773,13.6874,0.0000,0.0000
15.4819,13.6874,0.0000,0.0000
15.5478,12.6421,0.0000,0.0000
15.6262,12.5449,0.0000,0.0000
15.6284,12.6097,0.0000,0.0000
15.6302,12.6097,0.0000,0.0000
15.6320,12.6097,0.0000,0.0000
15.6370,12.6744,0.0000,0.0000
15.7747,12.8994,0.0000,0.0000
15.7782,12.9314,0.0000,0.0000
15.7813,12.9314,0.0000,0.0000
15.7838,12.9314,0.0000,0.0000
15.7864,12.9952,0.0000,0.0000
15.7942,12.9952,0.0000,0.0000
15.9299,13.4065,0.0000,0.0000
15.9331,13.5005,0.0000,0.0000
15.9362,13.5005,0.0000,0.0000
15.9386,13.5005,0.0000,0.0000
15.9404,13.5005,0.0000,0.0000
15.9484,13.4692,0.0000,0.0000
16.0852,13.6564,0.0000,0.0000
16.0886,13.8422,0.0000,0.0000
16.0913,13.8422,0.0000,0.0000
16.0936,13.8422,0.0000,0.0000
16.0959,13.8422,0.0000,0.0000
16.1058,13.8114,0.0000,0.0000
16.2411,13.8114,0.0000,0.0000
16.2443,13.8422,0.0000,0.0000
16.2479,13.8422,0.0000,0.0000
16.2500,13.8422,0.0000,0.0000
16.2534,13.8422,0.0000,0.0000
16.2597,13.8114,0.0000,0.0000
16.3973,13.6564,0.0000,0.0000
16.4007,13.7185,0.0000,0.0000
16.4055,13.7185,0.0000,0.0000
16.4079,13.7185,0.0000,0.0000
16.4097,13.7185,0.0000,0.0000
16.4171,13.7185,0.0000,0.0000
16.4786,13.6564,0.0000,0.0000
16.5539,13.1225,0.0000,0.0000
16.5583,13.1225,0.0000,0.0000
16.5604,12.9314,0.0000,0.0000
16.5630,12.9314,0.0000,0.0000
16.5712,12.7066,0.0000,0.0000
16.6327,10.6569,0.0000,0.0000
16.7087,7.9375,0.0000,0.0000
16.7120,7.6575,0.0000,0.0000
16.7161,7.6575,0.0000,0.0000
16.7187,7.5364,0.0000,0.0000
16.7336,7.5364,0.0000,0.0000
16.7957,5.8445,0.0000,0.0000
16.8656,4.6082,0.0000,0.0000
16.8692,4.4653,0.0000,0.0000
16.8714,4.4653,0.0000,0.0000
16.8746,4.4653,0.0000,0.0000
16.8827,4.3211,0.0000,0.0000
16.9440,3.6314,0.0000,0.0000
17.0203,2.9633,0.0000,0.0000
17.0243,2.9633,0.0000,0.0000
17.0287,2.9633,0.0000,0.0000
17.0306,2.9107,0.0000,0.0000
17.0388,2.9107,0.0000,0.0000
17.1732,2.6449,0.0000,0.0000
17.1784,2.3744,0.0000,0.0000
17.1811,2.3197,0.0000,0.0000
17.1832,2.3197,0.0000,0.0000
17.1850,2.3197,0.0000,0.0000
17.1942,2.3197,0.0000,0.0000
17.3314,2.0431,0.0000,0.0000
17.3346,1.9310,0.0000,0.0000
17.3374,1.9310,0.0000,0.0000
17.3402,1.9310,0.0000,0.0000
17.3420,1.9310,0.0000,0.0000
17.3502,1.9310,0.0000,0.0000
17.4134,2.5373,0.0000,0.0000
17.4888,4.3211,0.0000,0.0000
17.4923,4.6556,0.0000,0.0000
17.4945,4.6556,0.0000,0.0000
17.4967,4.6556,0.0000,0.0000
17.5074,4.9837,0.0000,0.0000
17.6473,7.2918,0.0000,0.0000
17.6510,10.5867,0.0000,0.0000
17.6534,10.5867,0.0000,0.0000
17.6570,10.5867,0.0000,0.0000
17.6603,10.5867,0.0000,0.0000
17.6621,11.1086,0.0000,0.0000
17.8023,14.1187,0.0000,0.0000
17.8072,17.7545,0.0000,0.0000
17.8109,17.7545,0.0000,0.0000
17.8130,17.9692,0.0000,0.0000
17.8150,17.9692,0.0000,0.0000
17.8187,17.9692,0.0000,0.0000
17.8842,18.6309,0.0000,0.0000
17.9633,18.7094,0.0000,0.0000
17.9663,18.7094,0.0000,0.0000
17.9700,18.7094,0.0000,0.0000
17.9721,18.6832,0.0000,0.0000
18.1275,16.8802,0.0000,0.0000
18.1327,14.5732,0.0000,0.0000
18.1350,14.5732,0.0000,0.0000
18.1369,14.5732,0.0000,0.0000
18.1392,14.5732,0.0000,0.0000
18.1412,14.5732,0.0000,0.0000
18.2830,12.0533,0.0000,0.0000
18.2865,9.2835,0.0000,0.0000
18.2896,9.2835,0.0000,0.0000
18.2921,9.2835,0.0000,0.0000
18.2940,8.9454,0.0000,0.0000
18.2958,8.9454,0.0000,0.0000
18.4434,6.7934,0.0000,0.0000
18.4469,4.2244,0.0000,0.0000
18.4494,4.2244,0.0000,0.0000
18.4512,4.2244,0.0000,0.0000
18.4531,3.8811,0.0000,0.0000
18.4549,3.8811,0.0000,0.0000
18.5231,1.7612,0.0000,0.0000
18.5994,1.7612,0.0000,0.0000
18.6029,0.7574,0.0000,0.0000
18.6055,0.6342,0.0000,0.0000
18.6098,0.6342,0.0000,0.0000
18.6128,0.6342,0.0000,0.0000
18.6229,0.5722,0.0000,0.0000
18.7541,0.4472,0.0000,0.0000
18.7580,1.4735,0.0000,0.0000
18.7628,1.4735,0.0000,0.0000
18.7650,1.9310,0.0000,0.0000
18.7679,1.9310,0.0000,0.0000
18.7921,2.2097,0.0000,0.0000
18.8376,4.0781,0.0000,0.0000
18.9130,7.3737,0.0000,0.0000
18.9161,7.6172,0.0000,0.0000
18.9196,7.6172,0.0000,0.0000
18.9233,7.6172,0.0000,0.0000
18.9480,9.2089,0.0000,0.0000
18.9924,12.3167,0.0000,0.0000
19.0707,17.3751,0.0000,0.0000
19.0743,17.3751,0.0000,0.0000
19.0781,17.8352,0.0000,0.0000
19.1040,18.5522,0.0000,0.0000
19.2276,19.3047,0.0000,0.0000
19.2338,19.6110,0.0000,0.0000
19.2361,19.6618,0.0000,0.0000
19.2381,19.6618,0.0000,0.0000
19.2399,19.6618,0.0000,0.0000
19.2446,19.6618,0.0000,0.0000
19.3844,18.6571,0.0000,0.0000
19.3879,16.7134,0.0000,0.0000
19.3906,16.7134,0.0000,0.0000
19.3926,16.7134,0.0000,0.0000
19.3946,16.7134,0.0000,0.0000
19.4004,16.5737,0.0000,0.0000
19.5371,14.0575,0.0000,0.0000
19.5403,11.7536,0.0000,0.0000
19.5431,11.7536,0.0000,0.0000
19.5461,11.3823,0.0000,0.0000
19.5480,11.3823,0.0000,0.0000
19.5558,10.7968,0.0000,0.0000
19.6910,8.9833,0.0000,0.0000
19.6946,6.9192,0.0000,0.0000
19.6979,6.7513,0.0000,0.0000
19.7004,6.7513,0.0000,0.0000
19.7023,6.7513,0.0000,0.0000
19.7134,6.4966,0.0000,0.0000
19.8473,5.4871,0.0000,0.0000
19.8506,4.4174,0.0000,0.0000
19.8535,4.4174,0.0000,0.0000
19.8565,4.3211,0.0000,0.0000
19.8584,4.3211,0.0000,0.0000
19.8673,4.2244,0.0000,0.0000
19.9293,3.7817,0.0000,0.0000
20.0042,2.8579,0.0000,0.0000
20.0081,2.6985,0.0000,0.0000
20.0128,2.6985,0.0000,0.0000
20.0160,2.6985,0.0000,0.0000
20.0247,2.5373,0.0000,0.0000
20.1611,1.7612,0.0000,0.0000
20.1661,0.5099,0.0000,0.0000
20.1690,0.3843,0.0000,0.0000
20.1724,0.3843,0.0000,0.0000
20.1759,0.3843,0.0000,0.0000
20.1789,0.3843,0.0000,0.0000
20.2414,0.4472,0.0000,0.0000
20.2437,0.4472,0.0000,0.0000
20.3184,1.0604,0.0000,0.0000
20.3218,1.0604,0.0000,0.0000
20.3260,1.0604,0.0000,0.0000
20.3367,1.0604,0.0000,0.0000
20.3989,3.1200,0.0000,0.0000
20.4732,3.1200,0.0000,0.0000
20.4778,7.4145,0.0000,0.0000
20.4802,7.4145,0.0000,0.0000
20.4847,7.4145,0.0000,0.0000
20.4907,7.6575,0.0000,0.0000
20.5607,13.2806,0.0000,0.0000
20.6533,13.2806,0.0000,0.0000
20.6576,19.5602,0.0000,0.0000
20.6598,20.0402,0.0000,0.0000
20.6629,20.0402,0.0000,0.0000
20.6667,20.0402,0.0000,0.0000
20.6730,20.4390,0.0000,0.0000
20.8088,21.2956,0.0000,0.0000
20.8114,21.5844,0.0000,0.0000
20.8160,21.5844,0.0000,0.0000
20.8189,21.4884,0.0000,0.0000
20.8209,21.4884,0.0000,0.0000
20.8284,21.3680,0.0000,0.0000
20.8908,19.7125,0.0000,0.0000
20.8931,19.7125,0.0000,0.0000
20.9702,17.0736,0.0000,0.0000
20.9740,17.0736,0.0000,0.0000
20.9779,17.0736,0.0000,0.0000
20.9850,16.7412,0.0000,0.0000
21.0485,14.7529,0.0000,0.0000
21.1239,14.5130,0.0000,0.0000
21.1290,12.9633,0.0000,0.0000
21.1315,12.6744,0.0000,0.0000
21.1351,12.6744,0.0000,0.0000
21.1397,12.2839,0.0000,0.0000
21.2030,10.8317,0.0000,0.0000
21.2057,10.8317,0.0000,0.0000
21.2856,8.7553,0.0000,0.0000
21.2895,8.7553,0.0000,0.0000
21.2916,8.5635,0.0000,0.0000
21.2950,8.5635,0.0000,0.0000
21.3606,7.2918,0.0000,0.0000
21.3629,7.2918,0.0000,0.0000
21.4398,6.1517,0.0000,0.0000
21.4425,5.9768,0.0000,0.0000
21.4448,5.9768,0.0000,0.0000
21.4505,5.8445,0.0000,0.0000
21.5185,4.8438,0.0000,0.0000
21.5946,4.2244,0.0000,0.0000
21.5990,4.2244,0.0000,0.0000
21.6012,4.1757,0.0000,0.0000
21.6031,4.1757,0.0000,0.0000
21.6060,4.1757,0.0000,0.0000
21.7502,3.8314,0.0000,0.0000
21.7538,3.0679,0.0000,0.0000
21.7571,3.0679,0.0000,0.0000
21.7595,3.0679,0.0000,0.0000
21.7616,2.9633,0.0000,0.0000
21.7635,2.9633,0.0000,0.0000
21.8329,2.4289,0.0000,0.0000
21.9090,2.8049,0.0000,0.0000
21.9127,2.9633,0.0000,0.0000
21.9163,2.9633,0.0000,0.0000
21.9204,2.9633,0.0000,0.0000
22.0013,4.7029,0.0000,0.0000
22.0875,8.3309,0.0000,0.0000
22.0925,9.4321,0.0000,0.0000
22.0957,9.4321,0.0000,0.0000
22.0984,9.4321,0.0000,0.0000
22.1014,9.4321,0.0000,0.0000
22.1042,9.7993,0.0000,0.0000
22.1818,13.7804,0.0000,0.0000
22.2556,14.5732,0.0000,0.0000
22.2586,18.2886,0.0000,0.0000
22.2623,18.2886,0.0000,0.0000
22.2646,18.7355,0.0000,0.0000
22.2682,18.7355,0.0000,0.0000
22.4114,19.6110,0.0000,0.0000
22.4146,20.1403,0.0000,0.0000
22.4193,20.1403,0.0000,0.0000
22.4221,20.1403,0.0000,0.0000
22.4239,20.2153,0.0000,0.0000
22.4260,20.2153,0.0000,0.0000
22.4937,18.5785,0.0000,0.0000
22.5721,17.0460,0.0000,0.0000
22.5749,16.9079,0.0000,0.0000
22.5783,16.9079,0.0000,0.0000
22.5819,16.9079,0.0000,0.0000
22.5836,16.6576,0.0000,0.0000
22.6063,16.2639,0.0000,0.0000
22.6499,14.6332,0.0000,0.0000
22.7269,12.8353,0.0000,0.0000
22.7315,12.8353,0.0000,0.0000
22.7337,12.4473,0.0000,0.0000
22.7356,12.4473,0.0000,0.0000
22.7537,12.0202,0.0000,0.0000
22.8076,10.3746,0.0000,0.0000
