Repetition	Max. Angle Reached	Avg. Velocity	Time	Distance	Default=0	Max Target Angle=8.2
1	16.61	[0, 0.0, 9.42, 7.0, 1.3]	[0, 3, 4, 5, 6]	[0, 0.0, 20.72, 36.11, 36.53]
2	16.72	[0, 0.0, 8.28, 8.17, 0.19]	[0, 9, 10, 11, 12]	[0, 0.0, 18.21, 36.18, 36.77]
X(Time)	Y(Angle)
0	0
1	0
2	0
3	0
4	9.42
5	16.42
6	16.61
7	5.21
8	0
9	0
10	8.28
11	16.45
12	16.72
13	3.29
14	0
15	0
