Repetition	Max. Angle Reached1	Avg. Velocity	Time	Distance	Default=1	Max Target Angle=3.5	Max. Angle Reached2
X(Time)	Y(Sensor 1 Angle)	Y(Sensor 2 Angle)
0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	14.59	4.25
10	15.62	4.25
11	15.91	26.57
12	15.91	27.23
13	15.88	27.23
14	15.82	27.23
15	15.82	27.23
16	15.59	27.23
17	1.83	27.23
18	0.34	5.06
19	0.34	5.06
20	0.07	5.06
21	0.07	6.0
22	0.14	2.93
