Time,Reps,Angle,X,Y
4.9843,1,0.0000,0.0000,0.0000
4.9938,1,0.0000,2.2000,0.9600
5.0189,1,0.0000,0.0000,0.0000
5.0409,1,0.0000,0.0000,0.0000
5.0741,1,0.0000,0.0000,0.0000
5.0997,1,0.0000,0.0000,0.0000
5.1452,1,0.0000,0.0000,0.0000
5.1662,1,0.0000,0.0000,0.0000
5.2331,1,0.0000,0.0000,0.0000
5.2580,1,0.0000,0.0000,0.0000
5.3261,1,0.0000,0.0000,0.0000
5.3538,1,0.0000,0.0000,0.0000
5.3824,1,0.0000,0.0000,0.0000
5.3957,1,0.0000,0.0000,0.0000
5.4296,1,0.0000,0.0000,0.0000
5.4422,1,0.0000,0.0000,0.0000
5.4654,1,0.0000,-0.4700,0.9920
5.4952,1,0.0000,0.0000,0.0000
5.5112,1,0.0000,1.7670,-0.5620
5.5437,1,0.0000,0.0000,0.0000
5.5557,1,0.0000,0.0000,0.0000
5.5788,1,0.0000,0.0000,0.0000
5.6088,1,0.0000,0.0000,0.0000
5.6152,1,0.0000,0.0000,0.0000
5.6257,1,0.0000,0.0000,0.0000
5.6516,1,0.0000,0.0000,0.0000
5.6947,1,0.0000,0.0000,0.0000
5.7293,1,0.0000,0.0000,0.0000
5.7728,1,0.0000,0.0000,0.0000
5.8262,1,0.0000,-0.9920,-1.0050
5.8599,1,0.0000,-0.9970,-1.0040
5.8717,1,0.0000,-1.0000,-1.0030
5.9455,1,0.0000,0.0000,0.0000
5.9817,1,0.0000,0.0000,0.0000
6.0040,1,0.0000,0.0000,0.0000
6.0263,1,0.0000,0.0000,0.0000
6.0717,1,0.0000,0.0000,0.0000
6.0771,1,0.0000,0.0000,0.0000
6.0800,1,0.0000,0.5000,-4.9580
6.0829,1,0.0000,0.0000,0.0000
6.0971,1,0.0000,0.0000,0.0000
6.1169,1,0.0000,0.0000,0.0000
6.1226,1,0.0000,0.0000,0.0000
6.1288,1,0.0000,0.0000,0.0000
6.1629,1,0.0000,0.0000,0.0000
6.2191,1,0.0000,0.0000,0.0000
6.2883,1,0.0000,0.0000,0.0000
