Time,Reps,Angle,X,Y
2.3301,1,0.0000,0.0000,0.0000
2.3564,1,0.0000,4.0150,-8.1080
2.3655,1,0.0000,0.0000,0.0000
2.3963,1,0.0000,0.0000,0.0000
2.4101,1,0.0000,0.0000,0.0000
2.4357,1,0.0000,0.0000,0.0000
2.4395,1,0.0000,0.0000,0.0000
2.4457,1,0.0000,0.0000,0.0000
2.4588,1,0.0000,3.4440,-14.1110
2.4755,1,0.0000,0.0000,0.0000
2.4804,1,0.0000,0.0000,0.0000
2.4907,1,0.0000,2.2260,-13.7100
2.5435,1,0.0000,0.0000,0.0000
2.5620,1,0.0000,0.0240,-3.6590
2.6055,1,0.0000,0.0000,0.0000
2.6284,1,0.0000,0.0000,0.0000
2.6501,1,0.0000,0.0000,0.0000
2.6734,1,0.0000,0.0000,0.0000
2.6989,1,0.0000,0.0000,0.0000
2.7462,1,0.0000,0.0000,0.0000
2.7762,1,0.0000,0.0000,0.0000
2.7886,1,0.0000,0.0000,0.0000
2.8149,1,0.0000,0.0000,0.0000
2.8583,1,0.0000,0.0000,0.0000
2.8786,1,0.0000,0.0000,0.0000
2.9100,1,0.0000,0.2650,-0.3700
2.9250,1,0.0000,0.0000,0.0000
2.9492,1,0.0000,0.0000,0.0000
2.9756,1,0.0000,0.0000,0.0000
2.9959,1,0.0000,0.0000,0.0000
3.0218,1,0.0000,0.0000,0.0000
3.0420,1,0.0000,3.7940,-1.2430
3.0629,1,0.0000,0.0000,0.0000
3.0905,1,0.0000,0.0000,0.0000
3.1199,1,0.0000,1.6670,-3.4310
3.1234,1,0.0000,1.1600,-3.4000
3.1679,1,0.0000,0.0000,0.0000
3.2007,1,0.0000,0.0000,0.0000
3.2371,1,0.0000,0.0000,0.0000
3.2704,1,0.0000,0.0000,0.0000
3.2920,1,0.0000,0.0000,0.0000
3.3344,1,0.0000,0.0000,0.0000
3.3420,1,0.0000,0.0000,0.0000
3.3769,1,0.0000,0.0000,0.0000
3.3884,1,0.0000,0.0000,0.0000
3.4139,1,0.0000,0.0000,0.0000
3.4209,1,0.0000,0.0000,0.0000
3.4655,1,0.0000,0.0000,0.0000
3.4909,1,0.0000,0.0000,0.0000
3.5208,1,0.0000,3.2990,-0.3670
3.5327,1,0.0000,0.0000,0.0000
3.5611,1,0.0000,0.0000,0.0000
3.5709,1,0.0000,0.0000,0.0000
3.5925,1,0.0000,0.0000,0.0000
3.5965,1,0.0000,0.0000,0.0000
3.6013,1,0.0000,0.0000,0.0000
3.6545,1,0.0000,0.0000,0.0000
3.7265,1,0.0000,-0.9760,-1.0060
3.7456,1,0.0000,-1.0060,-1.0080
3.7716,1,0.0000,-0.9950,-1.0130
3.7811,1,0.0000,-0.9870,-1.0030
3.8653,1,0.0000,0.0000,0.0000
3.8888,1,0.0000,0.0000,0.0000
3.9121,1,0.0000,3.3040,-2.1960
3.9397,1,0.0000,2.8110,-2.0680
3.9803,1,0.0000,0.0000,0.0000
4.0136,1,0.0000,0.0000,0.0000
4.0435,1,0.0000,0.0000,0.0000
4.0613,1,0.0000,0.0000,0.0000
4.0833,1,0.0000,7.9470,-12.7890
4.1059,1,0.0000,1.4070,-0.3980
4.1631,1,0.0000,2.1530,-1.8150
4.1722,1,0.0000,0.0000,0.0000
4.2107,1,0.0000,0.0000,0.0000
4.2147,1,0.0000,0.0000,0.0000
4.2472,1,0.0000,0.0000,0.0000
4.3026,1,0.0000,0.0000,0.0000
4.3718,1,0.0000,15.1590,2.8410
4.3952,1,0.0000,6.6120,-0.7700
4.4264,1,0.0000,0.0000,0.0000
4.4403,1,0.0000,0.0000,0.0000
4.4657,1,0.0000,14.3580,0.6600
4.4985,1,0.0000,6.4550,1.2360
4.5063,1,0.0000,0.0000,0.0000
4.5393,1,0.0000,0.0000,0.0000
4.5543,1,0.0000,0.0000,0.0000
4.5767,1,0.0000,0.0000,0.0000
4.6241,1,0.0000,0.0000,0.0000
4.6486,1,0.0000,0.0000,0.0000
4.6738,1,0.0000,7.9500,-0.8250
4.6934,1,0.0000,0.0000,0.0000
4.7160,1,0.0000,15.3670,1.5670
4.7277,1,0.0000,9.6590,1.7950
4.7627,1,0.0000,0.0000,0.0000
4.7732,1,0.0000,0.0000,0.0000
4.8032,1,0.0000,0.0000,0.0000
4.8178,1,0.0000,0.0000,0.0000
4.8444,1,0.0000,2.0810,-0.9430
4.8711,1,0.0000,-0.9960,-0.9550
4.8770,1,0.0000,-0.0640,-0.0890
4.8866,1,0.0000,0.0220,-0.0940
4.9133,1,0.0000,-0.0410,-0.1830
4.9386,1,0.0000,-0.0260,-0.1350
4.9612,1,0.0000,0.0240,-0.0910
4.9956,1,0.0079,0.0420,-0.0870
5.0097,1,0.0158,0.0700,-0.0940
5.0150,1,0.0237,0.1110,-0.0920
5.0267,1,0.0316,0.1210,-0.0900
5.0418,1,0.0474,0.1300,-0.0850
5.0583,1,0.0631,0.1420,-0.0700
5.0816,1,0.0789,0.1380,-0.0600
5.1170,1,0.0946,0.1340,-0.0570
5.1271,1,0.1103,0.1280,-0.0590
5.1556,1,0.1260,0.1170,-0.0620
5.1637,1,0.1339,0.1080,-0.0640
5.1782,1,0.1417,0.1020,-0.0680
5.1897,1,0.1417,0.0970,-0.0740
5.2263,1,0.1496,0.0880,-0.0930
5.2438,1,0.1574,0.0770,-0.1070
5.2770,1,0.1652,0.0660,-0.1300
5.3032,1,0.1731,0.0580,-0.1310
5.3339,1,0.1809,0.0540,-0.1300
5.3461,1,0.1887,0.0530,-0.1280
5.4159,1,0.1887,0.1250,-0.1990
5.4837,1,0.1887,0.0590,-0.1270
5.5106,1,0.1887,0.0590,-0.1150
5.5290,1,0.1887,0.0600,-0.1080
5.5536,1,0.1887,0.0600,-0.0990
5.5820,1,0.1887,0.0580,-0.0900
5.5874,1,0.1887,0.0570,-0.0810
5.5980,1,0.1887,0.0570,-0.0760
5.6214,1,0.1887,0.0570,-0.0710
5.6267,1,0.1887,0.0560,-0.0660
5.6323,1,0.1887,0.0560,-0.0610
5.6595,1,0.1887,0.0550,-0.0500
5.6799,1,0.1887,0.0550,-0.0340
5.7025,1,0.1887,0.0540,-0.0140
5.7308,1,0.1887,0.0520,0.0090
5.7382,1,0.1887,0.0500,0.0270
5.7486,1,0.1887,0.0500,0.0360
5.7705,1,0.1887,0.0510,0.0440
5.7784,1,0.1887,0.0510,0.0520
5.7834,1,0.1887,0.0520,0.0580
5.8233,1,0.1887,0.0530,0.0740
5.8388,1,0.1887,0.0530,0.0810
5.8640,1,0.1887,0.0520,0.0870
5.8978,1,0.1887,0.0500,0.0950
5.9282,1,0.1887,0.0490,0.1000
5.9441,1,0.1887,0.0480,0.1040
5.9691,1,0.1887,0.0480,0.1060
6.0057,1,0.1887,0.0470,0.1100
6.0638,1,0.1887,-0.0150,0.1800
6.1301,1,0.1887,0.0440,0.1170
6.1665,1,0.1887,0.0420,0.1220
6.1823,1,0.1887,0.0420,0.1240
6.2091,1,0.1887,0.0420,0.1260
6.2817,1,0.1887,0.0440,0.1270
6.3541,1,0.1887,0.0410,0.1300
6.3686,1,0.1887,0.0470,0.1220
6.3911,1,0.1887,0.0480,0.1190
6.4273,1,0.1887,0.0490,0.1160
6.4501,1,0.1887,0.0510,0.1100
6.4695,1,0.1887,0.0540,0.1040
6.4983,1,0.1887,0.0570,0.1020
6.5185,1,0.1887,0.0590,0.0990
6.5434,1,0.1887,0.0610,0.0920
6.5700,1,0.1887,0.0630,0.0840
6.5943,1,0.1887,0.0650,0.0740
6.6113,1,0.1887,0.0710,0.0630
6.6344,1,0.1887,0.0730,0.0520
6.6636,1,0.1887,0.0740,0.0450
6.6787,1,0.1887,0.0740,0.0410
6.7085,1,0.1887,0.0730,0.0370
6.7227,1,0.1887,0.0720,0.0340
6.7591,1,0.1887,0.0710,0.0300
6.8112,1,0.1887,0.0690,0.0270
6.8278,1,0.1887,0.0670,0.0300
6.8957,1,0.1887,-0.1050,0.2160
6.9205,1,0.1887,-0.1060,0.2290
6.9421,1,0.1887,-0.1040,0.2320
6.9567,1,0.1887,-0.1040,0.2370
6.9636,1,0.1887,-0.1040,0.2390
6.9864,1,0.1887,-0.1040,0.2440
6.9912,1,0.1887,-0.1020,0.2480
7.0002,1,0.1887,-0.1000,0.2520
7.0208,1,0.1887,-0.0990,0.2550
7.0246,1,0.1887,-0.0980,0.2590
7.0330,1,0.1887,-0.0960,0.2620
7.0564,1,0.1887,-0.1030,0.2730
7.1228,1,0.1887,0.0560,0.1010
7.1359,1,0.1887,0.0540,0.1180
7.1561,1,0.1887,0.0520,0.1270
7.1612,1,0.1887,0.0520,0.1320
7.1716,1,0.1887,0.0520,0.1370
7.1873,1,0.1887,0.0520,0.1420
7.1969,1,0.1887,0.0520,0.1460
7.2039,1,0.1887,0.0540,0.1480
7.2332,1,0.1887,0.0500,0.1580
7.2537,1,0.1887,0.0480,0.1670
7.2738,1,0.1887,0.0460,0.1770
7.3101,1,0.1887,0.0440,0.1870
7.3386,1,0.1887,0.0420,0.1920
7.3557,1,0.1887,0.0410,0.1910
7.4154,1,0.1887,0.0400,0.1900
7.4363,1,0.1887,0.0410,0.1870
7.4618,1,0.1887,0.0430,0.1790
7.4968,1,0.1887,0.0450,0.1750
7.5049,1,0.1887,0.0460,0.1700
7.5359,1,0.1887,0.0460,0.1640
7.5762,1,0.1887,0.0480,0.1580
7.5847,1,0.1887,0.0520,0.1530
7.6153,1,0.1887,0.0550,0.1480
7.6326,1,0.1887,0.0570,0.1420
7.6619,1,0.1887,0.0620,0.1380
7.6799,1,0.1887,0.0670,0.1370
7.7129,1,0.1887,0.0730,0.1360
7.7807,1,0.1887,0.0780,0.1310
7.8067,1,0.1887,0.0800,0.1290
7.8401,1,0.1965,0.0790,0.1200
7.8658,1,0.2044,0.0720,0.1140
7.9131,1,0.2122,0.0680,0.1040
7.9296,1,0.2200,0.0660,0.0990
7.9529,1,0.2356,0.0660,0.0940
7.9838,1,0.2512,0.0660,0.0890
7.9856,1,0.2590,0.0680,0.0850
8.0148,1,0.2668,0.0650,0.0750
8.0337,1,0.2745,0.0630,0.0650
8.0548,1,0.2823,0.0600,0.0560
8.0769,1,0.2823,0.0610,0.0460
8.1022,1,0.2823,0.0680,0.0340
8.1353,1,0.2823,0.0760,0.0260
8.1595,1,0.2823,0.0880,0.0160
8.1913,1,0.2823,0.0910,0.0130
8.2046,1,0.2823,0.0920,0.0110
8.2277,1,0.2823,0.0950,0.0100
8.2635,1,0.2901,0.0990,0.0080
8.2665,1,0.2979,0.1070,0.0080
8.2744,1,0.3056,0.1100,0.0070
8.2852,1,0.3212,0.1140,0.0070
8.2989,1,0.3367,0.1170,0.0050
8.3172,1,0.3522,0.1220,0.0000
8.3414,1,0.3677,0.1230,-0.0060
8.3650,1,0.3831,0.1210,-0.0120
