Time,Angle,X,Y
29.6141,0.2226,0.0000,0.0000
29.6492,0.2226,0.0000,0.0000
29.6639,0.2226,8.3330,-4.5000
29.6887,0.2226,0.8770,-5.7410
29.7244,0.2226,0.1380,-1.2280
29.7344,0.2226,0.0000,0.0000
29.7439,0.2226,0.0000,0.0000
29.7626,0.2226,0.0000,0.0000
29.7675,0.2226,0.0000,0.0000
29.7970,0.2226,0.0000,0.0000
29.8146,0.2226,0.8010,-0.1740
29.8364,0.2226,0.0000,0.0000
29.8643,0.2226,0.0000,0.0000
29.8707,0.2226,0.0000,0.0000
29.8974,0.2226,3.4630,-2.9790
29.9006,0.2226,1.9310,-1.4160
29.9056,0.2226,0.0000,0.0000
29.9255,0.2226,0.0000,0.0000
29.9340,0.2226,5.9710,-3.2860
29.9546,0.2226,8.3600,-14.6800
29.9761,0.2226,4.0320,-1.0000
30.0446,0.2226,0.0000,0.0000
30.1358,0.2226,2.6980,6.2080
30.1671,0.2226,0.0000,0.0000
30.1727,0.2226,0.0000,0.0000
30.1828,0.2226,-1.0850,-1.5740
30.2010,0.2226,0.0000,0.0000
30.2054,0.2226,-0.7610,-0.8350
30.2161,0.2226,3.9850,-0.7540
30.2362,0.2226,14.0670,-0.6000
30.2691,0.2226,0.0000,0.0000
30.3032,0.2226,0.3580,-1.0430
30.3802,0.2226,0.0000,0.0000
30.4010,0.2226,0.0000,0.0000
30.5078,0.2226,0.5760,-0.1650
30.5426,0.2226,3.0000,-0.4250
30.5998,0.2226,0.0000,0.0000
30.6075,0.2226,0.0000,0.0000
30.6379,0.2226,0.0000,0.0000
30.6523,0.2226,0.0000,0.0000
30.6795,0.2226,0.0000,0.0000
30.6986,0.2226,2.7280,-1.0780
30.7275,0.2226,0.8910,-1.9690
30.7460,0.2226,0.0000,0.0000
30.7768,0.2226,1.5310,-0.8750
30.8552,0.2226,0.0000,0.0000
30.9062,0.2226,0.0460,-1.8740
30.9379,0.2226,0.7510,-1.4420
30.9980,0.2226,0.0000,0.0000
