Time,Reps,Angle,X,Y
2.2456,1,0.0000,0.0000,0.0000
2.2566,1,0.0000,0.0000,0.0000
2.2845,1,0.0000,0.0000,0.0000
2.3136,1,0.0000,0.0000,0.0000
2.3261,1,0.0000,0.0000,0.0000
2.3571,1,0.0000,0.0000,0.0000
2.3881,1,0.0000,0.0000,0.0000
2.3954,1,0.0000,0.0000,0.0000
2.4085,1,0.0000,0.0000,0.0000
2.4540,1,0.0000,0.0000,0.0000
2.4904,1,0.0000,0.0000,0.0000
2.5096,1,0.0000,0.0000,0.0000
2.5356,1,0.0000,0.0000,0.0000
2.5649,1,0.0000,0.0000,0.0000
2.5787,1,0.0000,0.0000,0.0000
2.6153,1,0.0000,0.0000,0.0000
2.6472,1,0.0000,0.0000,0.0000
2.6733,1,0.0000,0.0000,0.0000
2.6998,1,0.0000,0.0000,0.0000
2.7170,1,0.0000,0.0000,0.0000
2.7455,1,0.0000,0.0000,0.0000
2.7791,1,0.0000,0.0000,0.0000
2.7971,1,0.0000,0.0000,0.0000
2.8259,1,0.0000,0.0000,0.0000
2.8548,1,0.0000,0.0000,0.0000
2.8670,1,0.0000,0.0000,0.0000
2.8943,1,0.0000,0.0000,0.0000
2.9367,1,0.0000,0.0000,0.0000
2.9469,1,0.0000,0.0000,0.0000
2.9652,1,0.0000,0.0000,0.0000
2.9731,1,0.0000,0.0000,0.0000
2.9803,1,0.0000,0.0000,0.0000
2.9943,1,0.0000,0.0000,0.0000
3.0068,1,0.0000,0.0000,0.0000
3.0170,1,0.0000,0.0000,0.0000
3.0293,1,0.0000,0.0000,0.0000
3.0410,1,0.0000,0.0000,0.0000
3.0604,1,0.0000,0.0000,0.0000
3.0974,1,0.0000,0.0000,0.0000
3.1096,1,0.0000,0.0000,0.0000
3.1296,1,0.0000,0.0000,0.0000
3.1592,1,0.0000,0.0000,0.0000
3.1833,1,0.0000,0.0000,0.0000
3.1989,1,0.0000,0.0000,0.0000
3.2285,1,0.0000,0.0000,0.0000
3.2518,1,0.0000,0.0000,0.0000
3.2768,1,0.0000,0.0000,0.0000
3.2904,1,0.0000,0.0000,0.0000
3.3156,1,0.0000,0.0000,0.0000
3.3413,1,0.0000,0.0000,0.0000
3.3615,1,0.0000,0.0000,0.0000
3.3843,1,0.0000,0.0000,0.0000
3.4179,1,0.0000,0.0000,0.0000
3.4293,1,0.0000,0.0000,0.0000
3.4517,1,0.0000,0.0000,0.0000
3.4766,1,0.0000,0.0000,0.0000
3.5008,1,0.0000,0.0000,0.0000
3.5800,1,0.0000,0.0000,0.0000
3.5898,1,0.0000,0.0000,0.0000
3.6123,1,0.0000,0.0000,0.0000
3.6226,1,0.0000,0.0000,0.0000
3.6712,1,0.0000,0.0000,0.0000
3.7075,1,0.0000,0.0000,0.0000
3.7409,1,0.0000,0.0000,0.0000
3.7903,1,0.0000,0.0000,0.0000
3.8095,1,0.0000,0.0000,0.0000
3.8342,1,0.0000,0.0000,0.0000
3.8721,1,0.0000,0.0000,0.0000
3.9032,1,0.0000,0.0000,0.0000
3.9224,1,0.0000,0.0000,0.0000
3.9518,1,0.0000,0.0000,0.0000
3.9755,1,0.0000,0.0000,0.0000
3.9917,1,0.0000,0.0000,0.0000
4.0276,1,0.0000,0.0000,0.0000
4.0619,1,0.0000,0.0000,0.0000
4.0898,1,0.0000,0.0000,0.0000
4.0990,1,0.0000,0.0000,0.0000
4.1079,1,0.0000,0.0000,0.0000
4.1249,1,0.0000,0.0000,0.0000
4.1529,1,0.0000,0.0000,0.0000
4.1777,1,0.0000,0.0000,0.0000
4.2116,1,0.0000,0.0000,0.0000
4.2221,1,0.0000,0.0000,0.0000
4.2374,1,0.0000,0.0000,0.0000
4.2465,1,0.0000,0.0000,0.0000
4.2571,1,0.0000,0.0000,0.0000
4.2762,1,0.0000,0.0000,0.0000
4.2818,1,0.0000,0.0000,0.0000
4.2920,1,0.0000,0.0000,0.0000
4.3246,1,0.0000,0.0000,0.0000
4.3932,1,0.0000,0.0000,0.0000
4.4646,1,0.0000,0.0000,0.0000
4.4866,1,0.0000,0.0000,0.0000
4.5238,1,0.0000,0.0000,0.0000
4.5338,1,0.0000,0.0000,0.0000
