Time,Reps,Angle,Velocity,X,Y
5.2566,0,0.0976,0.0000,0.0000,0.0000
5.2853,0,0.0976,0.0000,0.0000,0.0000
5.3049,0,0.0976,0.0000,0.0000,0.0000
5.3256,0,0.0976,0.0000,0.0000,0.0000
5.3569,0,0.0976,0.0000,0.0000,0.0000
5.3744,0,0.0976,0.0000,0.0000,0.0000
5.3911,0,0.0976,0.0000,0.0000,0.0000
5.4296,0,0.0976,0.0000,0.0000,0.0000
5.4437,0,0.0976,0.0000,0.0000,0.0000
5.4760,0,0.0976,0.0000,0.0000,0.0000
5.4887,0,0.0976,0.0000,0.0000,0.0000
5.5224,0,0.0976,0.0000,0.0000,0.0000
5.5343,0,0.0976,0.0000,0.0000,0.0000
5.5572,0,0.0976,0.0000,0.0000,0.0000
5.5947,0,0.0976,0.0000,0.0000,0.0000
5.6269,0,0.0976,0.0000,0.0000,0.0000
5.6665,0,0.0976,0.0000,0.0000,0.0000
5.7054,0,0.0976,0.0000,0.0000,0.0000
5.7387,0,0.0976,0.0000,0.0000,0.0000
5.7969,0,0.0976,0.0000,0.0000,0.0000
6.0045,0,0.0976,0.0000,17.8200,3.0170
6.0270,0,0.0976,0.0000,12.5830,2.3400
6.0979,0,0.0976,0.0000,0.0000,0.0000
6.1690,0,0.0976,0.0000,8.4560,1.8090
6.1893,0,0.0976,0.0000,8.5710,1.8580
6.2094,0,0.0976,0.0000,8.0850,1.7810
6.2429,0,0.0976,0.0000,7.5570,1.7100
6.2578,0,0.0976,0.0000,6.7830,1.6110
6.2893,0,0.0976,0.0000,6.4850,1.5640
6.3034,0,0.0976,0.0000,5.7630,1.5830
6.3323,0,0.0976,0.0000,6.3120,1.8250
6.3485,0,0.0895,-0.1005,7.7260,2.3210
6.3755,0,0.0814,-0.1608,2.1660,-0.5060
6.4182,0,0.0733,-0.1988,2.6880,-0.4870
6.4521,0,0.0570,-0.2948,3.3360,-0.5850
6.4636,0,0.0407,-0.5772,3.8960,-0.6240
6.4931,0,0.0244,-0.5872,4.5680,-0.6590
6.5733,0,0.0163,-0.5472,5.5240,-0.6880
6.5783,0,0.0081,-0.8352,6.1710,-0.8550
6.6176,0,0.0000,-0.7807,6.5660,-0.8570
6.6257,0,0.0000,-0.4983,6.2960,-0.8220
6.6362,0,0.0000,-0.3878,6.1760,-0.7930
6.6604,0,0.0000,-0.3675,5.8640,-0.7830
6.6668,0,0.0000,-0.0415,5.6680,-0.7610
6.6698,0,0.0000,0.0000,5.4140,-0.7320
6.6815,0,0.0000,0.0000,5.1180,-0.7030
6.7029,0,0.0000,0.0000,4.8140,-0.6730
6.7083,0,0.0000,0.0000,4.5310,-0.6420
6.7169,0,0.0000,0.0000,4.3060,-0.6130
6.7512,0,0.0000,0.0000,4.1380,-0.5830
6.8094,0,0.0000,0.0000,7.4120,-0.0190
6.8573,0,0.0000,0.0000,0.0000,0.0000
6.8707,0,0.0000,0.0000,0.0000,0.0000
6.8893,0,0.0000,0.0000,0.0000,0.0000
6.9029,0,0.0000,0.0000,0.0000,0.0000
6.9111,0,0.0000,0.0000,0.0000,0.0000
6.9349,0,0.0000,0.0000,0.0000,0.0000
