Time,Reps,Angle,X,Y
3.1852,1,0.4502,0.0000,0.0000
3.1885,1,0.4502,0.0000,0.0000
3.2170,1,0.4502,0.0000,0.0000
3.2465,1,0.4502,0.0000,0.0000
3.2679,1,0.4502,0.0000,0.0000
3.2864,1,0.4502,0.0000,0.0000
3.3063,1,0.4502,0.0000,0.0000
3.3192,1,0.4502,0.0000,0.0000
3.3346,1,0.4502,0.0000,0.0000
3.3430,1,0.4502,0.0000,0.0000
3.3544,1,0.4502,0.0000,0.0000
3.3762,1,0.4502,0.0000,0.0000
3.4026,1,0.4502,0.0000,0.0000
3.4340,1,0.4502,0.0000,0.0000
3.4455,1,0.4502,0.0000,0.0000
3.4684,1,0.4502,0.0000,0.0000
3.4713,1,0.4502,0.0000,0.0000
3.4791,1,0.4502,0.0000,0.0000
3.4977,1,0.4502,0.0000,0.0000
3.5143,1,0.4502,0.0000,0.0000
3.5255,1,0.4502,0.0000,0.0000
3.5463,1,0.4502,0.0000,0.0000
3.5724,1,0.4502,0.0000,0.0000
3.6091,1,0.4502,0.0000,0.0000
3.6284,1,0.4502,0.0000,0.0000
3.6513,1,0.4502,0.0000,0.0000
3.6975,1,0.4502,0.0000,0.0000
3.7369,1,0.4502,0.0000,0.0000
3.7563,1,0.4502,0.0000,0.0000
3.7865,1,0.4502,0.0000,0.0000
3.8004,1,0.4502,0.0000,0.0000
3.8230,1,0.4502,0.0000,0.0000
3.8581,1,0.4502,0.0000,0.0000
3.8883,1,0.4502,0.0000,0.0000
3.9072,1,0.4502,0.0000,0.0000
3.9288,1,0.4502,0.0000,0.0000
3.9715,1,0.4502,0.0000,0.0000
3.9796,1,0.4502,0.0000,0.0000
4.0141,1,0.4502,0.0000,0.0000
4.0311,1,0.4502,0.0000,0.0000
4.0668,1,0.4502,0.0000,0.0000
4.0782,1,0.4502,0.0000,0.0000
4.1042,1,0.4502,0.0000,0.0000
4.1323,1,0.4502,0.0000,0.0000
4.1721,1,0.4502,0.0000,0.0000
4.1793,1,0.4502,0.0000,0.0000
4.1904,1,0.4502,0.0000,0.0000
4.2075,1,0.4502,0.0000,0.0000
4.2152,1,0.4502,0.0000,0.0000
4.2257,1,0.4502,0.0000,0.0000
4.2404,1,0.4502,0.0000,0.0000
4.2730,1,0.4502,0.0000,0.0000
4.2996,1,0.4502,0.0000,0.0000
4.3704,1,0.4502,0.0000,0.0000
4.4441,1,0.4502,0.0000,0.0000
4.4701,1,0.4502,0.0000,0.0000
4.4895,1,0.4502,0.0000,0.0000
4.5125,1,0.4502,0.0000,0.0000
4.5397,1,0.4502,0.0000,0.0000
4.5711,1,0.4502,0.0000,0.0000
4.5812,1,0.4502,0.0000,0.0000
4.6011,1,0.4502,0.0000,0.0000
4.6454,1,0.4502,0.0000,0.0000
4.6508,1,0.4502,0.0000,0.0000
4.6799,1,0.4502,0.0000,0.0000
4.6977,1,0.4502,0.0000,0.0000
4.7202,1,0.4502,0.0000,0.0000
4.7307,1,0.4502,0.0000,0.0000
4.7470,1,0.4412,0.0000,0.0000
4.7524,1,0.4323,0.0000,0.0000
4.7896,1,0.4234,0.0000,0.0000
4.8158,1,0.4145,0.0000,0.0000
4.8351,1,0.4145,0.0000,0.0000
4.8741,1,0.4323,0.0000,0.0000
4.8771,1,0.4501,0.0000,0.0000
4.8811,1,0.4679,0.0000,0.0000
4.8939,1,0.4857,0.0000,0.0000
4.9201,1,0.4946,0.0000,0.0000
4.9245,1,0.5034,0.0000,0.0000
4.9382,1,0.5123,0.0000,0.0000
4.9624,1,0.5300,18.0380,10.1520
4.9910,1,0.5565,3.5770,2.1920
5.0086,1,0.5830,1.9070,1.2720
5.0210,1,0.6007,1.3820,0.9940
5.0337,1,0.6183,1.1800,0.9080
5.0679,1,0.6359,0.8770,0.5130
5.0873,1,0.6447,0.8570,0.3800
5.1216,1,0.6182,0.6660,0.4190
5.1570,1,0.5650,0.6250,0.4120
5.1790,2,0.4938,0.5350,0.3920
5.2082,2,0.3687,0.4920,0.4140
5.2244,2,0.2618,0.4980,0.4940
5.2933,2,0.3667,0.6380,0.7890
5.3626,2,0.7162,0.3560,0.9780
5.3890,2,1.2748,0.2990,1.0210
5.4203,2,2.2007,0.2670,1.0240
5.4315,2,3.2926,0.2350,1.0380
5.4477,2,4.5495,0.2100,1.0680
5.4661,2,6.0470,0.2050,1.0900
5.4700,2,7.3533,0.2030,1.1020
5.4768,2,8.5759,0.1970,1.0990
5.4965,2,10.0002,0.1880,1.0940
5.5019,2,11.0828,0.1800,1.1000
5.5125,2,11.8548,0.1770,1.1100
5.5357,2,13.0753,0.1730,1.1110
5.5713,2,14.2498,0.1770,1.1400
5.5802,2,15.1932,0.1880,1.1940
5.5917,2,16.1366,0.1880,1.2210
5.6077,2,17.1291,0.1920,1.2380
5.6147,2,17.6867,0.1950,1.2550
5.6367,2,18.0067,0.1950,1.2740
5.6399,2,18.1537,0.1880,1.2890
5.6518,2,18.3143,0.1780,1.3030
5.6630,2,18.3549,0.1650,1.3350
5.6750,2,18.4133,0.1570,1.3790
5.6965,2,18.5392,0.1410,1.3860
5.7469,2,18.7589,0.0160,1.0760
5.7669,2,18.9339,0.0080,0.8750
5.8044,2,18.9742,-0.0190,0.8370
5.8132,2,18.9787,-0.0160,0.9120
5.8513,2,18.8663,0.0280,1.0330
5.8688,2,18.5689,0.0720,1.2210
5.8904,2,18.2518,0.0250,1.3390
5.9152,2,17.8145,0.0140,1.2560
5.9363,2,17.2572,0.0190,1.0350
5.9640,2,16.5934,0.0250,0.8990
5.9827,2,15.9692,0.0320,0.9270
6.0054,2,15.1341,0.0050,0.9890
6.0392,2,14.2479,0.0990,1.1260
6.0528,2,13.2537,0.1110,1.0670
6.0770,2,11.9715,0.0740,1.0210
6.1056,2,10.3825,0.0510,1.0420
6.1229,2,8.9412,0.0630,1.0230
6.1536,2,7.5563,0.0620,1.0280
6.1649,2,6.4039,-0.0260,1.1620
6.2052,2,5.6192,-0.0990,1.1140
6.2138,2,5.2113,-0.1970,0.9690
6.2388,2,4.7854,-0.2710,0.8910
6.2592,2,4.5322,-0.2780,0.8370
6.2814,2,4.1122,-0.2580,0.8030
6.2923,2,3.7666,-0.2450,0.7910
6.3244,2,3.3896,-0.2530,0.7530
6.3383,2,3.0970,-0.2980,0.7250
6.3755,2,2.7644,-0.3710,0.8730
6.4078,2,2.5255,-0.3700,0.9060
6.4763,2,2.0172,-0.3170,0.6660
6.5486,2,1.5846,-1.1520,1.4790
6.5581,2,1.3038,-1.0440,1.4380
6.5813,2,1.1561,-1.0440,1.4180
6.6530,2,1.0226,-0.1450,0.5810
6.6777,2,1.0581,-0.1000,0.6070
6.7159,2,1.2134,-0.0820,0.5950
6.7197,2,1.2390,-0.0500,0.5510
6.7242,2,1.1715,-0.0410,0.5060
6.7303,2,1.1030,-0.0380,0.4550
6.7560,2,1.1118,-0.0410,0.4080
6.7657,2,0.9916,-0.0510,0.3150
6.7927,2,0.9402,-0.0730,0.2270
6.8149,2,0.8104,-0.1110,0.1470
6.8479,2,0.8018,-0.1470,0.0730
6.8546,2,0.8974,-0.1570,0.0190
6.8577,2,0.9321,-0.1590,0.0160
6.8896,2,0.8537,-0.1630,0.0120
6.9042,2,0.8713,-0.1980,-0.0110
6.9384,2,0.7480,-0.3150,-0.0880
6.9744,2,0.6080,-0.4340,-0.1470
7.0048,3,0.4491,-0.5700,-0.1560
7.0172,3,0.3328,-0.6660,-0.1570
7.0427,3,0.2351,-0.7570,-0.1430
7.0850,3,0.3584,-0.8720,-0.0920
7.1196,3,0.3315,-0.8500,-0.0000
7.1451,3,0.4991,-0.7470,0.0660
7.1670,3,0.8708,-0.6820,0.1080
7.1887,3,1.5686,-0.6390,0.1750
7.2140,3,2.3314,-0.5920,0.2690
7.2489,3,3.7120,-0.4970,0.3550
7.3277,3,6.3794,-0.3110,0.5700
7.3607,3,9.2495,-0.1620,0.6480
7.4297,3,11.9421,0.0550,0.9420
7.4570,3,14.5119,0.1700,0.7730
7.4855,3,16.6239,0.1480,0.5100
7.5250,3,17.3134,0.0840,0.2310
7.5599,3,17.5307,0.0280,0.2940
7.6280,3,17.1613,0.1130,0.4690
7.6511,3,16.5336,0.2090,0.4090
7.7227,3,15.2403,0.2080,0.1530
7.7506,3,13.9331,0.2070,-0.0690
7.8290,3,11.6117,0.1750,-0.1050
7.8428,3,9.5735,0.1650,-0.1090
7.8693,3,7.6242,0.1730,-0.1320
7.9114,3,6.2547,0.1760,-0.1810
7.9151,3,4.8853,0.1720,-0.1790
7.9249,3,4.6080,0.1710,-0.1820
7.9423,3,4.3830,0.1860,-0.1950
7.9495,3,4.1688,0.1930,-0.2190
7.9840,3,3.9362,0.1550,-0.3180
8.0129,3,3.6101,0.1270,-0.3800
8.0293,3,3.2749,0.0940,-0.4340
8.0602,3,2.8936,0.0570,-0.4620
8.0642,3,2.5792,0.0370,-0.4900
8.0727,3,2.3249,0.0310,-0.5050
8.1031,3,2.1229,0.0330,-0.5200
8.1086,3,1.9280,0.0430,-0.5380
8.1108,3,1.8539,0.0600,-0.5560
8.1802,3,1.5214,0.1260,-0.6200
8.2017,3,1.4885,0.1570,-0.7060
8.2220,3,1.4968,0.1580,-0.7530
8.2486,3,1.3612,0.1570,-0.7720
8.2700,3,1.2688,0.1670,-0.7820
8.3033,3,1.3307,0.2180,-0.8080
8.3374,3,1.1094,0.2910,-0.8320
8.3733,3,0.9833,0.3330,-0.8500
8.3829,3,1.1105,0.3520,-0.8490
8.4203,3,1.0505,0.3370,-0.8350
8.4305,3,1.1113,0.3180,-0.8040
8.4673,3,1.2236,0.3050,-0.7380
8.5080,3,1.2406,0.2940,-0.6990
8.5136,3,1.1648,0.2830,-0.6900
8.5499,3,1.1906,0.2470,-0.6750
8.5560,3,1.2078,0.1720,-0.6360
8.5878,3,1.2163,0.0360,-0.5690
8.6125,3,1.1390,-0.1870,-0.4450
8.6374,3,1.0442,-0.3500,-0.3040
8.6711,3,0.9662,-0.4280,-0.2280
8.7292,3,0.7994,-0.6240,-0.0910
8.7508,3,0.5900,-0.6680,-0.0750
8.7896,3,0.5813,-0.6300,-0.0820
