Time,Reps,Angle,Velocity,X,Y
2.3139,0,0.0921,0.0000,-0.6950,-0.0070
2.3257,0,0.0921,0.0000,-0.7000,-0.0230
2.3318,0,0.0921,0.0000,-0.7320,-0.0760
2.3724,0,0.0921,0.0000,-0.7550,-0.1320
2.4178,0,0.0921,0.0000,-0.7540,-0.2750
2.4307,0,0.0921,0.0000,-0.7380,-0.3760
2.4591,0,0.0921,0.0000,-0.7340,-0.3620
2.4941,0,0.0921,0.0000,-0.7330,-0.3030
2.5234,0,0.0921,0.0000,-0.7620,-0.2800
2.5469,0,0.0921,0.0000,-0.8320,-0.2600
2.5747,0,0.0921,0.0000,-0.8650,-0.2550
2.6001,0,0.0921,0.0000,-0.9190,-0.2380
2.6147,0,0.0921,0.0000,-1.0520,-0.1970
2.6465,0,0.0921,0.0000,-1.3550,-0.1400
2.6933,0,0.0921,0.0000,-1.6920,0.0470
2.7279,0,0.0921,0.0000,-1.5760,0.0780
2.7391,0,0.0921,0.0000,-1.5490,-0.0030
2.7687,0,0.0921,0.0000,-1.7750,-0.1130
2.7865,0,0.0921,0.0000,-2.9220,0.0840
2.8682,0,0.0921,0.0000,0.0000,0.0000
2.8852,0,0.0921,0.0000,0.0000,0.0000
2.9195,0,0.0921,0.0000,0.0000,0.0000
2.9386,0,0.0921,0.0000,0.0000,0.0000
2.9413,0,0.0921,0.0000,0.0000,0.0000
2.9431,0,0.0921,0.0000,0.0000,0.0000
2.9465,0,0.0921,0.0000,0.0000,0.0000
2.9486,0,0.0921,0.0000,0.0000,0.0000
2.9751,0,0.0921,0.0000,0.0000,0.0000
3.0480,0,0.0921,0.0000,0.0000,0.0000
3.0760,0,0.0921,0.0000,0.0000,0.0000
3.1060,0,0.0921,0.0000,0.0000,0.0000
3.1180,0,0.0921,0.0000,0.0000,0.0000
3.1440,0,0.0921,0.0000,0.0000,0.0000
3.1614,0,0.0921,0.0000,0.0000,0.0000
3.1911,0,0.0921,0.0000,0.0000,0.0000
3.2082,0,0.0921,0.0000,0.0000,0.0000
3.2420,0,0.0921,0.0000,0.0000,0.0000
3.2539,0,0.0921,0.0000,0.0000,0.0000
3.2886,0,0.0921,0.0000,0.0000,0.0000
3.3120,0,0.0921,0.0000,0.0000,0.0000
3.3337,0,0.0921,0.0000,0.0000,0.0000
3.3615,0,0.0921,0.0000,0.0000,0.0000
3.3795,0,0.0921,0.0000,0.0000,0.0000
3.4121,0,0.0921,0.0000,0.0000,0.0000
3.4693,0,0.0921,0.0000,0.0000,0.0000
3.5192,0,0.0921,0.0000,0.0000,0.0000
3.5485,0,0.0921,0.0000,0.0000,0.0000
3.5623,0,0.0921,0.0000,0.0000,0.0000
3.6000,0,0.0921,0.0000,0.0000,0.0000
3.6342,0,0.0921,0.0000,0.0000,0.0000
3.6567,0,0.0921,0.0000,0.0000,0.0000
3.6882,0,0.0921,0.0000,0.0000,0.0000
3.7030,0,0.0921,0.0000,0.0000,0.0000
3.7427,0,0.0921,0.0000,0.0000,0.0000
3.7513,0,0.0921,0.0000,0.0000,0.0000
3.7962,0,0.0921,0.0000,0.0000,0.0000
3.8035,0,0.0921,0.0000,0.0000,0.0000
3.8326,0,0.0845,-0.0528,0.0000,0.0000
3.8508,0,0.0768,-0.1369,0.0000,0.0000
3.8845,0,0.0614,-0.2279,0.0000,0.0000
3.8948,0,0.0461,-0.5281,0.0000,0.0000
3.9317,0,0.0307,-0.6113,0.0000,0.0000
3.9706,0,0.0154,-0.6374,0.0000,0.0000
3.9744,0,0.0077,-0.9553,0.0000,0.0000
3.9931,0,0.0000,-0.9467,0.0000,0.0000
4.0069,0,0.0000,-0.6464,0.0000,0.0000
4.0204,0,0.0000,-0.5633,0.0000,0.0000
4.0236,0,0.0000,-0.4844,0.0000,0.0000
