Time,Angle,X,Y
4.8696,0.0000,0.0000,0.0000
4.8997,0.0000,0.0000,0.0000
4.9373,0.0000,0.0000,0.0000
5.0030,0.0000,0.0000,0.0000
5.0322,0.0000,0.0000,0.0000
5.0492,0.0000,0.0000,0.0000
5.1075,0.0000,1.7310,-0.9430
5.1349,0.0000,1.0650,-0.6140
5.1523,0.0000,0.7870,-0.5230
5.1778,0.0000,0.6240,-0.4620
5.1921,0.0000,0.5340,-0.4370
5.2108,0.0000,0.4450,-0.4090
5.2446,0.0000,0.3350,-0.3890
5.2797,0.0000,0.2490,-0.4020
5.2843,0.0000,0.2530,-0.3850
5.2899,0.0000,0.2380,-0.3940
5.3213,0.0000,0.2220,-0.4000
5.3270,0.0000,0.2100,-0.4010
5.3329,0.0000,0.2040,-0.3990
5.3396,0.0000,0.2030,-0.3940
5.3721,0.0000,0.2160,-0.3970
5.4024,0.0000,0.2400,-0.3680
5.4164,0.0000,0.2640,-0.3660
5.4445,0.0000,0.2900,-0.3660
5.4783,0.0000,0.3180,-0.3680
5.4875,0.0000,0.3490,-0.3800
5.5147,0.0000,0.3780,-0.4060
5.5313,0.0000,0.4030,-0.4420
5.5551,0.0000,0.4380,-0.5090
5.5836,0.0000,0.4580,-0.5510
5.6010,0.0000,0.4720,-0.5870
5.6250,0.0000,0.4900,-0.6310
5.6566,0.0000,0.5120,-0.6850
5.6727,0.0000,0.5340,-0.7410
5.6974,0.0000,0.5500,-0.8160
5.7246,0.0000,0.5520,-0.8590
5.7399,0.0000,0.5550,-0.9030
5.7646,0.0000,0.5600,-0.9480
5.7878,0.0000,0.5670,-0.9980
5.8078,0.0000,0.5730,-1.0480
5.8335,0.0000,0.5740,-1.1060
5.8380,0.0000,0.5800,-1.1370
5.8532,0.0000,0.5880,-1.1860
5.8781,0.0000,0.5910,-1.2200
5.9030,0.0000,0.5970,-1.2460
5.9251,0.0000,0.5960,-1.2590
5.9454,0.0000,0.5750,-1.2570
5.9599,0.0000,0.5760,-1.2580
5.9767,0.0000,0.5490,-1.2570
5.9813,0.0000,0.5410,-1.2620
5.9917,0.0000,0.5360,-1.2620
6.0171,0.0000,0.5040,-1.2500
6.0528,0.0000,0.4690,-1.2290
6.0881,0.0000,0.4390,-1.2130
6.1255,0.0000,0.4410,-1.2100
6.1321,0.0000,0.4540,-1.2150
6.1714,0.0000,0.4680,-1.2100
6.1887,0.0000,0.4840,-1.1960
6.2221,0.0000,0.4910,-1.1790
6.2457,0.0000,0.4940,-1.1670
6.2764,0.0000,0.4910,-1.1620
6.2915,0.0000,0.4930,-1.1610
6.3144,0.0000,0.4980,-1.1580
6.3523,0.0000,0.5110,-1.1580
6.3851,0.0000,0.5220,-1.1610
6.3892,0.0000,0.5190,-1.1720
6.3936,0.0000,0.5230,-1.1730
6.4067,0.0000,0.5250,-1.1730
6.4181,0.0000,0.5260,-1.1730
6.4296,0.0000,0.5260,-1.1710
6.4413,0.0000,0.5230,-1.1690
6.4583,0.0000,0.5200,-1.1650
6.4915,0.0000,0.5140,-1.1530
6.5080,0.0000,0.5130,-1.1430
6.5324,0.0000,0.5100,-1.1300
6.5433,0.0000,0.5060,-1.1220
6.5589,0.0000,0.5030,-1.1170
6.5650,0.0000,0.5000,-1.1120
6.5766,0.0000,0.4960,-1.1050
6.5923,0.0000,0.4910,-1.0970
6.6020,0.0000,0.4860,-1.0890
6.6153,0.0000,0.4810,-1.0810
6.6302,0.0000,0.4790,-1.0750
6.6453,0.0000,0.4730,-1.0590
6.6706,0.0000,0.4700,-1.0460
6.7041,0.0000,0.4610,-1.0330
6.7322,0.0000,0.4560,-1.0060
6.7556,0.0000,0.4480,-0.9850
6.7737,0.0000,0.4340,-0.9580
6.8063,0.0000,0.3960,-0.8970
6.8403,0.0000,0.3290,-0.7780
6.8540,0.0000,0.2540,-0.6460
6.8776,0.0000,0.1570,-0.4570
6.9070,0.0000,0.0600,-0.2620
6.9243,0.0000,-0.0330,-0.0820
6.9881,0.0000,-0.1930,0.2250
7.0047,0.0000,-0.3340,0.4400
7.0306,0.0000,-0.3850,0.5340
7.0473,0.0000,-0.4250,0.6100
7.0726,0.0000,-0.4620,0.6760
7.1014,0.0000,-0.5010,0.7440
7.1165,0.0000,-0.5600,0.8300
7.1857,0.0000,-0.9770,1.3690
7.2557,0.0000,-0.5980,0.8670
7.2888,0.0000,-0.5680,0.8280
7.3255,0.0000,-0.5310,0.7810
7.3618,0.0000,-0.4810,0.7030
7.3831,0.0000,-0.4000,0.5820
7.4095,0.0000,-0.3420,0.4860
7.4383,0.0000,-0.2790,0.3830
7.4792,0.0000,-0.2230,0.2930
7.4965,0.0000,-0.1370,0.1870
7.5309,0.0000,-0.0670,0.0610
7.5467,0.0000,-0.0070,-0.0080
7.5661,0.0000,0.0390,-0.0730
7.5939,0.0000,0.1070,-0.1670
7.6101,0.0000,0.1540,-0.2440
7.6352,0.0000,0.1840,-0.2960
7.6503,0.0000,0.2020,-0.3320
7.6617,0.0000,0.2120,-0.3520
7.6682,0.0000,0.2260,-0.3760
7.6791,0.0000,0.2410,-0.4050
7.6980,0.0000,0.2590,-0.4370
7.7057,0.0000,0.2790,-0.4730
7.7134,0.0000,0.3030,-0.5160
7.7465,0.0000,0.3460,-0.6110
7.7676,0.0000,0.3830,-0.6860
7.7901,0.0000,0.4130,-0.7450
7.7983,0.0000,0.4390,-0.7990
7.8083,0.0000,0.4540,-0.8240
7.8312,0.0000,0.4680,-0.8460
7.8358,0.0000,0.4810,-0.8660
7.8400,0.0000,0.4900,-0.8840
7.8687,0.0000,0.4950,-0.8960
7.8720,0.0000,0.4970,-0.9050
7.9098,0.0000,0.4940,-0.9110
7.9413,0.0000,0.4830,-0.9090
7.9569,0.0000,0.4700,-0.9030
7.9791,0.0000,0.4530,-0.8880
8.0110,0.0000,0.4280,-0.8580
8.0255,0.0000,0.3930,-0.8230
8.0588,0.0000,0.3210,-0.7600
8.0831,0.0000,0.2470,-0.6830
8.1126,0.0000,0.1890,-0.6250
8.1819,0.0000,0.1460,-0.5690
8.2075,0.0000,0.0080,-0.4150
8.2255,0.0000,-0.0260,-0.3780
8.2986,0.0000,-0.1060,-0.3760
8.3258,0.0000,-0.1800,-0.2680
8.3939,0.0000,-0.1880,-0.2570
8.4609,0.0000,-0.1650,-0.2250
8.5302,0.0000,-0.1400,-0.2380
8.5702,0.0000,-0.1160,-0.2360
8.5773,0.0000,-0.0560,-0.2230
8.6056,0.0000,0.0270,-0.2190
8.6210,0.0000,0.0980,-0.2130
8.6475,0.0000,0.1480,-0.1920
8.6646,0.0000,0.1930,-0.1570
8.7146,0.0000,0.3070,-0.0560
8.7363,0.0000,0.3450,0.0070
8.7585,0.0000,0.3790,0.0610
8.7892,0.0000,0.4070,0.1110
8.8104,0.0000,0.4270,0.1600
8.8279,0.0000,0.4310,0.2320
8.8577,0.0000,0.4400,0.2740
8.8715,0.0000,0.4440,0.3120
8.8989,0.0000,0.4430,0.3440
8.9297,0.0000,0.4290,0.3680
8.9436,0.0000,0.4070,0.3960
8.9662,0.0000,0.3860,0.4200
8.9737,0.0000,0.3770,0.4270
9.0029,0.0000,0.3530,0.4480
9.0281,0.0000,0.3440,0.4550
9.0435,0.0000,0.3340,0.4430
9.0733,0.0000,0.3160,0.4220
9.0960,0.0000,0.2860,0.3980
9.1041,0.0000,0.2550,0.3660
9.1134,0.0000,0.2160,0.3310
9.1238,0.0000,0.1660,0.2970
9.1528,0.0000,0.0530,0.2550
9.1734,0.0000,-0.0400,0.2290
9.1927,0.0000,-0.1000,0.1970
9.2201,0.0000,-0.1380,0.1570
9.2421,0.0000,-0.1700,0.1170
9.2552,0.0000,-0.1960,0.0950
9.2635,0.0000,-0.2130,0.0810
9.2808,0.0000,-0.2290,0.0680
9.2931,0.0000,-0.2400,0.0540
9.3171,0.0000,-0.2490,0.0190
9.3669,0.0000,-0.2340,-0.0360
9.4095,0.0000,-0.2120,-0.0880
9.4244,0.0000,-0.1600,-0.1500
9.4539,0.0000,-0.1240,-0.1790
9.4957,0.0000,-0.0590,-0.2400
9.5205,0.0000,-0.0210,-0.2860
9.5434,0.0000,-0.0090,-0.3110
9.5744,0.0000,-0.0040,-0.3180
9.5839,0.0000,0.0050,-0.3220
9.6117,0.0000,0.0140,-0.3280
9.6440,0.0000,0.0190,-0.3320
9.6767,0.0000,0.0200,-0.3240
9.6871,0.0000,0.0240,-0.3200
9.7151,0.0000,0.0300,-0.3200
9.7458,0.0000,0.0340,-0.3200
9.7560,0.0000,0.0390,-0.3210
9.8170,0.0000,0.9390,-1.4220
9.8854,0.0000,0.0510,-0.3000
9.9214,0.0000,0.0500,-0.2930
9.9279,0.0000,0.0490,-0.2870
9.9577,0.0000,0.0510,-0.2840
9.9641,0.0000,0.0580,-0.2880
9.9745,0.0000,0.0610,-0.2890
9.9933,0.0000,0.0630,-0.2900
10.0280,0.0000,0.0690,-0.2860
10.0444,0.0000,0.0750,-0.2880
10.0773,0.0000,0.0900,-0.2930
10.0993,0.0000,0.1000,-0.2910
10.1293,0.0000,0.1020,-0.2840
10.1464,0.0000,0.1010,-0.2780
10.1696,0.0000,0.0970,-0.2730
10.2049,0.0000,0.0930,-0.2680
10.2455,0.0000,0.0910,-0.2600
10.2530,0.0000,0.0870,-0.2530
10.2875,0.0000,0.0810,-0.2430
10.2990,0.0000,0.0740,-0.2300
10.3366,0.0000,0.0640,-0.2140
10.3437,0.0000,0.0500,-0.1940
10.3716,0.0000,0.0460,-0.1840
10.3877,0.0000,0.0200,-0.1500
10.4126,0.0000,0.0020,-0.1320
10.4423,0.0000,-0.0160,-0.1120
10.4567,0.0000,-0.0280,-0.0960
10.4788,0.0000,-0.0380,-0.0860
10.5119,0.0000,-0.0490,-0.0770
10.5264,0.0000,-0.0570,-0.0710
10.5542,0.0000,-0.0600,-0.0730
10.5743,0.0000,-0.0660,-0.0740
10.5956,0.0000,-0.0680,-0.0710
10.6213,0.0000,-0.0670,-0.0720
10.6430,0.0000,-0.0690,-0.0740
10.6778,0.0000,-0.0770,-0.0710
10.7191,0.0000,-0.0740,-0.0800
10.7803,0.0000,-0.0680,-0.0940
10.8024,0.0000,-0.0650,-0.1010
10.8180,0.0000,-0.0660,-0.1030
10.9058,0.0000,-0.0810,-0.1080
10.9386,0.0000,-0.0870,-0.1070
10.9688,0.0000,-0.0880,-0.1120
10.9907,0.0000,-0.0880,-0.1200
11.0097,0.0000,-0.0840,-0.1290
11.0411,0.0000,-0.0790,-0.1450
11.0568,0.0000,-0.0710,-0.1590
11.0897,0.0000,-0.0650,-0.1670
11.0967,0.0000,-0.0630,-0.1720
11.1016,0.0000,-0.0620,-0.1730
11.1263,0.0000,-0.0610,-0.1740
11.1395,0.0000,-0.0610,-0.1720
11.1443,0.0000,-0.0620,-0.1700
11.1578,0.0000,-0.0710,-0.1640
11.1801,0.0000,-0.0880,-0.1550
11.2128,0.0000,-0.1120,-0.1450
11.2289,0.0000,-0.1370,-0.1320
11.2464,0.0000,-0.1710,-0.1180
11.2497,0.0000,-0.1910,-0.1130
11.2607,0.0000,-0.2110,-0.1070
11.2820,0.0000,-0.2310,-0.1020
11.2873,0.0000,-0.2500,-0.0990
11.3195,0.0000,-0.3010,-0.1000
11.3518,0.0000,-0.3300,-0.1050
11.3652,0.0000,-0.3610,-0.1060
11.4210,0.0000,-1.0220,0.3000
11.4898,0.0000,-0.4320,-0.0800
11.5172,0.0000,-0.4390,-0.0910
11.5385,0.0000,-0.4490,-0.0940
11.5517,0.0000,-0.4480,-0.0990
11.5598,0.0000,-0.4440,-0.1060
11.5736,0.0000,-0.4400,-0.1150
11.5874,0.0000,-0.4360,-0.1230
11.5948,0.0000,-1.2580,0.3680
11.6103,0.0000,-1.2580,0.3600
11.6425,0.0000,-0.4180,-0.1550
11.6736,0.0000,-0.3980,-0.1740
11.6997,0.0000,-0.3810,-0.1880
11.7318,0.0000,-0.3640,-0.1970
11.7430,0.0000,-0.3440,-0.2120
11.7698,0.0000,-0.3260,-0.2290
11.8048,0.0000,-0.2960,-0.2470
11.8813,0.0000,-0.2660,-0.2600
11.9627,0.0000,-0.2230,-0.2500
11.9857,0.0000,-0.1960,-0.2390
12.0111,0.0000,-0.1850,-0.2260
12.0479,0.0000,-0.1660,-0.2170
12.0525,0.0000,-0.1260,-0.2010
12.0826,0.0000,-0.0510,-0.1730
12.0980,0.0000,0.0450,-0.1530
12.1526,0.0000,0.1790,-0.1120
12.1876,0.0000,0.2530,-0.0480
12.1921,0.0000,0.2720,-0.0280
12.2009,0.0000,0.2910,-0.0080
12.2253,0.0000,0.3080,0.0120
12.2283,0.0000,0.3240,0.0300
12.2342,0.0000,0.3400,0.0460
12.2551,0.0000,0.3540,0.0610
12.2617,0.0000,0.3650,0.0690
12.3288,0.0000,-0.0120,0.8750
12.3396,0.0000,-0.0260,0.8850
12.3569,0.0000,-0.0340,0.8880
12.3681,0.0000,-0.0410,0.8850
12.3727,0.0000,-0.0470,0.8790
12.3828,0.0000,-0.0500,0.8710
12.4031,0.0000,-0.0520,0.8630
12.4085,0.0000,-0.0550,0.8540
12.4203,0.0000,-0.0600,0.8430
12.4422,0.0000,-0.0880,0.8090
12.4729,0.0000,-0.1470,0.7330
12.4879,0.0000,-0.2180,0.6780
12.5439,0.0000,0.2320,-0.0970
12.5561,0.0000,0.2050,-0.1680
12.5726,0.0000,0.1860,-0.1900
12.5829,0.0000,0.1710,-0.2090
12.6155,0.0000,0.1510,-0.2340
12.6243,0.0000,0.1330,-0.2520
12.6541,0.0000,0.1000,-0.2660
12.6734,0.0000,0.0610,-0.2780
12.7052,0.0000,0.0160,-0.3030
12.7248,0.0000,-0.0090,-0.3200
12.7287,0.0000,-0.0170,-0.3310
12.7413,0.0000,-0.0230,-0.3420
12.7656,0.0000,-0.0300,-0.3670
12.8032,0.0000,-0.0310,-0.3910
12.8554,0.0000,-0.6790,-0.0460
12.8874,0.0000,-0.6600,-0.1670
12.9354,0.0000,0.2130,-0.5650
12.9647,0.0000,0.3610,-0.5290
12.9807,0.0000,0.4480,-0.4870
13.0044,0.0000,0.5160,-0.4490
13.0341,0.0000,0.5540,-0.4190
13.0511,0.0000,0.5660,-0.4050
13.0842,0.0000,0.5330,-0.4110
13.1118,0.0000,0.4640,-0.4290
13.1425,0.0000,0.3780,-0.4540
13.1538,0.0000,0.3040,-0.4520
13.1787,0.0000,0.2560,-0.4310
13.2141,0.0000,0.2260,-0.4110
13.2417,0.0000,0.1850,-0.3740
13.2558,0.0000,0.1740,-0.3530
13.2826,0.0000,0.1790,-0.3240
13.3037,0.0000,0.2080,-0.2870
13.3178,0.0000,0.2200,-0.2810
13.3369,0.0000,0.2410,-0.2800
13.3614,0.0000,0.2430,-0.2750
13.3918,0.0000,0.2490,-0.2170
13.4057,0.0000,0.2200,-0.2100
13.4294,0.0000,0.1760,-0.2130
13.4619,0.0000,0.1140,-0.2190
13.4754,0.0000,0.0500,-0.2260
13.4981,0.0000,0.0020,-0.2320
13.5355,0.0000,-0.0170,-0.2350
13.5574,0.0000,-0.0260,-0.2460
13.5773,0.0000,-0.0140,-0.2480
13.6066,0.0000,0.0350,-0.2320
13.6270,0.0000,0.1300,-0.2050
13.6465,0.0000,0.2360,-0.1890
13.7228,0.0000,0.3150,-0.1870
13.7490,0.0000,0.2890,-0.1650
13.7680,0.0000,0.2190,-0.1810
13.7745,0.0000,0.1520,-0.2010
13.7898,0.0000,0.1050,-0.2130
13.7973,0.0000,0.0660,-0.2180
13.8072,0.0000,0.0390,-0.2170
13.8225,0.0000,0.0260,-0.2130
13.8360,0.0000,0.0250,-0.2110
13.8433,0.0000,0.0320,-0.2110
13.9113,0.0000,0.0810,-0.1850
13.9403,0.0000,0.1530,-0.1890
13.9571,0.0000,0.2000,-0.1760
13.9738,0.0000,0.2310,-0.1760
13.9798,0.0000,0.2490,-0.1740
13.9921,0.0000,0.2630,-0.1740
14.0164,0.0000,0.2810,-0.1820
14.0490,0.0000,0.2730,-0.2000
14.0585,0.0000,0.2380,-0.2240
14.0889,0.0000,0.1850,-0.2550
14.1149,0.0000,0.1410,-0.2790
14.1666,0.0000,0.1570,-0.3400
14.1917,0.0000,0.1490,-0.3700
14.2090,0.0000,0.1580,-0.3950
14.2325,0.0000,0.1830,-0.4290
14.2618,0.0000,0.2480,-0.4760
14.2785,0.0000,0.3540,-0.5280
14.3046,0.0000,0.4680,-0.5590
14.3708,0.0000,0.2090,-0.2110
14.4075,0.0000,0.5650,-0.6330
14.4280,0.0000,0.4760,-0.6500
14.4503,0.0000,0.3950,-0.6650
14.4856,0.0000,0.3420,-0.6680
14.4989,0.0000,0.3130,-0.6540
14.5300,0.0000,0.2970,-0.6540
14.5458,0.0000,0.2970,-0.6490
14.5727,0.0000,0.3300,-0.6340
14.5786,0.0000,0.3700,-0.6110
14.5894,0.0000,0.4050,-0.5940
14.6089,0.0000,0.4380,-0.5790
14.6124,0.0000,0.4670,-0.5660
14.6489,0.0000,0.5190,-0.5350
14.6796,0.0000,0.5160,-0.5110
14.6901,0.0000,0.4760,-0.4930
14.7277,0.0000,0.3890,-0.4940
14.7495,0.0000,0.3090,-0.4920
14.7564,0.0000,0.2700,-0.4910
14.7606,0.0000,0.2350,-0.4820
14.7850,0.0000,0.2080,-0.4710
14.7894,0.0000,0.1950,-0.4730
14.8201,0.0000,0.1610,-0.4470
14.8301,0.0000,0.1500,-0.4370
14.8596,0.0000,0.1580,-0.4370
14.8648,0.0000,0.1700,-0.4420
14.8882,0.0000,0.1800,-0.4420
14.8948,0.0000,0.1910,-0.4420
14.9298,0.0000,0.2240,-0.4410
14.9454,0.0000,0.2620,-0.4580
14.9802,0.0000,0.3030,-0.4840
15.0027,0.0000,0.3320,-0.5040
15.0325,0.0000,0.3470,-0.5100
15.0493,0.0000,0.3550,-0.5140
15.0713,0.0000,0.3620,-0.5170
15.1002,0.0000,0.3700,-0.5200
15.1342,0.0000,0.3830,-0.5310
15.1510,0.0000,0.3940,-0.5480
15.1743,0.0000,0.4000,-0.5630
15.2026,0.0000,0.4100,-0.5810
15.2205,0.0000,0.4240,-0.6080
15.2434,0.0000,0.4410,-0.6460
15.3153,0.0000,0.4850,-0.7450
15.3242,0.0000,0.5430,-0.8830
15.3572,0.0000,0.5750,-0.9650
15.3713,0.0000,0.5970,-1.0280
15.3996,0.0000,0.6000,-1.0400
15.4192,0.0000,0.5950,-1.0350
15.4416,0.0000,0.5890,-1.0290
15.4807,0.0000,0.5820,-1.0200
15.4857,0.0000,0.5720,-1.0010
15.5225,0.0000,0.5560,-0.9710
15.5322,0.0000,0.5300,-0.9190
15.5614,0.0000,0.5010,-0.8470
15.6012,0.0000,0.3690,-0.5830
15.6348,0.0000,0.2440,-0.2350
15.6638,0.0000,0.0670,-0.0050
15.6807,0.0000,0.0140,0.2460
15.7079,0.0000,-0.0700,0.4340
15.7139,0.0000,-0.1690,0.5620
15.7400,0.0000,-0.1640,0.6700
15.7695,0.0000,-0.2330,0.7630
15.7829,0.0000,-0.2690,0.8230
15.8094,0.0000,-0.3130,0.8820
15.8314,0.0000,-0.3560,0.9440
15.8526,0.0000,-0.3910,0.9890
15.8648,0.0000,-0.4110,1.0040
15.8782,0.0000,-0.4200,1.0060
15.9061,0.0000,-0.4350,1.0120
15.9222,0.0000,-0.4440,1.0150
15.9492,0.0000,-0.4430,1.0060
15.9736,0.0000,-0.4350,0.9960
15.9893,0.0000,-0.4180,0.9720
16.0190,0.0000,-0.3960,0.9400
16.0228,0.0000,-0.3860,0.9190
16.0248,0.0000,-0.3780,0.8990
16.0350,0.0000,-0.3760,0.8800
16.0628,0.0000,-0.3540,0.8260
16.0950,0.0000,-0.3360,0.7610
16.1040,0.0000,-0.3090,0.6730
16.1300,0.0000,-0.2540,0.5460
16.1391,0.0000,-0.1440,0.3650
16.1574,0.0000,-0.0660,0.2290
16.1685,0.0000,0.0230,0.0720
16.1740,0.0000,0.1080,-0.0830
16.1843,0.0000,0.1780,-0.2100
16.2207,0.0000,0.2690,-0.3980
16.2760,0.0000,0.2970,-0.4480
16.2893,0.0000,0.3410,-0.5200
16.3272,0.0000,0.3580,-0.5450
16.3356,0.0000,0.3570,-0.5380
16.3658,0.0000,0.3520,-0.5230
16.4030,0.0000,0.3450,-0.5050
16.4658,0.0000,0.3400,-0.4960
16.5392,0.0000,0.3090,-0.3890
16.5751,0.0000,0.1320,-0.0370
16.6068,0.0000,0.0120,0.2080
16.6208,0.0000,-0.0630,0.3750
16.6486,0.0000,-0.1260,0.5120
16.6659,0.0000,-0.1740,0.6100
16.6921,0.0000,-0.2150,0.6750
16.7245,0.0000,-0.2360,0.7120
16.7348,0.0000,-0.2820,0.7390
16.7634,0.0000,-0.2720,0.7010
16.7887,0.0000,-0.2450,0.6270
16.7950,0.0000,-0.2210,0.5870
16.8047,0.0000,-0.2070,0.5520
16.8176,0.0000,-0.1920,0.5160
16.8515,0.0000,-0.1930,0.3890
16.8735,0.0000,-0.1030,0.2330
16.8874,0.0000,-0.0300,0.1170
16.9170,0.0000,0.0060,0.0460
16.9389,0.0000,0.0300,0.0100
16.9695,0.0000,0.0480,-0.0140
16.9867,0.0000,0.0690,-0.0400
17.0127,0.0000,0.0810,-0.0510
17.0382,0.0000,0.0790,-0.0420
17.0591,0.0000,0.0900,-0.0420
17.0802,0.0000,0.1070,-0.0520
17.1147,0.0000,0.1200,-0.0570
17.1261,0.0000,0.1220,-0.0500
17.1524,0.0000,0.1140,-0.0210
17.1625,0.0000,0.0930,0.0170
17.2509,0.0000,0.4600,-0.1270
17.3200,0.0000,-0.0060,0.2570
17.3308,0.0000,0.0000,0.2380
17.3575,0.0000,0.0060,0.2240
17.3788,0.0000,0.0130,0.2030
17.4027,0.0000,0.0210,0.1720
17.4433,0.0000,0.0280,0.1390
17.4488,0.0000,0.0350,0.1100
17.4906,0.0000,0.0550,0.0630
17.4968,0.0000,0.0710,0.0140
17.5304,0.0000,0.0900,-0.0350
17.5392,0.0000,0.1100,-0.0730
17.5695,0.0000,0.1250,-0.1050
17.5992,0.0000,0.1350,-0.1370
17.6458,0.0000,0.1270,-0.1520
17.6823,0.0000,0.1080,-0.1540
17.7174,0.0000,0.0790,-0.1510
17.7680,0.0000,0.0020,-0.1520
17.7923,0.0000,-0.0330,-0.1510
17.8239,0.0000,-0.0720,-0.1480
17.8379,0.0000,-0.1200,-0.1410
17.8606,0.0000,-0.1750,-0.1340
17.8979,0.0000,-0.2330,-0.1460
17.9320,0.0000,-0.3190,-0.1320
17.9394,0.0000,-0.3550,-0.1270
17.9699,0.0000,-0.3720,-0.1270
17.9870,0.0000,-0.3740,-0.1310
18.0097,0.0000,-0.3710,-0.1290
18.0789,0.0000,-0.3770,-0.1020
18.1237,0.0000,-0.3420,-0.1050
18.1977,0.0000,-0.3140,-0.1230
18.2203,0.0000,-0.1320,-0.1790
18.2518,0.0000,-0.0880,-0.1740
18.3245,0.0000,0.1970,0.0570
18.3413,0.0000,0.3430,0.1140
18.3751,0.0000,0.3720,0.1490
18.3876,0.0000,0.3820,0.1790
18.4201,0.0000,0.3740,0.2040
18.4466,0.0000,0.3570,0.2230
18.4816,0.0000,0.3400,0.2280
18.4899,0.0000,0.3240,0.2270
18.5198,0.0000,0.3020,0.2340
18.5350,0.0000,0.2600,0.2420
18.5601,0.0000,0.1790,0.2310
18.5939,0.0000,0.0010,0.2240
18.6279,0.0000,-0.1400,0.2680
18.6415,0.0000,-0.2040,0.2830
18.6730,0.0000,-0.2970,0.3010
18.6921,0.0000,-0.3490,0.3300
18.7086,0.0000,-0.4100,0.3520
18.7354,0.0000,-0.4580,0.3700
18.7417,0.0000,-0.4760,0.3700
18.7766,0.0000,-0.4670,0.3410
18.8080,0.0000,-0.4490,0.3040
18.8219,0.0000,-0.4260,0.2710
18.8483,0.0000,-0.3940,0.2440
18.8821,0.0000,-0.3480,0.2230
18.8922,0.0000,-0.2480,0.1950
18.9162,0.0000,-0.1540,0.2110
18.9429,0.0000,-0.0380,0.2360
18.9620,0.0000,0.0670,0.2520
18.9862,0.0000,0.1440,0.2800
19.0099,0.0000,0.1990,0.2950
19.0236,0.0000,0.2330,0.2840
19.0511,0.0000,0.2510,0.2650
19.1111,0.0000,0.2070,0.2210
19.1808,0.0000,-0.0220,0.1380
19.2130,0.0000,-0.0500,0.1260
19.2241,0.0000,-0.0660,0.1160
19.2982,0.0000,-0.0810,0.1060
19.3780,0.0000,-0.1250,0.1390
19.4241,0.0000,-0.1320,0.1520
19.4327,0.0000,-0.1450,0.1650
19.4670,0.0000,-0.1550,0.1790
