Time,Reps,Angle,X,Y
2.1426,1,0.4996,0.0000,0.0000
2.1782,1,0.4996,0.0000,0.0000
2.1883,1,0.4996,0.0000,0.0000
2.2141,1,0.4996,0.0000,0.0000
2.2230,1,0.4996,0.0000,0.0000
2.2495,1,0.4996,0.0000,0.0000
2.2716,1,0.4996,0.0000,0.0000
2.2932,1,0.4996,0.0000,0.0000
2.3246,1,0.4996,0.0000,0.0000
2.3363,1,0.4996,0.0000,0.0000
2.3629,1,0.4996,0.0000,0.0000
2.3729,1,0.4996,0.0000,0.0000
2.4054,1,0.4996,0.0000,0.0000
2.4340,1,0.4996,0.0000,0.0000
2.4536,1,0.4996,0.0000,0.0000
2.4744,1,0.4996,0.0000,0.0000
2.5024,1,0.4996,0.0000,0.0000
2.5093,1,0.4996,0.0000,0.0000
2.5269,1,0.4996,0.0000,0.0000
2.5342,1,0.4996,0.0000,0.0000
2.5674,1,0.4996,0.0000,0.0000
2.6046,1,0.4996,0.0000,0.0000
2.6370,1,0.4996,0.0000,0.0000
2.6645,1,0.4996,0.0000,0.0000
2.6844,1,0.4996,0.0000,0.0000
2.7142,1,0.4996,0.0000,0.0000
2.7447,1,0.4996,0.0000,0.0000
2.7775,1,0.4996,0.0000,0.0000
2.7960,1,0.4996,0.0000,0.0000
2.8215,1,0.4996,0.0000,0.0000
2.8441,1,0.4996,0.0000,0.0000
2.8654,1,0.4996,0.0000,0.0000
2.8990,1,0.4996,0.0000,0.0000
2.9352,1,0.5085,0.0000,0.0000
2.9458,1,0.5175,0.0000,0.0000
2.9598,1,0.5353,0.0000,0.0000
2.9684,1,0.5532,0.0000,0.0000
2.9829,1,0.5800,0.0000,0.0000
2.9959,1,0.5978,0.0000,0.0000
3.0390,1,0.5889,0.0000,0.0000
3.0511,1,0.5440,0.0000,0.0000
3.0763,2,0.4720,0.0000,0.0000
3.0852,2,0.3728,0.0000,0.0000
3.0966,2,0.2461,0.0000,0.0000
3.1137,2,0.1462,0.0000,0.0000
3.1196,2,0.0733,0.0000,0.0000
3.1319,2,0.0551,0.0000,0.0000
3.1522,2,0.0733,0.0000,0.0000
3.1563,2,0.1821,0.0000,0.0000
3.1633,2,0.2910,0.0000,0.0000
3.1908,2,0.5056,0.0000,0.0000
3.2169,2,0.6225,0.0000,0.0000
3.2455,2,0.9277,0.0000,0.0000
3.2668,2,1.5070,0.0000,0.0000
3.2949,2,2.2601,0.0000,0.0000
3.3126,2,3.2497,0.0000,0.0000
3.3652,2,5.2995,0.0000,0.0000
3.3834,2,7.4588,0.0000,0.0000
3.4067,2,9.6070,0.0000,0.0000
3.4426,2,11.8921,0.0000,0.0000
3.4517,2,13.9420,0.0000,0.0000
3.4761,2,15.0017,0.0000,0.0000
3.5564,2,15.7790,0.0000,0.0000
3.6345,2,15.9711,0.0000,0.0000
3.6452,2,15.7825,0.0000,0.0000
3.6675,2,15.4870,0.0000,0.0000
3.6994,2,14.7648,0.0000,0.0000
3.7127,2,13.8177,0.0000,0.0000
3.7463,2,12.7450,0.0000,0.0000
3.7586,2,11.4934,0.0000,0.0000
3.7814,2,10.0129,0.0000,0.0000
3.8090,2,8.7331,0.0000,0.0000
3.8157,2,7.5484,0.0000,0.0000
3.8542,2,6.5279,0.0000,0.0000
3.8977,2,5.6459,0.0000,0.0000
3.9307,2,5.0150,0.0000,0.0000
3.9604,2,4.4820,0.0000,0.0000
3.9776,2,4.0221,0.0000,0.0000
4.0650,2,3.6018,0.0000,0.0000
4.1042,2,3.2191,0.0000,0.0000
4.1288,2,2.8304,0.0000,0.0000
4.1494,2,2.5289,0.0000,0.0000
4.1758,2,2.2257,0.0000,0.0000
4.2021,2,2.0949,0.0000,0.0000
4.2176,2,1.7973,0.0000,0.0000
4.2456,2,1.6393,0.0000,0.0000
4.2559,2,1.5644,0.0000,0.0000
4.2693,2,1.5144,0.0000,0.0000
4.2886,2,1.3446,0.0000,0.0000
4.3102,2,1.4835,0.0000,0.0000
4.3400,2,1.5005,0.0000,0.0000
4.3575,2,1.3375,0.0000,0.0000
4.3793,2,1.1570,0.0000,0.0000
4.3972,2,1.2343,0.0000,0.0000
4.4015,2,1.2258,0.0000,0.0000
4.4131,2,1.1230,0.0000,0.0000
4.4376,2,1.1318,0.0000,0.0000
4.4622,2,1.2531,0.0000,0.0000
4.4902,2,1.1233,0.0000,0.0000
4.5072,2,1.0193,0.0000,0.0000
4.5403,2,1.0280,0.0000,0.0000
4.5719,2,1.0367,0.0000,0.0000
4.5922,2,0.9852,0.0000,0.0000
4.6227,2,0.9940,0.0000,0.0000
4.6543,2,1.0203,0.0000,0.0000
4.6777,2,0.9942,0.0000,0.0000
4.7045,2,0.9854,0.0000,0.0000
4.7232,2,0.9594,0.0000,0.0000
4.7699,2,0.9506,0.0000,0.0000
4.8047,2,0.9331,0.0000,0.0000
4.8727,2,0.9069,0.0000,0.0000
4.8971,2,0.8806,0.0000,0.0000
4.9531,2,0.8456,0.0000,0.0000
4.9674,2,0.8631,0.0000,0.0000
4.9766,2,0.8631,0.0000,0.0000
4.9904,2,0.8631,0.0000,0.0000
5.0031,2,0.8631,0.0000,0.0000
5.0116,2,0.8544,0.0000,0.0000
5.0568,2,0.8368,0.0000,0.0000
5.0821,2,0.8280,0.0000,0.0000
5.1140,2,0.8280,0.0000,0.0000
5.1251,2,0.8280,0.0000,0.0000
5.1615,2,0.8280,0.0000,0.0000
5.1718,2,0.8280,0.0000,0.0000
5.2054,2,0.8192,0.0000,0.0000
5.2310,2,0.8104,0.0000,0.0000
5.2544,2,0.8104,0.0000,0.0000
5.2748,2,0.8016,0.0000,0.0000
5.3039,2,0.7928,0.0000,0.0000
5.3223,2,0.7840,0.0000,0.0000
5.3510,2,0.7840,0.0000,0.0000
5.4183,2,0.7751,0.0000,0.0000
5.4361,2,0.7751,0.0000,0.0000
5.4658,2,0.7751,0.0000,0.0000
5.4725,2,0.7751,0.0000,0.0000
5.4835,2,0.7663,0.0000,0.0000
5.5130,2,0.7663,0.0000,0.0000
5.5292,2,0.7575,0.0000,0.0000
5.5860,2,0.7487,0.0000,0.0000
5.6098,2,0.7398,0.0000,0.0000
5.6382,2,0.7310,0.0000,0.0000
5.6770,2,0.7221,0.0000,0.0000
5.7162,2,0.7221,0.0000,0.0000
5.7485,2,0.7310,0.0000,0.0000
5.7693,2,0.7310,0.0000,0.0000
5.7939,2,0.7310,0.0000,0.0000
5.8373,2,0.7310,0.0000,0.0000
5.8630,2,0.7310,0.0000,0.0000
5.8873,2,0.7221,0.0000,0.0000
5.9427,2,0.7221,0.0000,0.0000
6.0126,2,0.7310,0.0000,0.0000
6.0160,2,0.7398,0.0000,0.0000
6.0208,2,0.7487,0.0000,0.0000
6.0402,2,0.7575,0.0000,0.0000
6.0492,2,0.7663,0.0000,0.0000
6.0557,2,0.7663,0.0000,0.0000
6.0777,2,0.7663,0.0000,0.0000
6.0948,2,0.7663,0.0000,0.0000
6.1034,2,0.7663,0.0000,0.0000
6.1289,2,0.7663,0.0000,0.0000
6.1601,2,0.7663,0.0000,0.0000
6.1706,2,0.7663,0.0000,0.0000
6.1975,2,0.7663,0.0000,0.0000
6.2268,2,0.7663,0.0000,0.0000
6.2401,2,0.7663,0.0000,0.0000
6.2668,2,0.7663,0.0000,0.0000
6.3059,2,0.7663,0.0000,0.0000
6.3104,2,0.7663,0.0000,0.0000
6.3400,2,0.7663,0.0000,0.0000
6.4039,2,0.7663,0.0000,0.0000
6.4692,2,0.7663,0.0000,0.0000
6.4911,2,0.7663,0.0000,0.0000
6.5196,2,0.7575,0.0000,0.0000
6.5379,2,0.7487,0.0000,0.0000
6.5632,2,0.7398,0.0000,0.0000
6.5966,2,0.7310,0.0000,0.0000
6.6238,2,0.7133,0.0000,0.0000
6.6495,2,0.6955,0.0000,0.0000
6.6659,2,0.6689,0.0000,0.0000
6.6908,2,0.6422,0.0000,0.0000
6.7091,2,0.6156,0.0000,0.0000
6.7281,2,0.6067,0.0000,0.0000
6.7347,2,0.6067,0.0000,0.0000
6.7618,2,0.6067,0.0000,0.0000
6.7789,2,0.6156,0.0000,0.0000
6.8010,2,0.6245,0.0000,0.0000
6.8311,2,0.6156,0.0000,0.0000
6.8490,2,0.6156,0.0000,0.0000
6.8839,2,0.6156,0.0000,0.0000
6.9183,2,0.6156,0.0000,0.0000
6.9603,2,0.6156,0.0000,0.0000
7.0065,2,0.6156,0.0000,0.0000
7.0098,2,0.6067,0.0000,0.0000
7.0415,2,0.6156,0.0000,0.0000
7.0563,2,0.6067,0.0000,0.0000
7.0892,2,0.5978,0.0000,0.0000
7.1236,2,0.5978,0.0000,0.0000
7.1503,2,0.5978,0.0000,0.0000
7.1586,2,0.5889,0.0000,0.0000
7.1824,2,0.5889,0.0000,0.0000
7.1933,2,0.5889,0.0000,0.0000
7.2361,2,0.5889,0.0000,0.0000
7.2412,2,0.5889,0.0000,0.0000
7.2719,2,0.5889,0.0000,0.0000
7.2885,2,0.5889,0.0000,0.0000
7.2975,2,0.5889,0.0000,0.0000
7.3127,2,0.5889,0.0000,0.0000
7.3221,2,0.5889,0.0000,0.0000
7.3302,2,0.5889,0.0000,0.0000
7.3504,2,0.5889,0.0000,0.0000
7.3673,2,0.5889,0.0000,0.0000
7.3975,2,0.5889,0.0000,0.0000
7.4107,2,0.5889,0.0000,0.0000
7.4317,2,0.5889,0.0000,0.0000
7.4367,2,0.5889,0.0000,0.0000
7.4473,2,0.5889,0.0000,0.0000
7.4673,2,0.5889,0.0000,0.0000
7.4697,2,0.5889,0.0000,0.0000
7.4801,2,0.5889,0.0000,0.0000
7.5007,2,0.5889,0.0000,0.0000
7.5256,2,0.5889,0.0000,0.0000
7.5603,2,0.5889,0.0000,0.0000
7.5876,2,0.5889,0.0000,0.0000
7.6133,2,0.5889,0.0000,0.0000
7.6304,2,0.5889,0.0000,0.0000
7.6643,2,0.5889,0.0000,0.0000
7.6747,2,0.5889,0.0000,0.0000
7.7104,2,0.5889,0.0000,0.0000
7.7332,2,0.5889,0.0000,0.0000
7.7609,2,0.5889,0.0000,0.0000
7.7794,2,0.5889,0.0000,0.0000
7.8054,2,0.5889,0.0000,0.0000
7.8242,2,0.5889,0.0000,0.0000
