Time,Reps,Angle,Velocity,X,Y
2.1066,0,0.1118,0.0000,0.0000,0.0000
2.1139,0,0.1118,0.0000,0.0000,0.0000
2.1330,0,0.1118,0.0000,0.0000,0.0000
2.1501,0,0.1118,0.0000,0.0000,0.0000
2.1777,0,0.1118,0.0000,0.0000,0.0000
2.1947,0,0.1118,0.0000,0.0000,0.0000
2.2173,0,0.1118,0.0000,0.0000,0.0000
2.2526,0,0.1118,0.0000,0.0000,0.0000
2.2546,0,0.1118,0.0000,0.0000,0.0000
2.2632,0,0.1118,0.0000,0.0000,0.0000
2.2894,0,0.1118,0.0000,0.0000,0.0000
2.3392,0,0.1118,0.0000,0.0000,0.0000
2.3815,0,0.1118,0.0000,0.0000,0.0000
2.4200,0,0.1118,0.0000,0.0000,0.0000
2.4236,0,0.1118,0.0000,0.0000,0.0000
2.4257,0,0.1118,0.0000,0.0000,0.0000
2.4351,0,0.1118,0.0000,0.0000,0.0000
2.5542,0,0.1118,0.0000,0.0000,0.0000
2.5733,0,0.1118,0.0000,0.0000,0.0000
2.6080,0,0.1118,0.0000,0.0000,0.0000
2.6377,0,0.1118,0.0000,4.3330,-8.2220
2.6724,0,0.1118,0.0000,0.0000,0.0000
2.7012,0,0.1118,0.0000,-0.5930,-6.8640
2.7246,0,0.1118,0.0000,0.2000,-13.6670
2.7509,0,0.1118,0.0000,0.0000,0.0000
2.8338,0,0.1118,0.0000,0.0000,0.0000
2.8727,0,0.1118,0.0000,0.0000,0.0000
2.8983,0,0.1118,0.0000,0.0000,0.0000
2.9256,0,0.1118,0.0000,0.0000,0.0000
2.9420,0,0.1118,0.0000,0.7010,-0.3610
2.9646,0,0.1118,0.0000,1.6290,0.4500
3.0032,0,0.1118,0.0000,0.0000,0.0000
3.0068,0,0.1118,0.0000,0.0000,0.0000
3.0112,0,0.1118,0.0000,2.2040,1.4300
3.0209,0,0.1118,0.0000,0.3080,-1.9230
3.0393,0,0.1118,0.0000,0.8240,-0.8380
3.0551,0,0.1118,0.0000,0.4000,-1.8000
3.0902,0,0.1118,0.0000,0.8830,-0.5250
3.1035,0,0.1118,0.0000,0.0000,0.0000
3.1350,0,0.1118,0.0000,0.8590,-0.3220
3.1475,0,0.1118,0.0000,0.0000,0.0000
3.1761,0,0.1118,0.0000,0.0000,0.0000
3.1800,0,0.1118,0.0000,0.0000,0.0000
3.1838,0,0.1118,0.0000,0.0000,0.0000
3.2159,0,0.1118,0.0000,0.0000,0.0000
3.2474,0,0.1118,0.0000,1.4930,-2.1040
3.2630,0,0.1118,0.0000,-0.5930,-1.5760
3.2957,0,0.1118,0.0000,-6.6000,-5.6000
3.3227,0,0.1118,0.0000,0.8280,-1.6220
3.3444,0,0.1118,0.0000,0.0000,0.0000
3.3761,0,0.1118,0.0000,0.0000,0.0000
3.4124,0,0.1118,0.0000,0.9430,-0.2620
3.4454,0,0.1118,0.0000,0.0000,0.0000
3.4692,0,0.1118,0.0000,0.0000,0.0000
3.4957,0,0.1118,0.0000,0.0000,0.0000
3.5168,0,0.1118,0.0000,0.0000,0.0000
3.5515,0,0.1118,0.0000,-10.1030,2.5170
3.5890,0,0.1118,0.0000,0.0000,0.0000
3.6060,0,0.1118,0.0000,0.0000,0.0000
3.6362,0,0.1118,0.0000,-1.3160,-1.8700
3.6574,0,0.1118,0.0000,-1.1580,-2.7230
3.6865,0,0.1118,0.0000,0.0000,0.0000
3.7417,0,0.1118,0.0000,7.3810,-19.7620
3.7459,0,0.1118,0.0000,0.0000,0.0000
3.7561,0,0.1118,0.0000,0.0000,0.0000
3.7865,0,0.1040,-0.0510,0.0000,0.0000
3.7901,0,0.0963,-0.4876,0.0000,0.0000
3.7939,0,0.0885,-0.8979,-0.2690,-6.0770
3.8017,0,0.0808,-1.0970,0.0000,0.0000
3.8362,0,0.0730,-1.1419,0.0000,0.0000
3.8642,0,0.0653,-1.1463,0.0000,0.0000
3.9120,0,0.0653,-0.7096,-1.9790,0.1490
3.9211,0,0.0653,-0.2994,4.0470,-1.4190
3.9245,0,0.0653,-0.1003,0.0000,0.0000
3.9278,0,0.0653,-0.0554,0.0000,0.0000
3.9306,0,0.0653,0.0000,0.0000,0.0000
3.9585,0,0.0653,0.0000,0.0000,0.0000
3.9633,0,0.0653,0.0000,2.9180,-2.1290
3.9673,0,0.0653,0.0000,0.5660,-1.1400
4.0127,0,0.0575,-0.0342,1.8930,-0.9590
4.0198,0,0.0498,-0.2516,0.4750,-0.4470
4.0565,0,0.0420,-0.2940,2.2540,-2.3190
4.0606,0,0.0342,-0.6679,0.0470,-0.5580
4.0671,0,0.0264,-0.9089,-0.4780,-0.0990
4.0836,0,0.0187,-0.9686,-0.6490,-5.3160
4.0999,0,0.0187,-0.7512,-0.1360,-3.0910
4.1456,0,0.0187,-0.7088,1.6930,-0.4080
4.1581,0,0.0187,-0.3349,7.8000,-15.9710
4.1993,0,0.0187,-0.0940,0.0000,0.0000
4.2166,0,0.0187,0.0000,0.0000,0.0000
4.2381,0,0.0187,0.0000,0.2680,0.7800
4.2767,0,0.0187,0.0000,0.0000,0.0000
4.2826,0,0.0187,0.0000,0.0000,0.0000
4.3189,0,0.0187,0.0000,0.0000,0.0000
4.3615,0,0.0187,0.0000,0.0000,0.0000
4.3673,0,0.0187,0.0000,0.0000,0.0000
4.3957,0,0.0187,0.0000,0.0000,0.0000
4.4094,0,0.0187,0.0000,0.0000,0.0000
4.4427,0,0.0187,0.0000,0.0000,0.0000
4.4886,0,0.0187,0.0000,0.0000,0.0000
