Time,Reps,Angle,X,Y
4.2768,0,4.9408,0.0000,0.0000
4.2970,0,4.9408,0.0000,0.0000
4.3199,0,4.9408,0.0000,0.0000
4.3540,0,4.9408,9.8150,-5.1480
4.3641,0,4.9408,-2.2590,4.1850
4.3783,0,4.9408,4.6140,-6.1580
4.3940,0,4.9408,0.0000,0.0000
4.4274,0,4.9408,0.0000,0.0000
4.4683,0,4.9408,0.0000,0.0000
4.5010,0,4.9408,-0.3580,0.3830
4.5328,0,4.9408,4.7650,-9.0590
4.5482,0,4.9408,1.6130,-0.7290
4.5806,0,4.9408,0.0000,0.0000
4.6153,0,4.9408,0.0000,0.0000
4.6501,0,4.9408,2.3250,-0.3000
4.6748,0,4.9408,5.4620,-3.5380
4.7021,0,4.9408,0.0000,0.0000
4.7364,0,4.9408,-1.7940,1.6110
4.7782,0,4.9408,13.5000,-0.2500
4.8097,0,4.9408,0.0000,0.0000
4.8121,0,4.9408,0.0000,0.0000
4.8219,0,4.9408,0.0000,0.0000
4.8421,0,4.9408,0.0000,0.0000
4.8479,0,4.9408,0.0000,0.0000
4.8582,0,4.9408,0.0000,0.0000
4.8908,0,4.9408,0.0000,0.0000
4.9162,0,4.9408,0.0000,0.0000
4.9481,0,4.9408,0.0000,0.0000
4.9515,0,4.9408,0.0000,0.0000
4.9606,0,4.9408,0.0000,0.0000
4.9851,0,4.9408,0.0000,0.0000
4.9900,0,4.9408,0.0000,0.0000
4.9949,0,4.9408,0.0000,0.0000
5.0089,0,4.9408,0.0000,0.0000
5.0213,0,4.9408,0.0000,0.0000
5.0413,0,4.9408,0.0000,0.0000
5.0633,0,4.9408,0.0000,0.0000
5.0919,0,4.9408,0.0000,0.0000
5.0993,0,4.9408,0.0000,0.0000
5.1363,0,4.9408,0.0000,0.0000
5.1464,0,4.9408,-1.4600,-0.7880
5.1779,0,4.9408,1.4180,-2.2530
5.2235,0,4.9408,0.0000,0.0000
5.2383,0,4.9408,-0.4510,0.3030
5.2831,0,4.9408,0.0000,0.0000
5.3408,0,4.9408,0.0000,0.0000
5.3490,0,4.9408,0.0000,0.0000
5.3634,0,4.9408,-0.4580,1.6100
5.3946,0,4.9408,2.1720,-8.7930
5.4104,0,4.9408,0.0000,0.0000
5.4390,0,4.9408,0.0000,0.0000
5.4549,0,4.9408,0.0000,0.0000
5.4828,0,4.9408,1.0980,-0.4760
5.5172,0,4.9408,0.0000,0.0000
5.5229,0,4.9408,0.0000,0.0000
5.5519,0,4.9408,0.0000,0.0000
5.5685,0,4.9408,0.0000,0.0000
5.5927,0,4.9408,0.0000,0.0000
5.6186,0,4.9408,0.0000,0.0000
5.6399,0,4.9408,-0.8960,-1.1670
5.6617,0,4.9408,-7.3160,-6.4740
5.6727,0,4.9408,0.0000,0.0000
5.7009,0,4.9408,0.2110,-0.1310
5.7183,0,4.9408,1.0130,-1.0250
5.7883,0,4.9408,0.0000,0.0000
5.8130,0,4.9408,0.0000,0.0000
5.8428,0,4.9408,0.0000,0.0000
5.8555,0,4.9408,0.0000,0.0000
5.9142,0,4.9408,0.0000,0.0000
5.9606,0,4.9408,0.0000,0.0000
5.9886,0,4.9408,0.0000,0.0000
6.0050,0,4.9408,0.0000,0.0000
6.0293,0,4.9408,0.0000,0.0000
6.0944,0,4.9408,0.0000,0.0000
6.0985,0,4.9408,0.0000,0.0000
6.1098,0,4.9408,0.0000,0.0000
6.1265,0,4.9408,0.0000,0.0000
6.1371,0,4.9408,0.0000,0.0000
6.1706,0,4.9408,0.0000,0.0000
6.2145,0,4.9408,0.0000,0.0000
6.2507,0,4.9408,0.0000,0.0000
6.2599,0,4.9408,0.0000,0.0000
6.2956,0,4.9408,0.0000,0.0000
6.3115,0,4.9408,0.0000,0.0000
6.3360,0,4.9408,1.5240,-1.8570
6.3558,0,4.9408,0.0000,0.0000
6.4390,0,4.9408,0.0000,0.0000
6.4553,0,4.9408,0.0000,0.0000
6.4838,0,4.9408,0.0000,0.0000
6.5229,0,4.9408,0.0000,0.0000
6.5476,0,4.9408,0.0000,0.0000
6.5779,0,4.9408,0.0000,0.0000
6.5936,0,4.9408,11.0000,-6.3620
6.6193,0,4.9408,0.0000,0.0000
6.6260,0,4.9408,0.0000,0.0000
6.6376,0,4.9408,0.0000,0.0000
6.6565,0,4.9408,0.0000,0.0000
6.6625,0,4.9408,0.0000,0.0000
6.6711,0,4.9408,0.0000,0.0000
6.6936,0,4.9408,0.0000,0.0000
6.7064,0,4.9408,0.0000,0.0000
6.7342,0,4.9408,0.0000,0.0000
6.7655,0,4.9408,0.0000,0.0000
6.7683,0,4.9408,0.4120,-3.6620
6.7758,0,4.9408,0.0000,0.0000
6.7878,0,4.9408,0.0000,0.0000
6.8044,0,4.9408,0.0000,0.0000
6.8082,0,4.9408,0.0000,0.0000
6.8206,0,4.9408,0.0000,0.0000
6.8420,0,4.9408,0.7900,-0.8310
6.8564,0,4.9408,-0.0550,-1.1540
6.9088,0,4.9408,4.8360,-8.9450
6.9248,0,4.9408,0.0000,0.0000
6.9575,0,4.9408,0.0000,0.0000
6.9699,0,4.9408,0.0000,0.0000
6.9956,0,4.9408,0.0000,0.0000
7.0291,0,4.9408,0.0000,0.0000
7.0641,0,4.9408,0.0000,0.0000
7.0731,0,4.9408,0.0000,0.0000
7.1013,0,4.9408,-2.4020,-1.6300
7.1197,0,4.9408,-0.9590,-7.0000
7.1412,0,4.9408,0.0000,0.0000
7.1780,0,4.9408,0.0000,0.0000
7.2101,0,4.9408,0.0000,0.0000
7.2224,0,4.9408,0.0000,0.0000
7.2501,0,4.9408,0.0000,0.0000
7.2776,0,4.9408,0.0000,0.0000
7.2914,0,4.9408,0.0000,0.0000
7.3195,0,4.9408,0.0000,0.0000
7.3937,0,4.9408,0.0000,0.0000
7.4182,0,4.9408,0.0000,0.0000
7.4595,0,4.9408,0.0000,0.0000
7.4958,0,4.9408,0.0000,0.0000
7.5430,0,4.9408,0.0000,0.0000
7.5582,0,4.9408,0.0000,0.0000
7.5865,0,4.9408,0.0000,0.0000
7.6233,0,4.9408,0.0000,0.0000
7.6385,0,4.9408,0.0000,0.0000
7.6760,0,4.9408,0.0000,0.0000
7.6842,0,4.9408,0.0000,0.0000
7.7192,0,4.9408,0.0000,0.0000
7.7414,0,4.9408,0.0000,0.0000
7.7613,0,4.9408,0.0000,0.0000
7.7658,0,4.9408,0.0000,0.0000
7.8033,0,4.9408,0.0000,0.0000
7.8222,0,4.9408,0.0000,0.0000
7.8498,0,4.9408,2.2130,-2.3710
7.8908,0,4.9408,0.0000,0.0000
7.8969,0,4.9408,0.0000,0.0000
7.9018,0,4.9408,0.0000,0.0000
7.9149,0,4.9408,0.0000,0.0000
7.9350,0,4.9408,0.0000,0.0000
7.9698,0,4.9408,0.0000,0.0000
7.9809,0,4.9408,0.0000,0.0000
8.0541,0,4.9408,-0.9990,-1.0010
8.1278,0,4.9408,0.0000,0.0000
8.1620,0,4.9408,-1.1030,1.6920
8.1869,0,4.9408,0.0000,0.0000
8.2124,0,4.9408,0.0000,0.0000
8.2317,0,4.9408,0.0000,0.0000
8.2548,0,4.9408,0.0000,0.0000
8.2853,0,4.9408,0.0000,0.0000
8.3226,0,4.9408,0.0000,0.0000
8.3343,0,4.9408,0.0000,0.0000
8.3615,0,4.9408,0.0000,0.0000
8.3914,0,4.9408,0.0000,0.0000
8.4035,0,4.9408,1.3440,-5.2190
8.4314,0,4.9408,0.0000,0.0000
8.4645,0,4.9408,0.0000,0.0000
8.4958,0,4.9408,0.0000,0.0000
8.5080,0,4.9408,-0.7460,-7.0630
8.5345,0,4.9408,0.0000,0.0000
8.5535,0,4.9408,0.0000,0.0000
8.5760,0,4.9408,0.0000,0.0000
8.6529,0,4.9408,0.0000,0.0000
8.7360,0,4.9408,0.0000,0.0000
8.7951,0,4.9408,0.0000,0.0000
8.8427,0,4.9408,0.0000,0.0000
8.8669,0,4.9408,0.0000,0.0000
8.9417,0,4.9408,0.0000,0.0000
8.9916,0,4.9408,0.0000,0.0000
9.0281,0,4.9408,0.0000,0.0000
9.0642,0,4.9408,0.0000,0.0000
9.0725,0,4.9408,0.0000,0.0000
9.1073,0,4.9408,0.0000,0.0000
9.1164,0,4.9408,0.0000,0.0000
9.1486,0,4.9408,0.0000,0.0000
9.1952,0,4.9408,0.0000,0.0000
9.2084,0,4.9408,0.0000,0.0000
9.2375,0,4.9408,0.0000,0.0000
9.2551,0,4.9408,0.0000,0.0000
9.2806,0,4.9408,0.0000,0.0000
9.3175,0,4.9408,0.0000,0.0000
9.3509,0,4.9408,0.0000,0.0000
9.3699,0,4.9408,4.8100,-9.2860
9.4037,0,4.9408,0.0000,0.0000
9.4623,0,4.9408,0.0000,0.0000
9.4919,0,4.9408,0.0000,0.0000
9.5081,0,4.9408,0.0000,0.0000
9.5322,0,4.9408,0.0000,0.0000
9.6034,0,4.9408,0.0000,0.0000
9.6233,0,4.9408,0.0000,0.0000
9.6530,0,4.9408,0.0290,-3.1760
9.6681,0,4.9408,0.0000,0.0000
9.6968,0,4.9408,0.0000,0.0000
9.7278,0,4.9408,0.0000,0.0000
9.7389,0,4.9408,0.0000,0.0000
9.7747,0,4.9408,0.0000,0.0000
9.7828,0,4.9408,1.8640,-5.2270
9.8149,0,4.9408,0.0000,0.0000
9.8287,0,4.9408,0.0000,0.0000
9.8605,0,4.9408,0.0000,0.0000
9.8764,0,4.9408,0.0000,0.0000
9.9027,0,4.9408,0.0000,0.0000
9.9074,0,4.9408,0.0000,0.0000
9.9204,0,4.9408,0.0000,0.0000
9.9479,0,4.9408,0.0000,0.0000
9.9837,0,4.9408,0.0000,0.0000
10.0237,0,4.9408,0.0000,0.0000
10.0816,0,4.9408,0.0000,0.0000
10.1186,0,4.9408,0.0000,0.0000
10.1498,0,4.9408,0.0000,0.0000
10.1629,0,4.9408,0.0000,0.0000
10.1919,0,4.9408,0.0000,0.0000
10.2427,0,4.9408,0.0000,0.0000
10.2816,0,4.9408,0.0000,0.0000
10.2850,0,4.9408,0.0000,0.0000
10.3000,0,4.9408,0.0000,0.0000
10.3686,0,4.9408,0.0000,0.0000
10.4541,0,4.9408,1.0400,-0.6730
10.4898,0,4.9408,4.0250,-3.5750
10.5512,0,4.9408,0.0000,0.0000
10.5764,0,4.9408,0.0000,0.0000
10.6015,0,4.9408,0.0000,0.0000
10.6410,0,4.9408,0.0000,0.0000
10.6814,0,4.9408,-0.6000,-5.1330
10.6901,0,4.9408,0.0000,-8.8330
10.7112,0,4.9408,0.0000,0.0000
10.7182,0,4.9408,0.0000,0.0000
10.7355,0,4.9408,2.0830,-0.9170
10.7599,0,4.9408,0.0000,0.0000
10.7887,0,4.9408,0.0000,0.0000
10.8029,0,4.9408,7.7320,-8.9510
