Time,Reps,Angle,Velocity,X,Y
3.7753,0,0.0000,0.0000,-0.2000,-1.0000
3.8277,0,0.0000,0.0000,0.0000,0.0000
3.8565,0,0.0000,0.0000,0.0000,0.0000
3.8621,0,0.0000,0.0000,0.0000,0.0000
3.8668,0,0.0000,0.0000,0.0000,0.0000
3.8699,0,0.0000,0.0000,0.0000,0.0000
3.8936,0,0.0000,0.0000,0.0000,0.0000
3.9159,0,0.0000,0.0000,0.0000,0.0000
3.9264,0,0.0000,0.0000,0.0000,0.0000
3.9487,0,0.0000,0.0000,0.0000,0.0000
3.9888,0,0.0000,0.0000,0.0000,0.0000
3.9926,0,0.0000,0.0000,0.0000,0.0000
3.9953,0,0.0000,0.0000,0.0000,0.0000
4.0083,0,0.0000,0.0000,0.0000,0.0000
4.0284,0,0.0000,0.0000,0.0000,0.0000
4.0308,0,0.0000,0.0000,0.0000,0.0000
4.0614,0,0.0000,0.0000,0.0000,0.0000
4.0789,0,0.0000,0.0000,0.0000,0.0000
4.1430,0,0.0000,0.0000,0.0000,0.0000
4.2165,0,0.0000,0.0000,0.0020,-1.2180
4.2379,0,0.0000,0.0000,-0.1880,-0.8300
4.2598,0,0.0000,0.0000,-0.2260,-1.0220
4.3026,0,0.0000,0.0000,-0.3640,-0.7830
4.3084,0,0.0000,0.0000,-0.2450,-1.0970
4.3389,0,0.0000,0.0000,0.1150,-1.0040
4.3413,0,0.0000,0.0000,0.1120,-0.9700
4.3893,0,0.0000,0.0000,-0.3830,-0.9600
4.3929,0,0.0000,0.0000,-0.2640,-1.2000
4.4098,0,0.0000,0.0000,-0.2080,-0.9020
4.4299,0,0.0000,0.0000,0.0470,-0.9970
4.4675,0,0.0000,0.0000,0.1630,-0.9280
4.4776,0,0.0000,0.0000,-0.0480,-0.8990
4.4905,0,0.0000,0.0000,-0.0580,-0.7720
4.5218,0,0.0000,0.0000,0.2300,-0.7960
4.5494,0,0.0000,0.0000,0.4210,-1.2780
4.5815,0,0.0000,0.0000,0.3350,-0.6330
4.5907,0,0.0000,0.0000,0.4250,-0.9860
4.6288,0,0.0000,0.0000,0.2070,-0.8060
4.6399,0,0.0000,0.0000,0.4230,-0.9610
4.6859,0,0.0000,0.0000,0.4180,-0.8420
4.6910,0,0.0000,0.0000,0.2490,-0.8860
4.7007,0,0.0000,0.0000,0.3460,-0.9550
4.7370,0,0.0000,0.0000,0.3190,-1.0670
4.7414,0,0.0000,0.0000,0.2600,-0.8060
4.7740,0,0.0000,0.0000,0.5540,-1.2420
4.7878,0,0.0000,0.0000,0.5040,-0.9150
4.8206,0,0.0000,0.0000,0.5400,-0.8460
4.8605,0,0.0000,0.0000,0.4330,-0.9390
4.9009,0,0.0000,0.0000,0.7120,-1.0580
4.9348,0,0.0000,0.0000,0.8010,-1.3560
4.9467,0,0.0000,0.0000,0.7630,-0.9500
4.9835,0,0.0000,0.0000,0.3510,-0.7610
5.0173,0,0.0000,0.0000,0.7510,-1.1990
5.0544,0,0.0000,0.0000,0.8530,-0.8900
5.0723,0,0.0000,0.0000,0.7020,-0.8230
5.0948,0,0.0000,0.0000,0.0000,0.0000
5.0989,0,0.0000,0.0000,0.4810,-0.6720
5.1087,0,0.0000,0.0000,0.4670,-0.8370
5.1419,0,0.0000,0.0000,0.6380,-0.8840
5.1787,0,0.0000,0.0000,0.5490,-0.8550
5.1887,0,0.0000,0.0000,0.4940,-0.6880
5.2187,0,0.0000,0.0000,0.3910,-0.8130
5.2329,0,0.0000,0.0000,0.6960,-0.8990
5.2580,0,0.0000,0.0000,0.7100,-1.1630
5.2619,0,0.0000,0.0000,0.6480,-0.9370
5.2700,0,0.0000,0.0000,0.4250,-0.6460
5.3036,0,0.0000,0.0000,0.3870,-0.6390
5.3094,0,0.0000,0.0000,0.5180,-0.8850
5.3436,0,0.0000,0.0000,0.6900,-0.6380
5.3486,0,0.0000,0.0000,0.7110,-0.9100
5.3827,0,0.0000,0.0000,0.3920,-0.9100
5.3874,0,0.0000,0.0000,0.4570,-0.9920
5.3934,0,0.0000,0.0000,0.6510,-0.9980
5.4280,0,0.0000,0.0000,0.4780,-1.1140
5.4319,0,0.0000,0.0000,0.3430,-0.8400
5.4342,0,0.0000,0.0000,0.3810,-0.7380
5.4574,0,0.0000,0.0000,0.3570,-0.8280
5.4739,0,0.0000,0.0000,0.8150,-0.8400
5.5030,0,0.0000,0.0000,0.5670,-0.8340
5.5247,0,0.0000,0.0000,0.5980,-1.2450
5.5530,0,0.0000,0.0000,0.6180,-0.7410
5.5565,0,0.0000,0.0000,0.6210,-0.7290
5.5606,0,0.0000,0.0000,0.6900,-0.8360
5.5685,0,0.0000,0.0000,1.0990,-1.1310
5.5919,0,0.0000,0.0000,0.8460,-0.9700
5.6128,0,0.0000,0.0000,0.4680,-0.8290
5.6779,0,0.0000,0.0000,0.7450,-1.1490
5.7171,0,0.0000,0.0000,0.7230,-0.8700
5.7276,0,0.0000,0.0000,0.7810,-1.0160
5.7573,0,0.0000,0.0000,0.6660,-0.7390
5.7941,0,0.0000,0.0000,0.5600,-0.7230
5.8296,0,0.0000,0.0000,0.8180,-0.8850
5.8439,0,0.0000,0.0000,0.3640,-0.6230
5.8792,0,0.0000,0.0000,0.6660,-0.9010
5.8878,0,0.0000,0.0000,0.9360,-1.1330
5.9171,0,0.0000,0.0000,0.6460,-0.9340
5.9577,0,0.0000,0.0000,0.5330,-0.7690
5.9884,0,0.0000,0.0000,0.6830,-0.9990
6.0038,0,0.0000,0.0000,0.4980,-0.7600
6.0373,0,0.0000,0.0000,0.3310,-0.7910
6.0522,0,0.0000,0.0000,0.4720,-0.9930
6.0841,0,0.0000,0.0000,0.5140,-1.0750
6.1149,0,0.0000,0.0000,0.8000,-0.9800
6.1418,0,0.0000,0.0000,0.6100,-0.9470
6.1747,0,0.0000,0.0000,0.4600,-1.1870
6.1794,0,0.0000,0.0000,0.7690,-1.0200
6.1842,0,0.0000,0.0000,0.7410,-0.8130
6.1880,0,0.0000,0.0000,0.6720,-0.8480
6.2139,0,0.0000,0.0000,0.6400,-0.9270
6.2305,0,0.0000,0.0000,0.6010,-0.8280
6.2350,0,0.0000,0.0000,0.4390,-0.7280
6.2741,0,0.0000,0.0000,0.5680,-0.7200
6.2790,0,0.0000,0.0000,0.7040,-0.9360
6.2910,0,0.0000,0.0000,0.5480,-0.9930
6.3244,0,0.0000,0.0000,0.5480,-0.8120
6.3283,0,0.0000,0.0000,0.6630,-0.7690
6.3335,0,0.0000,0.0000,0.6660,-0.8520
6.3369,0,0.0000,0.0000,0.5910,-0.8430
6.3637,0,0.0000,0.0000,0.4390,-0.7140
6.3668,0,0.0000,0.0000,0.2920,-0.8550
6.4022,0,0.0000,0.0000,0.4920,-0.8290
6.4156,0,0.0000,0.0000,0.4960,-1.0400
6.4493,0,0.0000,0.0000,0.8940,-1.3030
6.4626,0,0.0000,0.0000,0.5570,-0.9790
6.4967,0,0.0000,0.0000,0.6270,-0.9610
6.5296,0,0.0000,0.0000,0.4490,-1.0380
6.5612,0,0.0000,0.0000,0.6660,-1.0980
6.6301,0,0.0000,0.0000,-0.9540,-0.9940
6.6994,0,0.0000,0.0000,0.4120,-0.7130
6.7356,0,0.0000,0.0000,0.6640,-0.8390
6.7594,0,0.0000,0.0000,0.8080,-0.9430
6.7897,0,0.0000,0.0000,0.8450,-0.9140
6.8033,0,0.0000,0.0000,0.8670,-1.1950
6.8378,0,0.0000,0.0000,0.6350,-0.7980
6.8491,0,0.0000,0.0000,0.6330,-0.8530
6.8788,0,0.0000,0.0000,0.7230,-0.7510
6.9213,0,0.0000,0.0000,0.8980,-0.8010
6.9289,0,0.0000,0.0000,0.7220,-0.7000
6.9565,0,0.0000,0.0000,0.8150,-1.0080
6.9767,0,0.0000,0.0000,0.5220,-0.8450
7.0034,0,0.0000,0.0000,0.6290,-0.9590
7.0215,0,0.0000,0.0000,0.3790,-0.7610
7.0564,0,0.0000,0.0000,0.6290,-0.7230
7.0807,0,0.0000,0.0000,0.4410,-0.8310
7.1052,0,0.0000,0.0000,0.4890,-0.8600
7.1518,0,0.0000,0.0000,0.7040,-0.7580
7.1550,0,0.0000,0.0000,0.4290,-0.6390
7.1715,0,0.0000,0.0000,0.5310,-0.7230
7.2360,0,0.0078,0.0241,0.5010,-0.8390
7.2406,0,0.0155,0.3593,0.7840,-0.9810
7.2516,0,0.0233,0.5003,0.7830,-0.7790
7.2939,0,0.0311,0.5371,1.0370,-0.9780
7.2989,0,0.0311,0.5371,1.0600,-0.9740
7.3018,0,0.0311,0.5130,0.8180,-0.8430
7.3047,0,0.0233,-0.3575,0.7800,-0.7040
7.3086,0,0.0155,-0.8894,0.9700,-0.8780
7.3376,0,0.0078,-0.9799,0.8070,-0.8180
7.3543,0,0.0000,-1.0729,0.8630,-0.9480
7.3783,0,0.0000,-1.0729,0.4040,-0.9290
7.4103,0,0.0000,-0.5377,0.5020,-0.9660
7.4234,0,0.0000,-0.1467,0.6930,-0.9050
7.4639,0,0.0000,-0.0930,0.2620,-0.8220
7.4691,0,0.0000,0.0000,0.1550,-0.8690
7.5035,0,0.0000,0.0000,0.6030,-0.8510
7.5366,0,0.0000,0.0000,0.5690,-1.2010
7.5497,0,0.0000,0.0000,0.6440,-0.7380
7.5773,0,0.0000,0.0000,0.8170,-0.8410
7.6159,0,0.0000,0.0000,0.8160,-0.7690
7.6198,0,0.0078,0.4026,0.6440,-0.6310
7.6560,0,0.0155,0.4455,1.0280,-0.7980
7.6899,0,0.0311,0.5371,1.0660,-1.0050
7.6991,0,0.0466,0.8736,0.9190,-0.8530
7.7220,0,0.0698,1.0766,1.1070,-0.8350
7.7448,0,0.0931,0.8774,0.5830,-0.7960
7.7686,0,0.1085,0.9648,-0.4740,-0.6700
7.8100,0,0.1240,0.9480,-0.1820,-0.4050
7.8248,0,0.1317,0.7158,0.2050,-0.2050
7.8489,0,0.1395,0.5770,0.2660,-0.2260
7.8787,0,0.1395,0.3736,0.2490,-0.1750
7.8934,0,0.1472,0.3480,0.2160,-0.1270
7.9278,0,0.1626,0.3629,0.2200,-0.1010
7.9623,0,0.1856,0.3921,0.2320,-0.1130
7.9955,0,0.2163,0.5131,0.2530,-0.0970
8.0072,0,0.2470,1.0387,0.2510,-0.0940
8.0339,0,0.2777,1.1635,0.2550,-0.0920
8.1257,0,0.3007,1.1240,0.2620,-0.0810
8.1693,0,0.3237,1.0958,0.1120,0.0750
8.1727,0,0.3390,1.8127,0.1050,0.1150
8.1807,0,0.3466,1.4774,0.1000,0.1200
8.2056,0,0.3542,1.3090,0.0950,0.1260
8.2082,0,0.3618,1.8525,0.0900,0.1320
8.2279,0,0.3695,1.8246,0.0820,0.1420
8.2512,0,0.3695,0.9224,0.0770,0.1530
8.2856,0,0.3695,0.7321,0.0720,0.1620
8.2939,0,0.3695,0.6710,0.0660,0.1710
8.3222,0,0.3695,0.0774,0.0630,0.1800
8.3774,0,0.3695,0.0000,0.1840,0.0310
8.3992,0,0.3695,0.0000,0.1790,0.0340
8.4341,0,0.3695,0.0000,0.1800,0.0340
8.4432,0,0.3695,0.0000,0.1810,0.0310
8.4721,0,0.3618,-0.0527,0.1820,0.0250
8.4914,0,0.3542,-0.1318,0.1830,0.0190
8.5125,0,0.3466,-0.2042,0.1860,0.0160
8.5488,0,0.3390,-0.2462,0.1930,0.0060
8.5885,0,0.3313,-0.2846,0.1960,-0.0010
8.5953,0,0.3237,-0.4557,0.2020,-0.0090
8.6231,0,0.3237,-0.3766,0.2070,-0.0180
8.6401,0,0.3237,-0.3043,0.2120,-0.0310
8.6625,0,0.3237,-0.2623,0.2170,-0.0460
8.6962,0,0.3237,-0.2239,0.2240,-0.0630
8.7277,0,0.3237,0.0000,0.2360,-0.0950
8.7451,0,0.3237,0.0000,0.2400,-0.1090
8.7747,0,0.3237,0.0000,0.2440,-0.1210
8.7889,0,0.3237,0.0000,0.2480,-0.1260
8.8124,0,0.3237,0.0000,0.2510,-0.1260
8.8848,0,0.3237,0.0000,0.3740,-0.2400
8.9309,0,0.3237,0.0000,0.3740,-0.2430
8.9838,0,0.3161,-0.0289,0.2520,-0.1280
8.9943,0,0.3084,-0.1738,0.2490,-0.1220
9.0178,0,0.3008,-0.2391,0.2470,-0.1170
