Time,Reps,Angle,X,Y
2.1161,1,0.3592,0.0000,0.0000
2.1446,1,0.3592,0.0000,0.0000
2.1595,1,0.3592,0.0000,0.0000
2.1878,1,0.3592,0.0000,0.0000
2.2074,1,0.3592,0.0000,0.0000
2.2285,1,0.3592,0.0000,0.0000
2.2539,1,0.3592,0.0000,0.0000
2.2887,1,0.3592,0.0000,0.0000
2.2978,1,0.3592,0.0000,0.0000
2.3254,1,0.3592,0.0000,0.0000
2.3527,1,0.3592,0.0000,0.0000
2.3576,1,0.3592,0.0000,0.0000
2.3685,1,0.3592,0.0000,0.0000
2.4004,1,0.3147,0.0000,0.0000
2.4149,1,0.3147,0.0000,0.0000
2.4396,1,0.3147,0.0000,0.0000
2.4693,1,0.3147,0.0000,0.0000
2.4823,1,0.3147,0.0000,0.0000
2.4967,1,0.3147,0.0000,0.0000
2.5087,1,0.3147,0.0000,0.0000
2.5172,1,0.3147,0.0000,0.0000
2.5561,1,0.3147,0.0000,0.0000
2.5812,1,0.3147,0.0000,0.0000
2.5979,1,0.3147,0.0000,0.0000
2.6284,1,0.3147,0.0000,0.0000
2.6310,1,0.3147,0.0000,0.0000
2.6419,1,0.3147,0.0000,0.0000
2.6587,1,0.3147,0.0000,0.0000
2.6918,1,0.3147,0.0000,0.0000
2.7336,1,0.2701,0.0000,0.0000
2.7629,1,0.2701,0.0000,0.0000
2.7796,1,0.2701,0.0000,0.0000
2.8028,1,0.2701,0.0000,0.0000
2.8302,1,0.2701,0.0000,0.0000
2.8603,1,0.2701,0.0000,0.0000
2.9002,1,0.2701,0.0000,0.0000
2.9188,1,0.2701,0.0000,0.0000
2.9403,1,0.2701,0.0000,0.0000
2.9690,1,0.2701,0.0000,0.0000
2.9972,1,0.2701,0.0000,0.0000
3.0337,1,0.2701,0.0000,0.0000
3.0701,1,0.2701,0.0000,0.0000
3.0796,1,0.2701,0.0000,0.0000
3.0998,1,0.2701,0.0000,0.0000
3.1318,1,0.2701,0.0000,0.0000
3.1367,1,0.2701,0.0000,0.0000
3.1644,1,0.2701,0.0000,0.0000
3.1815,1,0.2701,0.0000,0.0000
3.2072,1,0.2253,0.0000,0.0000
3.2191,1,0.2253,0.0000,0.0000
3.2380,1,0.2253,0.0000,0.0000
3.2428,1,0.2253,0.0000,0.0000
3.2515,1,0.2253,0.0000,0.0000
3.2867,1,0.2253,0.0000,0.0000
3.2909,1,0.2253,0.0000,0.0000
3.2929,1,0.2253,0.0000,0.0000
3.2985,1,0.2253,0.0000,0.0000
3.3136,1,0.2253,0.0000,0.0000
3.3313,1,0.2253,0.0000,0.0000
3.3562,1,0.2253,0.0000,0.0000
