Time,Reps,Angle,Velocity,X,Y
2.9745,0,0.0000,0.0000,0.0150,-4.7010
3.0071,0,0.0000,0.0000,-1.9010,-3.8090
3.0161,0,0.0000,0.0000,0.0000,0.0000
3.0453,0,0.0000,0.0000,-0.3250,-0.5360
3.0494,0,0.0000,0.0000,2.7840,-3.1890
3.0802,0,0.0000,0.0000,-0.8100,-2.2910
3.0854,0,0.0000,0.0000,-0.6000,-9.0890
3.1126,0,0.0000,0.0000,-2.5810,-1.8380
3.1183,0,0.0000,0.0000,-0.4400,-0.4580
3.1300,0,0.0000,0.0000,-2.5000,-1.2860
3.1543,0,0.0000,0.0000,0.0000,0.0000
3.1837,0,0.0000,0.0000,-1.2350,-1.2720
3.1984,0,0.0000,0.0000,0.1860,-3.5430
3.2148,0,0.0000,0.0000,-4.1850,-5.2590
3.2351,0,0.0000,0.0000,-3.1930,-2.8070
3.2460,0,0.0000,0.0000,0.0000,0.0000
3.2627,0,0.0000,0.0000,0.1710,-2.7630
3.2682,0,0.0000,0.0000,-0.3490,-0.5780
3.2790,0,0.0000,0.0000,-0.4420,-0.7440
3.3314,0,0.0000,0.0000,-0.6570,0.4630
3.3511,0,0.0000,0.0000,1.4320,-4.2610
3.3936,0,0.0000,0.0000,-0.1000,-0.4070
3.3988,0,0.0000,0.0000,0.0000,0.0000
3.4299,0,0.0000,0.0000,0.4490,-0.5040
3.4412,0,0.0000,0.0000,-2.4450,-3.7590
3.4860,0,0.0000,0.0000,0.0000,0.0000
3.4986,0,0.0000,0.0000,-0.7190,-4.6840
3.5278,0,0.0000,0.0000,0.0000,0.0000
3.6145,0,0.0000,0.0000,0.0000,0.0000
3.6618,0,0.0000,0.0000,-5.8680,-1.9470
3.7043,0,0.0000,0.0000,0.0000,0.0000
3.7327,0,0.0000,0.0000,0.0000,0.0000
3.7497,0,0.0000,0.0000,-0.4410,-0.4620
3.7850,0,0.0000,0.0000,-0.4760,-1.3980
3.8101,0,0.0000,0.0000,-0.9050,-1.4030
3.8433,0,0.0000,0.0000,0.5080,-2.8150
3.8534,0,0.0000,0.0000,-1.3740,-1.0360
3.8814,0,0.0000,0.0000,-0.3960,-1.7640
3.9020,0,0.0000,0.0000,-4.6300,-2.4810
3.9331,0,0.0000,0.0000,-0.4500,-0.8410
4.0017,0,0.0000,0.0000,-0.6930,-1.0970
4.0307,0,0.0000,0.0000,-0.8800,-0.6910
4.0636,0,0.0000,0.0000,-0.7100,-0.9490
4.0662,0,0.0000,0.0000,0.0000,0.0000
4.0818,0,0.0000,0.0000,-1.5000,0.5000
4.1073,0,0.0000,0.0000,-0.5200,-0.4950
4.1510,0,0.0000,0.0000,-1.9880,0.5680
4.1875,0,0.0000,0.0000,0.6340,-2.1610
4.2490,0,0.0000,0.0000,0.0000,0.0000
4.3240,0,0.0000,0.0000,-0.1930,-1.6670
