Time,Reps,Angle,X,Y
2.3185,1,0.0000,0.7110,1.3930
2.3429,1,0.0000,6.0670,16.6000
2.3574,1,0.0000,0.9520,5.4760
2.3647,1,0.0000,1.3260,0.9680
2.3854,1,0.0000,0.0000,0.0000
2.4092,1,0.0000,0.0000,0.0000
2.4391,1,0.0000,0.0000,0.0000
2.4625,1,0.0000,0.0000,0.0000
2.4790,1,0.0000,-0.6910,3.0210
2.5109,1,0.0000,0.0000,0.0000
2.5244,1,0.0000,0.0000,0.0000
2.5483,1,0.0000,0.0000,0.0000
2.6178,1,0.0000,0.2310,1.1410
2.6482,1,0.0000,0.0000,0.0000
2.6604,1,0.0000,0.0000,0.0000
2.7140,1,0.0000,0.0000,0.0000
2.7487,1,0.0000,0.0000,0.0000
2.7853,1,0.0000,0.0000,0.0000
2.7988,1,0.0000,0.0000,0.0000
2.8249,1,0.0000,0.0000,0.0000
2.8851,1,0.0000,0.0000,0.0000
2.9017,1,0.0000,0.0000,0.0000
2.9331,1,0.0000,0.0000,0.0000
2.9804,1,0.0000,0.0000,0.0000
3.0070,1,0.0000,0.0000,0.0000
3.0307,1,0.0000,9.5220,11.0870
3.0509,1,0.0000,0.0000,0.0000
3.0715,1,0.0000,0.0000,0.0000
3.0771,1,0.0000,7.0000,0.2500
3.0849,1,0.0000,0.0000,0.0000
3.1016,1,0.0000,0.0000,0.0000
3.1095,1,0.0000,-0.3510,0.5770
3.1465,1,0.0000,-0.1680,-0.0090
3.1791,1,0.0000,0.0000,0.0000
3.2116,1,0.0000,0.0000,0.0000
3.2371,1,0.0000,0.0000,0.0000
3.2671,1,0.0000,0.0000,0.0000
3.2862,1,0.0000,0.0000,0.0000
3.3082,1,0.0000,1.5430,-2.6000
3.3389,1,0.0000,0.0000,0.0000
3.3629,1,0.0000,0.0000,0.0000
3.3988,1,0.0000,0.0000,0.0000
3.4084,1,0.0000,9.0820,-1.3670
3.4367,1,0.0000,0.0000,0.0000
3.4528,1,0.0000,-0.3500,-0.0700
3.4869,1,0.0000,0.0000,0.0000
3.5111,1,0.0000,1.5480,1.0970
3.5416,1,0.0000,0.0000,0.0000
3.5577,1,0.0000,-0.1390,2.0070
3.5816,1,0.0000,0.0000,0.0000
3.6140,1,0.0000,0.0000,0.0000
3.6247,1,0.0000,0.0000,0.0000
3.7071,1,0.0000,0.0000,0.0000
3.7299,1,0.0000,0.0000,0.0000
3.7627,1,0.0000,0.0000,0.0000
3.8113,1,0.0000,0.0000,0.0000
3.8337,1,0.0000,0.0000,0.0000
3.8655,1,0.0000,0.0000,0.0000
3.8791,1,0.0000,1.6080,0.1520
3.9148,1,0.0000,0.0000,0.0000
3.9419,1,0.0000,0.0000,0.0000
3.9627,1,0.0000,0.0000,0.0000
3.9824,1,0.0000,0.0000,0.0000
4.0152,1,0.0000,0.0000,0.0000
4.0299,1,0.0000,-3.3780,6.6760
4.0695,1,0.0000,0.0000,0.0000
4.0758,1,0.0000,0.0000,0.0000
4.0806,1,0.0000,0.0000,0.0000
4.0840,1,0.0000,0.0000,0.0000
4.1180,1,0.0000,0.0000,0.0000
4.1245,1,0.0000,0.0000,0.0000
4.1562,1,0.0000,1.0500,-0.4270
4.1643,1,0.0000,0.0000,0.0000
4.2010,1,0.0000,0.0000,0.0000
4.2122,1,0.0000,-0.4350,-0.4350
4.2277,1,0.0000,0.0000,0.0000
4.2358,1,0.0000,0.0000,0.0000
4.2648,1,0.0000,4.4810,-1.6490
4.2813,1,0.0000,0.0000,0.0000
4.3503,1,0.0000,0.0000,0.0000
4.3764,1,0.0000,0.0000,0.0000
4.4299,1,0.0000,0.0000,0.0000
4.4556,1,0.0000,0.0000,0.0000
4.4772,1,0.0000,0.0000,0.0000
4.4994,1,0.0000,0.0000,0.0000
4.5309,1,0.0000,0.0000,0.0000
4.5440,1,0.0000,0.0000,0.0000
4.5721,1,0.0000,0.0000,0.0000
4.6055,1,0.0000,0.0000,0.0000
4.6134,1,0.0000,0.0000,0.0000
4.6350,1,0.0000,0.0000,0.0000
4.6583,1,0.0000,0.0000,0.0000
4.6852,1,0.0000,4.5000,5.5000
4.7223,1,0.0000,0.0000,0.0000
4.7269,1,0.0000,0.0000,0.0000
4.7545,1,0.0000,0.0000,0.0000
4.7742,1,0.0000,0.0000,0.0000
4.8601,1,0.0000,0.0000,0.0000
4.8890,1,0.0000,0.0000,0.0000
4.9225,1,0.0000,0.0000,0.0000
4.9271,1,0.0000,0.0000,0.0000
4.9335,1,0.0000,0.0000,0.0000
4.9705,1,0.0000,0.0000,0.0000
4.9752,1,0.0000,0.0000,0.0000
4.9787,1,0.0000,0.0000,0.0000
4.9840,1,0.0000,0.0000,0.0000
4.9991,1,0.0000,0.0000,0.0000
5.0139,1,0.0000,0.0000,0.0000
5.0218,1,0.0000,0.0000,0.0000
5.0265,1,0.0000,0.0000,0.0000
5.0608,1,0.0000,0.0000,0.0000
5.1021,1,0.0000,0.0000,0.0000
5.1558,1,0.0000,-12.4000,13.6000
5.1652,1,0.0000,0.0000,0.0000
5.1921,1,0.0000,0.0000,0.0000
5.1979,1,0.0000,0.0000,0.0000
5.2309,1,0.0000,0.0000,0.0000
5.2478,1,0.0000,-0.1960,0.7900
5.2711,1,0.0000,-2.6070,-2.1790
5.2780,1,0.0000,0.0000,0.0000
5.2998,1,0.0000,0.0000,0.0000
5.3062,1,0.0000,0.7430,1.8710
5.3144,1,0.0000,1.7400,-0.1400
5.3471,1,0.0000,0.0000,0.0000
5.3858,1,0.0000,0.0000,0.0000
5.4203,1,0.0000,0.0000,0.0000
5.4272,1,0.0000,0.0000,0.0000
5.4563,1,0.0000,0.0000,0.0000
5.4760,1,0.0000,0.0000,0.0000
5.4972,1,0.0000,0.0000,0.0000
5.5372,1,0.0000,0.0000,0.0000
5.5599,1,0.0000,0.0000,0.0000
5.5775,1,0.0000,0.0000,0.0000
5.6101,1,0.0000,0.0000,0.0000
5.6243,1,0.0000,0.0000,0.0000
5.6496,1,0.0000,0.0000,0.0000
5.6835,1,0.0000,0.0000,0.0000
5.7047,1,0.0000,0.0000,0.0000
5.7275,1,0.0000,0.0000,0.0000
5.7570,1,0.0000,0.0000,0.0000
5.7738,1,0.0000,0.0000,0.0000
5.7972,1,0.0000,0.0000,0.0000
5.8584,1,0.0000,-12.5450,5.3640
5.9469,1,0.0000,-1.1330,-0.9430
5.9794,1,0.0000,0.0000,0.0000
6.0122,1,0.0000,0.0000,0.0000
6.0268,1,0.0000,0.0000,0.0000
6.0512,1,0.0000,0.0000,0.0000
6.0704,1,0.0000,0.0000,0.0000
6.0961,1,0.0000,0.0000,0.0000
6.1194,1,0.0000,0.0000,0.0000
