Time,Reps,Angle,Velocity,X,Y
2.8866,0,0.0000,0.0000,0.4240,0.4130
2.9190,0,0.0000,0.0000,0.0000,0.0000
2.9297,0,0.0000,0.0000,-0.3020,0.2860
2.9564,0,0.0000,0.0000,0.0280,-0.9020
3.0037,0,0.0000,0.0000,-0.8040,-2.5290
3.0079,0,0.0000,0.0000,0.0000,0.0000
3.0111,0,0.0000,0.0000,-1.5420,-1.1360
3.0155,0,0.0000,0.0000,-7.4120,-2.8820
3.0256,0,0.0000,0.0000,-1.1510,-3.7550
3.0461,0,0.0000,0.0000,4.7890,-4.8680
3.0587,0,0.0000,0.0000,12.7650,-10.1760
3.0954,0,0.0000,0.0000,-8.7060,-5.6470
3.1062,0,0.0000,0.0000,0.3010,-0.3790
3.1358,0,0.0000,0.0000,-1.8040,0.5100
3.1415,0,0.0000,0.0000,-0.3000,-3.5000
3.1507,0,0.0000,0.0000,-2.0940,-5.0750
3.1789,0,0.0000,0.0000,0.0000,0.0000
3.1827,0,0.0000,0.0000,4.8390,-2.7500
3.1872,0,0.0000,0.0000,0.0000,0.0000
3.2430,0,0.0000,0.0000,2.3950,-2.3680
3.3114,0,0.0000,0.0000,0.0000,0.0000
3.3241,0,0.0000,0.0000,0.0000,0.0000
3.3601,0,0.0000,0.0000,0.4520,-1.8870
3.4186,0,0.0000,0.0000,0.0000,0.0000
3.4901,0,0.0000,0.0000,0.3650,-2.7250
3.5070,0,0.0000,0.0000,1.2070,-1.2570
3.5384,0,0.0000,0.0000,0.1730,-0.1440
3.5512,0,0.0000,0.0000,-0.7560,-0.8720
3.5770,0,0.0000,0.0000,0.5250,-0.2670
3.5879,0,0.0000,0.0000,0.0000,0.0000
3.6076,0,0.0000,0.0000,-1.3560,-0.3440
3.6112,0,0.0000,0.0000,-1.2870,-0.3080
3.6200,0,0.0000,0.0000,-0.3740,-0.0130
3.6442,0,0.0000,0.0000,1.4920,-0.4150
3.6560,0,0.0000,0.0000,-0.5560,-0.7030
3.6811,0,0.0000,0.0000,-1.2790,0.5670
3.7002,0,0.0000,0.0000,0.5810,-2.3020
3.7288,0,0.0000,0.0000,0.3360,-0.3360
3.7337,0,0.0000,0.0000,0.0000,0.0000
3.7609,0,0.0000,0.0000,0.0000,0.0000
3.7628,0,0.0000,0.0000,0.0000,0.0000
3.7702,0,0.0000,0.0000,-0.4940,-0.3420
3.7808,0,0.0000,0.0000,0.0000,0.0000
3.8169,0,0.0000,0.0000,-0.1360,-1.5180
3.8504,0,0.0000,0.0000,0.0000,0.0000
3.8610,0,0.0000,0.0000,-0.3830,-1.4920
3.8899,0,0.0000,0.0000,0.0000,0.0000
3.8970,0,0.0000,0.0000,0.0000,0.0000
3.9236,0,0.0000,0.0000,-0.7640,-0.1430
3.9279,0,0.0000,0.0000,0.0000,0.0000
3.9309,0,0.0000,0.0000,1.0190,-1.7410
