Time,Reps,Angle,Velocity,X,Y
2.1889,0,0.1345,0.0000,-0.7430,1.5230
2.1922,0,0.1345,0.0000,-0.8050,1.6890
2.2197,0,0.1345,0.0000,-0.8020,1.7810
2.2375,0,0.1345,0.0000,-0.8040,1.8290
2.2697,0,0.1271,-0.0578,-0.8140,1.8690
2.2801,0,0.1196,-0.1889,-0.8000,1.8910
2.3071,0,0.1047,-0.2995,-0.8020,1.9120
2.3468,0,0.0823,-0.4127,-0.7690,2.0130
2.3527,0,0.0673,-0.9119,-0.7430,1.9630
2.3915,0,0.0449,-0.9812,-0.7820,2.0120
2.4335,0,0.0300,-0.9098,-0.7950,2.1190
2.4541,0,0.0150,-0.9452,-0.7830,2.0870
2.4787,0,0.0075,-0.8928,-0.7990,2.1180
2.5493,0,0.0075,-0.3936,-0.7440,2.1440
2.6159,0,0.0000,-0.3005,-0.8160,1.9670
2.6557,0,0.0000,-0.2293,-0.9640,2.1550
2.6609,0,0.0000,-0.0833,-1.2070,2.3670
2.7026,0,0.0000,-0.0225,-1.6280,2.8480
2.7331,0,0.0000,-0.0225,-1.7140,2.1140
2.7757,0,0.0000,0.0000,-1.8490,1.7350
2.8051,0,0.0000,0.0000,-1.4630,1.4050
2.8210,0,0.0000,0.0000,-1.4370,1.5000
2.8721,0,0.1321,0.5168,-1.4560,1.8110
2.8918,0,0.1842,1.0442,-1.4730,2.0090
2.9239,0,0.4500,2.6998,-1.3800,2.1540
2.9382,0,0.8042,7.6723,-1.1800,2.1160
2.9523,0,1.2577,14.1084,-1.1110,2.1370
2.9606,0,1.7111,24.4434,-1.0370,2.1150
2.9702,0,2.1289,32.6859,-0.9720,2.0790
2.9927,0,2.7576,36.6129,-0.8760,1.9710
3.0205,0,3.2512,35.1927,-0.7990,1.8730
3.0454,0,3.8378,33.4591,-0.7390,1.8100
3.0730,0,4.6176,28.2667,-0.7500,1.9710
3.0934,0,5.4503,27.6591,-0.7020,1.9490
3.0979,0,6.3059,60.1242,-0.6900,1.9420
3.1094,0,7.1120,70.5281,-0.6930,1.9680
3.1242,0,7.9585,77.2616,-0.6950,2.0020
3.1781,0,8.7826,74.6653,-0.7230,2.3290
3.1830,0,9.3380,88.8615,-0.8020,2.9040
3.2035,0,9.8593,55.9143,-0.9970,3.9980
3.2305,0,10.2424,44.7879,-1.3800,5.4600
3.2355,0,10.5301,44.8390,-1.6250,6.3540
3.2402,0,10.6986,49.0040,-1.9310,7.1850
3.2692,0,10.6986,26.6454,-2.4410,8.2090
3.3003,0,10.6797,21.4235,-2.9220,8.4060
3.3343,0,10.6467,18.3997,-3.8230,10.8160
3.3718,0,10.6136,6.7359,-3.0770,9.4500
3.4019,0,10.5612,-0.8400,-2.0700,7.5010
3.4177,0,10.4801,-1.8710,-1.9320,7.2710
3.4463,0,10.3455,-2.6911,-2.0690,8.2690
3.4783,0,10.1275,-3.8590,-1.5180,8.4480
3.5208,0,9.7688,-5.3714,-1.0350,12.4340
3.5502,0,9.3152,-8.1051,-0.8660,15.2650
3.5747,0,8.8950,-10.5047,-0.3350,6.3790
3.5934,0,8.3270,-15.6412,-0.3970,5.5560
3.6354,0,7.6030,-17.7260,-0.8210,7.0410
3.6600,0,6.8761,-21.9550,-1.1210,7.6230
