Time,Reps,Angle,Velocity,X,Y
11.1070,0,0.0000,0.0000,-0.7080,-0.6460
11.1220,0,0.0000,0.0000,0.2150,-0.2150
11.1452,0,0.0000,0.0000,-0.5600,0.0110
11.1733,0,0.0000,0.0000,-0.3600,-0.6210
11.1909,0,0.0000,0.0000,0.4220,-0.5400
11.2136,0,0.0000,0.0000,8.8520,-1.0000
11.2401,0,0.0000,0.0000,0.2070,-0.6630
11.2582,0,0.0000,0.0000,-0.4140,-0.5660
11.3059,0,0.0000,0.0000,-0.4150,-0.4770
11.3099,0,0.0000,0.0000,-1.4720,-1.1570
11.3289,0,0.0000,0.0000,1.4150,-1.7550
11.4138,0,0.0000,0.0000,0.0000,0.0000
11.4660,0,0.0000,0.0000,-0.5970,0.4270
11.4881,0,0.0000,0.0000,-1.3590,-0.9270
11.5006,0,0.0000,0.0000,-0.2140,-0.4110
11.5215,0,0.0000,0.0000,-0.5380,-0.3850
11.5259,0,0.0000,0.0000,-0.3820,-0.4800
11.5572,0,0.0000,0.0000,-0.9600,0.2460
11.5967,0,0.0000,0.0000,-0.0020,-0.2860
11.6386,0,0.0000,0.0000,0.1220,-0.3700
11.6448,0,0.0000,0.0000,-1.2670,-5.9330
11.6512,0,0.0000,0.0000,-0.1090,-0.3590
11.6647,0,0.0000,0.0000,-2.0280,-0.2850
11.6838,0,0.0000,0.0000,-0.5000,0.0540
11.6886,0,0.0000,0.0000,0.2280,0.3070
11.7317,0,0.0000,0.0000,0.6370,-1.6900
11.7666,0,0.0000,0.0000,-0.0900,-0.1360
11.7978,0,0.0000,0.0000,-0.9910,-0.9970
11.8101,0,0.0000,0.0000,-0.7310,-0.7510
11.8427,0,0.0000,0.0000,-0.1930,-0.9390
11.8795,0,0.0000,0.0000,-0.0180,-2.6810
11.9144,0,0.0000,0.0000,-0.7370,0.7830
11.9556,0,0.0000,0.0000,0.0000,-0.8880
11.9700,0,0.0000,0.0000,0.2200,-0.7500
11.9953,0,0.0000,0.0000,1.0240,-0.0940
12.0347,0,0.0000,0.0000,0.0880,-0.1890
12.0625,0,0.0000,0.0000,0.1600,-0.4930
12.0976,0,0.0000,0.0000,-0.4260,-0.1170
12.1085,0,0.0000,0.0000,-0.4110,0.2670
12.1274,0,0.0000,0.0000,-0.1250,0.1930
12.1340,0,0.0000,0.0000,0.1240,-0.3670
12.1448,0,0.0000,0.0000,-0.2150,-0.1450
12.1780,0,0.0000,0.0000,-0.8820,-0.4560
12.2010,0,0.0000,0.0000,0.5250,-5.4070
12.2339,0,0.0000,0.0000,-1.7360,-0.6560
12.2476,0,0.0000,0.0000,-0.2610,-0.3550
12.2710,0,0.0000,0.0000,-0.7170,-0.1260
12.2752,0,0.0000,0.0000,-0.2630,-0.7720
12.2810,0,0.0000,0.0000,0.7560,-4.1710
12.3144,0,0.0000,0.0000,-0.0500,-3.6170
12.3181,0,0.0000,0.0000,-0.4570,-0.7660
12.3201,0,0.0000,0.0000,-0.8590,-0.4200
12.3523,0,0.0000,0.0000,-0.3900,-0.1530
12.3610,0,0.0000,0.0000,0.2420,-0.3400
12.3880,0,0.0000,0.0000,0.0970,-1.0130
12.3976,0,0.0000,0.0000,-0.3010,-0.2070
12.4095,0,0.0000,0.0000,-0.5230,-0.0940
12.4357,0,0.0000,0.0000,-1.6800,0.3510
12.4405,0,0.0000,0.0000,-0.1980,-0.6920
12.4445,0,0.0000,0.0000,-0.7220,-0.8480
12.4569,0,0.0000,0.0000,0.5750,0.4670
12.4898,0,0.0000,0.0000,0.3390,-0.9290
12.4961,0,0.0000,0.0000,-0.0550,0.2000
12.5132,0,0.0000,0.0000,-0.3660,-0.7460
12.5484,0,0.0000,0.0000,0.2470,-0.9830
12.5959,0,0.0000,0.0000,-0.5290,0.0590
12.6005,0,0.0000,0.0000,3.5080,-1.5710
12.6154,0,0.0000,0.0000,1.4040,-0.2330
12.6609,0,0.0000,0.0000,0.4900,0.2730
12.7101,0,0.0000,0.0000,-0.0850,0.3490
12.7193,0,0.0000,0.0000,0.2950,-0.2550
12.7606,0,0.0000,0.0000,0.0120,-0.5150
12.7653,0,0.0000,0.0000,-1.3210,-0.9170
12.8069,0,0.0000,0.0000,0.6390,-0.3200
12.8228,0,0.0000,0.0000,-0.0540,-0.6240
12.8599,0,0.0000,0.0000,8.0000,-1.0000
12.8691,0,0.0000,0.0000,0.1180,-0.6790
12.9151,0,0.0000,0.0000,-0.8090,-0.2490
12.9208,0,0.0000,0.0000,-0.2950,-1.4670
12.9470,0,0.0000,0.0000,2.6550,-3.1610
12.9761,0,0.0000,0.0000,-0.0050,0.1230
13.0240,0,0.0000,0.0000,0.0340,-0.8770
13.0293,0,0.0000,0.0000,0.0450,-0.1900
13.0400,0,0.0000,0.0000,-0.2910,-0.7140
13.0661,0,0.0000,0.0000,0.1090,-0.5230
13.0931,0,0.0000,0.0000,0.0160,0.0080
13.1330,0,0.0000,0.0000,-0.4170,-0.5310
13.1652,0,0.0000,0.0000,0.2710,0.0610
13.1955,0,0.0000,0.0000,-0.1840,0.0770
13.2003,0,0.0000,0.0000,0.3790,0.0860
13.2013,0,0.0000,0.0000,-1.1810,-0.0470
13.2115,0,0.0000,0.0000,-9.0000,-5.7410
13.2384,0,0.0000,0.0000,0.0000,0.0000
13.2412,0,0.0000,0.0000,-1.0350,-0.6670
13.2479,0,0.0000,0.0000,-0.3850,-0.2630
13.2728,0,0.0000,0.0000,-2.0900,1.5510
13.2917,0,0.0000,0.0000,0.0000,0.0000
13.3252,0,0.0000,0.0000,-2.5140,0.0810
13.3305,0,0.0000,0.0000,-9.3390,5.4750
13.3720,0,0.0064,0.0221,-9.2310,2.1540
13.3835,0,0.0128,0.1018,0.0000,0.0000
13.4126,0,0.0193,0.1333,-1.3520,-0.0770
13.5003,0,0.0257,0.1437,0.0000,0.0000
13.5116,0,0.0321,0.2248,-4.5270,-0.3760
13.5386,0,0.0385,0.2588,0.0000,0.0000
13.5566,0,0.0450,0.3099,0.0000,0.0000
13.5916,0,0.0450,0.2878,-1.8240,-0.2220
13.6276,0,0.0450,0.2081,0.0000,0.0000
13.6374,0,0.0450,0.1766,0.0000,0.0000
13.6638,0,0.0450,0.1662,-6.5130,-0.3220
13.6826,0,0.0450,0.0851,0.0000,0.0000
13.7197,0,0.0450,0.0511,-4.8670,0.6270
13.7314,0,0.0450,0.0000,-3.2500,1.6030
13.7792,0,0.0450,0.0000,0.0000,0.0000
13.8009,0,0.0450,0.0000,-1.2640,-0.4600
13.8406,0,0.0450,0.0000,-13.6880,1.9380
13.8451,0,0.0450,0.0000,0.0000,0.0000
13.8888,0,0.0450,0.0000,0.0000,0.0000
13.8939,0,0.0450,0.0000,0.0000,0.0000
13.9516,0,0.0450,0.0000,-11.1560,2.9060
13.9607,0,0.0450,0.0000,0.0000,0.0000
14.0036,0,0.0450,0.0000,0.0000,0.0000
14.0516,0,0.0450,0.0000,0.0000,0.0000
14.1253,0,0.0450,0.0000,-8.8510,-2.2690
14.1638,0,0.0450,0.0000,0.0000,0.0000
14.1770,0,0.0514,0.0689,0.0000,0.0000
14.2030,0,0.0514,0.0689,0.0000,0.0000
14.2447,0,0.0514,0.0689,0.0000,0.0000
14.2934,0,0.0514,0.0689,0.0000,0.0000
14.3247,0,0.0514,0.0689,-3.0090,0.8170
14.3293,0,0.0514,0.0689,-1.3370,0.0060
14.3388,0,0.0514,0.0689,-3.6840,-0.3670
14.3504,0,0.0450,-0.0788,-2.8820,0.2090
14.3761,0,0.0514,-0.0433,-1.2450,-1.3270
14.4123,0,0.0578,-0.0179,0.0000,0.0000
14.4175,0,0.0642,0.1582,-7.0920,0.2820
14.4466,0,0.0706,0.1896,-0.4960,-0.1440
14.4644,0,0.0770,0.2410,-0.9550,-0.3170
14.4750,0,0.0834,0.3279,-0.8510,0.3200
14.4989,0,0.0962,0.4830,-2.5920,-0.3670
14.5028,0,0.1026,0.6812,-1.4980,-1.0480
14.5363,0,0.1026,0.6558,0.7450,-0.7520
14.5561,0,0.1026,0.4797,0.7040,-0.4510
14.5793,0,0.1026,0.4483,-0.5430,-0.6780
14.6070,0,0.1026,0.3969,-0.7570,-0.2860
14.6158,0,0.1090,0.4132,-0.8960,-0.5310
14.6262,0,0.1026,0.2487,-0.5370,-0.0420
14.6512,0,0.0962,-0.0214,-1.4520,-0.0810
14.6545,0,0.0962,-0.0214,-0.8100,-0.2680
14.6603,0,0.0962,-0.0214,-2.1920,-0.6260
14.6701,0,0.0962,-0.0214,-5.3580,-2.6720
14.6947,0,0.0962,-0.0214,-10.6740,-0.6090
14.7706,0,0.0898,-0.1366,0.0000,0.0000
14.7890,0,0.0898,-0.0485,-1.6220,0.0140
14.7935,0,0.0898,-0.0120,-2.4890,-0.3180
14.7985,0,0.0898,-0.0120,-1.4660,-0.5670
14.8443,0,0.0898,-0.0120,0.0000,0.0000
14.8925,0,0.0898,-0.0120,0.0000,0.0000
14.9026,0,0.0962,0.0783,-5.6400,-0.1780
14.9467,0,0.0962,0.0904,0.0000,0.0000
14.9523,0,0.0962,0.0904,0.0000,0.0000
15.0175,0,0.1026,0.1044,-5.6450,1.2980
15.0585,0,0.1090,0.1267,-3.6160,-0.4620
15.0734,0,0.1154,0.1876,0.0000,0.0000
15.1092,0,0.1218,0.2131,-5.0510,-0.0890
15.1196,0,0.1218,0.1228,-1.7710,-0.0480
15.1778,0,0.1281,0.1384,-1.2630,-0.7950
15.2206,0,0.1281,0.1384,-0.4580,-0.8500
15.2358,0,0.1218,0.0644,0.0290,-0.5490
15.2700,0,0.1154,0.0155,0.0210,-0.4700
15.2761,0,0.1090,-0.1952,-0.4030,-1.0410
15.3071,0,0.1026,-0.2502,0.0250,-0.3640
15.3278,0,0.0962,-0.2944,-0.0150,-0.3580
15.3371,0,0.0898,-0.4085,-0.0360,-0.3410
15.3646,0,0.0898,-0.4085,-0.0490,-0.3310
15.3712,0,0.0898,-0.3485,-0.0350,-0.3310
15.4059,0,0.0898,-0.3218,-0.0290,-0.3370
15.4088,0,0.0898,-0.1721,-0.0260,-0.3450
15.4124,0,0.0898,-0.1426,-0.0230,-0.3520
15.4165,0,0.0898,-0.0984,-0.0210,-0.3560
15.4472,0,0.0898,0.0000,-0.0200,-0.3580
15.4500,0,0.0898,0.0000,-0.0200,-0.3550
15.4540,0,0.0898,0.0000,-0.1420,-0.1850
15.4917,0,0.0898,0.0000,-0.0250,-0.3440
15.4968,0,0.0898,0.0000,-0.0250,-0.3430
15.5190,0,0.0898,0.0000,-0.0110,-0.3310
15.5379,0,0.0898,0.0000,-0.0260,-0.3410
15.5439,0,0.0898,0.0000,-0.0310,-0.3430
15.5470,0,0.0898,0.0000,-0.0360,-0.3440
15.5565,0,0.0898,0.0000,-0.0380,-0.3470
15.5763,0,0.0898,0.0000,-0.0400,-0.3500
15.5796,0,0.0898,0.0000,-0.0410,-0.3550
15.5895,0,0.0898,0.0000,-0.0430,-0.3610
15.6135,0,0.0898,0.0000,-0.0430,-0.3680
15.6240,0,0.0898,0.0000,-0.0570,-0.3780
15.6587,0,0.0898,0.0000,-0.0350,-0.4090
15.6888,0,0.0898,0.0000,-0.0230,-0.4120
15.7062,0,0.0898,0.0000,-0.0190,-0.4130
15.7273,0,0.0898,0.0000,-0.0210,-0.4140
15.7507,0,0.0898,0.0000,-0.0270,-0.4130
15.7737,0,0.0898,0.0000,-0.0320,-0.4080
15.8089,0,0.0898,0.0000,-0.0440,-0.3920
15.8379,0,0.0898,0.0000,-0.0530,-0.3740
15.8577,0,0.0898,0.0000,-0.0610,-0.3690
15.8884,0,0.0898,0.0000,-0.0630,-0.3620
15.8997,0,0.0898,0.0000,-0.0590,-0.3510
15.9253,0,0.0898,0.0000,-0.0560,-0.3430
15.9584,0,0.0898,0.0000,-0.0570,-0.3290
15.9798,0,0.0898,0.0000,-0.0500,-0.3130
16.0095,0,0.0898,0.0000,-0.0490,-0.3080
16.0285,0,0.0898,0.0000,-0.0480,-0.3030
16.0521,0,0.0898,0.0000,-0.0470,-0.2990
16.1045,0,0.0898,0.0000,-0.0470,-0.2980
16.1107,0,0.0898,0.0000,-0.0480,-0.3000
16.1528,0,0.0898,0.0000,-0.0490,-0.3050
16.1588,0,0.0898,0.0000,-0.0500,-0.3090
16.2027,0,0.0898,0.0000,-0.0490,-0.3160
16.2088,0,0.0898,0.0000,-0.0520,-0.3160
16.2225,0,0.0898,0.0000,-0.0520,-0.3110
16.2484,0,0.0898,0.0000,-0.0470,-0.3080
16.2786,0,0.0898,0.0000,-0.0420,-0.3110
16.2904,0,0.0898,0.0000,-0.0340,-0.3130
16.3178,0,0.0898,0.0000,-0.0260,-0.3200
16.3269,0,0.0898,0.0000,-0.0180,-0.3250
16.3481,0,0.0898,0.0000,-0.0130,-0.3270
16.3517,0,0.0898,0.0000,-0.0070,-0.3300
16.3882,0,0.0898,0.0000,-0.0020,-0.3440
16.4691,0,0.0898,0.0000,0.0070,-0.3540
16.5527,0,0.0962,0.0109,0.0040,-0.3440
16.5631,0,0.1026,0.0986,-0.0160,-0.3080
16.5902,0,0.1026,0.0986,-0.0240,-0.2950
16.6110,0,0.1026,0.0986,-0.0280,-0.2800
16.6323,0,0.1026,0.0986,-0.0290,-0.2730
16.6621,0,0.1090,0.1292,-0.0300,-0.2670
16.6796,0,0.1154,0.1813,-0.0290,-0.2670
16.7079,0,0.1154,0.1704,-0.0290,-0.2680
16.7259,0,0.1154,0.0828,-0.0280,-0.2710
16.7646,0,0.1154,0.0828,-0.0290,-0.2690
16.7818,0,0.1218,0.1359,-0.0300,-0.2660
16.8201,0,0.1281,0.1597,-0.0350,-0.2630
16.8285,0,0.1281,0.1291,-0.0470,-0.2570
16.8563,0,0.1281,0.0770,-0.0580,-0.2490
16.8875,0,0.1218,0.0477,-0.0670,-0.2430
16.8986,0,0.1218,0.0477,-0.0740,-0.2410
16.9314,0,0.1281,0.0755,-0.0770,-0.2480
16.9414,0,0.1281,0.0224,-0.0760,-0.2520
16.9726,0,0.1281,-0.0014,-0.0730,-0.2610
16.9898,0,0.1281,-0.0014,-0.0710,-0.2710
17.0135,0,0.1281,-0.0014,-0.0710,-0.2760
17.0707,0,0.1473,0.0756,-0.0720,-0.2970
17.1046,0,0.1600,0.1293,-0.0720,-0.3030
17.1096,0,0.1727,0.4655,-0.0710,-0.3090
17.1121,0,0.1535,-0.6094,-0.0700,-0.3140
17.1149,0,0.1343,-1.5873,-0.0700,-0.3170
17.1977,0,0.1343,-1.5873,-0.0460,-0.3630
17.2189,0,0.1151,-1.7165,-0.0440,-0.3690
17.2224,0,0.0831,-3.0852,-0.0430,-0.3720
17.2567,0,0.0704,-3.1920,-0.0390,-0.3730
17.2827,0,0.0577,-3.6258,-0.0380,-0.3820
17.3012,0,0.0641,-2.5013,-0.0380,-0.3890
17.3323,0,0.0960,-1.3766,-0.0370,-0.3950
17.3728,0,0.0960,-1.3766,-0.0380,-0.4030
17.3793,0,0.1216,-0.6848,-0.0340,-0.4190
17.4084,0,0.1345,0.6991,-0.0350,-0.4260
17.4838,0,0.1281,0.7400,-0.0370,-0.4320
17.4866,0,0.1217,0.4890,-0.0350,-0.4330
17.5180,0,0.1408,0.5267,-0.0350,-0.4330
17.5274,0,0.1345,0.2833,-0.0370,-0.4330
17.5630,0,0.1409,0.3088,-0.0360,-0.4320
17.6330,0,0.1153,-0.3060,-0.0300,-0.4350
17.6437,0,0.1024,-0.5416,-0.0330,-0.4480
17.6685,0,0.0896,-0.6034,-0.0370,-0.4590
17.6939,0,0.0832,-0.3186,-0.0420,-0.4670
17.7135,0,0.0640,-0.5461,-0.0440,-0.4690
17.7439,0,0.0449,-0.5395,-0.0440,-0.4680
17.7616,0,0.0257,-0.7194,-0.0460,-0.4640
17.7920,0,0.0321,-0.6369,-0.0500,-0.4580
17.7994,0,0.0385,-0.3408,-0.0510,-0.4550
17.8041,0,0.0450,-0.0723,-0.0510,-0.4530
17.8375,0,0.0450,-0.0364,-0.0470,-0.4480
17.8534,0,0.0450,0.1038,-0.0430,-0.4470
17.8879,0,0.0450,0.1939,-0.0410,-0.4460
17.8985,0,0.0450,0.3482,-0.0380,-0.4440
17.9316,0,0.0450,0.3179,-0.0370,-0.4390
17.9446,0,0.0450,0.1946,-0.0340,-0.4290
17.9784,0,0.0450,0.0000,-0.0350,-0.4150
18.0106,0,0.0450,0.0000,-0.0340,-0.3940
18.0383,0,0.0450,0.0000,-0.0380,-0.3810
18.0587,0,0.0450,0.0000,-0.0410,-0.3800
18.0892,0,0.0450,0.0000,-0.0410,-0.3800
18.1044,0,0.0450,0.0000,-0.0410,-0.3810
18.1546,0,0.0450,0.0000,-0.0380,-0.3810
18.1835,0,0.0450,0.0000,-0.0380,-0.3800
18.2757,0,0.0450,0.0000,-0.0370,-0.3850
