Time,Reps,Angle,Velocity,X,Y
5.4494,0,0.0000,0.0000,-0.1870,-0.2530
5.4798,0,0.0000,0.0000,-0.2540,-0.7530
5.4981,0,0.0000,0.0000,-0.3450,-0.8120
5.5305,0,0.0000,0.0000,-0.0070,-0.9600
5.5406,0,0.0000,0.0000,0.0000,0.0000
5.5689,0,0.0000,0.0000,-0.7160,-0.2180
5.5727,0,0.0000,0.0000,-0.8560,-0.3920
5.6102,0,0.0000,0.0000,-0.8160,-0.9350
5.6327,0,0.0000,0.0000,-0.6600,-0.3600
5.6670,0,0.0000,0.0000,-0.9500,-2.9080
5.7015,0,0.0000,0.0000,-0.3000,-0.0040
5.7295,0,0.0000,0.0000,0.0000,0.0000
5.7474,0,0.0000,0.0000,-1.5770,0.1680
5.7815,0,0.0000,0.0000,0.0000,0.0000
5.8161,0,0.0000,0.0000,-0.0030,-1.0560
5.8524,0,0.0000,0.0000,-1.1050,-5.7370
5.8834,0,0.0000,0.0000,-0.1760,-0.3420
5.8973,0,0.0000,0.0000,-0.4760,-0.4460
5.9297,0,0.0000,0.0000,-0.8670,-1.9100
5.9421,0,0.0000,0.0000,-1.2370,-0.9080
5.9701,0,0.0000,0.0000,-0.8240,-0.6280
5.9950,0,0.0000,0.0000,-0.8980,-1.5310
6.0061,0,0.0000,0.0000,-0.6690,-2.6060
6.0086,0,0.0000,0.0000,-0.6300,-2.1780
6.0225,0,0.0000,0.0000,-0.6530,-2.2670
6.0337,0,0.0000,0.0000,-0.7580,-0.9620
6.0439,0,0.0000,0.0000,-0.6120,-0.9940
6.0736,0,0.0000,0.0000,-0.8230,-0.9540
6.0916,0,0.0000,0.0000,-0.3410,-0.1230
6.1137,0,0.0000,0.0000,0.0000,0.0000
6.1465,0,0.0000,0.0000,-2.6720,-1.8160
6.1517,0,0.0000,0.0000,-0.4400,-1.6110
6.1590,0,0.0000,0.0000,-0.3370,-0.6080
6.1761,0,0.0000,0.0000,-0.9610,-0.4340
6.1922,0,0.0000,0.0000,-1.7530,-1.5960
6.1941,0,0.0000,0.0000,0.0000,0.0000
6.2057,0,0.0000,0.0000,-0.0800,-1.5800
6.2299,0,0.0000,0.0000,0.6260,-0.9920
6.2543,0,0.0000,0.0000,-0.8840,-0.8410
6.3216,0,0.0000,0.0000,0.0000,0.0000
6.3910,0,0.0000,0.0000,-0.1530,-0.9310
6.4131,0,0.0000,0.0000,-0.5120,-0.1150
6.4441,0,0.0000,0.0000,-2.2020,-0.5020
6.4490,0,0.0000,0.0000,-0.8930,-0.3300
6.4574,0,0.0000,0.0000,-1.3440,-0.3750
6.4825,0,0.0000,0.0000,-1.6850,-0.0410
6.4858,0,0.0000,0.0000,-0.9500,-0.3920
6.4932,0,0.0000,0.0000,-1.0840,-0.3310
6.5198,0,0.0000,0.0000,-0.1940,-0.5000
6.5235,0,0.0000,0.0000,-0.7220,-0.6260
6.5401,0,0.0000,0.0000,-0.3590,-0.2790
6.5635,0,0.0000,0.0000,-0.3550,-0.7820
6.6065,0,0.0000,0.0000,0.0000,0.0000
6.6342,0,0.0000,0.0000,-0.1210,-1.2700
6.6785,0,0.0000,0.0000,-0.6220,-0.4690
6.6843,0,0.0000,0.0000,-1.3660,-0.0920
6.7355,0,0.0000,0.0000,-0.8440,-0.9060
6.7464,0,0.0000,0.0000,-1.5350,-0.1840
6.7740,0,0.0000,0.0000,-0.2430,-1.4240
6.7931,0,0.0000,0.0000,-1.0930,-1.3630
6.8164,0,0.0000,0.0000,-0.4110,0.0500
6.8509,0,0.0000,0.0000,-0.2120,-0.3510
6.8759,0,0.0000,0.0000,0.2070,-1.4240
6.8950,0,0.0000,0.0000,-0.8580,-0.5570
6.9246,0,0.0000,0.0000,-0.3650,-0.6540
6.9417,0,0.0000,0.0000,-0.1310,-1.3360
6.9658,0,0.0000,0.0000,-1.7220,-0.5740
7.0028,0,0.0000,0.0000,-7.5000,-6.2500
7.0223,0,0.0000,0.0000,-1.5770,-1.1030
7.0765,0,0.0000,0.0000,-1.0000,-0.1130
7.0905,0,0.0000,0.0000,-0.4500,-1.6240
7.1163,0,0.0000,0.0000,-0.6710,-1.3290
7.1519,0,0.0000,0.0000,-0.0260,-1.6360
7.1918,0,0.0000,0.0000,-1.4130,-1.0420
7.2296,0,0.0000,0.0000,-0.3370,-0.4840
7.2347,0,0.0000,0.0000,-0.8470,-0.7570
7.2386,0,0.0000,0.0000,-1.0550,-0.8800
7.2619,0,0.0000,0.0000,-0.9320,-0.3190
7.2684,0,0.0000,0.0000,-0.2850,-0.4220
7.2754,0,0.0000,0.0000,0.0930,-0.0930
7.2862,0,0.0000,0.0000,0.2850,-0.5370
7.3042,0,0.0000,0.0000,-0.2610,-0.5050
7.3375,0,0.0000,0.0000,-0.8410,-0.6920
7.3462,0,0.0000,0.0000,-0.4670,-0.3150
7.3557,0,0.0000,0.0000,-0.9530,-1.5040
7.3804,0,0.0000,0.0000,-4.3250,-8.3500
7.3846,0,0.0000,0.0000,-1.3230,-1.2650
7.3877,0,0.0000,0.0000,-0.4670,-0.6360
7.3998,0,0.0000,0.0000,-0.7720,-1.8770
7.4358,0,0.0000,0.0000,-1.6380,-1.7750
7.4724,0,0.0000,0.0000,0.1880,-0.5920
7.5175,0,0.0000,0.0000,-0.1570,-0.6120
7.5237,0,0.0000,0.0000,-0.2870,-1.1210
7.5404,0,0.0000,0.0000,-0.8880,-0.5220
7.5676,0,0.0000,0.0000,-2.0690,-0.2310
7.6080,0,0.0000,0.0000,-0.7480,-0.9430
7.6127,0,0.0000,0.0000,-0.8290,0.2110
7.6629,0,0.0000,0.0000,-1.0740,0.1260
7.6767,0,0.0000,0.0000,0.3840,-0.3840
7.7002,0,0.0000,0.0000,-0.0660,-0.4180
7.7294,0,0.0000,0.0000,-0.4870,-1.0000
7.7460,0,0.0000,0.0000,-0.6560,-0.8510
7.7698,0,0.0000,0.0000,-0.3370,-0.5330
7.7900,0,0.0000,0.0000,0.0000,0.0000
7.8589,0,0.0000,0.0000,-0.5310,-0.3990
7.8920,0,0.0000,0.0000,-0.6600,-0.2030
7.9069,0,0.0000,0.0000,-0.4650,-1.4520
7.9302,0,0.0000,0.0000,0.1750,-1.5060
7.9348,0,0.0000,0.0000,0.2570,-1.0530
7.9571,0,0.0000,0.0000,-0.2030,-0.5800
7.9758,0,0.0000,0.0000,-0.5960,-0.6230
7.9999,0,0.0000,0.0000,-7.7100,2.0970
8.0198,0,0.0000,0.0000,-0.6360,-0.9890
8.0489,0,0.0000,0.0000,-2.2920,-1.5980
8.0715,0,0.0000,0.0000,-0.5380,-0.8420
8.1002,0,0.0000,0.0000,-1.0500,-1.6230
8.1366,0,0.0000,0.0000,-0.7520,-0.7520
8.1699,0,0.0000,0.0000,-0.9720,-1.1710
8.2073,0,0.0000,0.0000,-1.2340,-1.4680
8.2403,0,0.0000,0.0000,-0.6170,-0.8030
8.2496,0,0.0000,0.0000,-0.1520,0.6300
8.3194,0,0.0000,0.0000,0.0000,0.0000
8.3538,0,0.0000,0.0000,0.0000,0.0000
8.3654,0,0.0000,0.0000,0.0000,0.0000
8.4039,0,0.0000,0.0000,0.0000,0.0000
8.4088,0,0.0000,0.0000,0.0000,0.0000
8.4116,0,0.0000,0.0000,0.0000,0.0000
8.4940,0,0.0000,0.0000,-0.0910,-1.3640
8.5456,0,0.0000,0.0000,0.0000,0.0000
8.5500,0,0.0000,0.0000,0.0000,0.0000
8.6413,0,0.0000,0.0000,-0.4470,-1.0600
8.6790,0,0.0000,0.0000,-1.4620,-2.0850
8.7139,0,0.0000,0.0000,-1.0430,-1.3180
8.7208,0,0.0000,0.0000,-0.6320,-3.5170
8.7664,0,0.0000,0.0000,-0.2980,-0.6340
8.7959,0,0.0000,0.0000,-1.3140,-0.5840
8.8124,0,0.0000,0.0000,-1.0000,-0.0850
8.8357,0,0.0000,0.0000,-0.0920,-0.1010
8.8400,0,0.0000,0.0000,-0.8220,0.2890
8.8488,0,0.0000,0.0000,-0.7240,-0.2760
8.8737,0,0.0000,0.0000,-1.2350,-0.8100
8.8780,0,0.0000,0.0000,-1.1440,0.1130
8.8931,0,0.0000,0.0000,-1.8160,-3.3360
8.9204,0,0.0000,0.0000,-0.9700,-0.1000
8.9555,0,0.0000,0.0000,-1.2480,-1.8120
8.9618,0,0.0000,0.0000,0.0000,0.0000
9.0355,0,0.0000,0.0000,0.0000,0.0000
9.0397,0,0.0000,0.0000,0.0000,0.0000
9.0535,0,0.0000,0.0000,0.0000,0.0000
9.0788,0,0.0000,0.0000,0.0000,0.0000
9.1105,0,0.0000,0.0000,0.0000,0.0000
9.1222,0,0.0000,0.0000,0.0000,0.0000
9.1518,0,0.0000,0.0000,0.0000,0.0000
9.1738,0,0.0000,0.0000,0.0000,0.0000
9.1861,0,0.0000,0.0000,0.0000,0.0000
9.2026,0,0.0000,0.0000,0.0000,0.0000
9.2722,0,0.0000,0.0000,0.0000,0.0000
9.3896,0,0.0000,0.0000,-0.9910,-2.0690
9.4268,0,0.0000,0.0000,-0.7840,-0.9180
9.4343,0,0.0000,0.0000,-0.4440,-1.0210
9.4668,0,0.0000,0.0000,-0.0360,-0.5540
9.4839,0,0.0000,0.0000,-0.2870,-1.0130
9.5230,0,0.0000,0.0000,-1.5280,-1.1300
9.5676,0,0.0000,0.0000,-3.9840,-3.0630
9.5726,0,0.0000,0.0000,0.0000,0.0000
