Time,Angle,X,Y
4.7554,0.9491,0.0000,0.0000
4.8191,0.9491,0.0000,0.0000
4.8256,0.9491,0.0000,0.0000
4.8392,0.9491,0.0000,0.0000
4.9021,0.9491,2.1670,-1.1110
4.9076,0.9491,0.0000,0.0000
4.9116,0.9491,3.3720,-5.8840
4.9160,0.9491,1.3080,0.7120
4.9187,0.9491,0.0000,0.0000
4.9469,0.9491,5.5710,-13.7860
4.9519,0.9491,1.2550,-2.4710
4.9657,0.9491,1.6400,0.3150
4.9821,0.9491,2.7320,-0.9110
4.9879,0.9491,9.9380,-7.4380
4.9969,0.9491,0.0000,0.0000
5.0246,0.9491,14.4670,-7.0000
5.0323,0.9491,0.0000,0.0000
5.0744,0.9491,0.1140,-1.4770
5.0833,0.9491,0.0000,0.0000
5.0995,0.9491,0.0000,0.0000
5.1243,0.9491,-3.5710,0.0000
5.1612,0.9491,0.0000,0.0000
5.1690,0.9491,0.0000,0.0000
5.2019,0.9491,0.0000,0.0000
5.2442,0.9491,0.0000,0.0000
5.2621,0.9491,0.1150,-0.7080
5.2891,0.9491,0.0000,0.0000
5.3115,0.9491,0.0000,0.0000
5.3301,0.9491,0.7270,-0.5450
5.3682,0.9491,1.3960,0.6250
5.4068,0.9491,0.0000,0.0000
5.4120,0.9491,0.0000,0.0000
5.4482,0.9491,0.0000,0.0000
5.4575,0.9491,2.9820,-3.8040
5.4897,0.9491,0.0000,0.0000
5.5019,0.9491,-1.3330,-0.8390
5.5758,0.9491,0.0000,0.0000
5.6503,0.9491,7.4550,4.8180
5.6909,0.9491,0.0000,0.0000
5.7307,0.9491,1.6710,-1.4900
5.7715,0.9491,0.0000,0.0000
5.7787,0.9491,0.0000,0.0000
5.8156,0.9491,-4.5600,2.1600
5.8694,0.9491,0.0000,0.0000
5.8979,0.9491,0.0000,0.0000
5.9030,0.9491,0.0000,0.0000
5.9219,0.9491,0.0000,0.0000
5.9394,0.9491,0.0000,0.0000
5.9453,0.9491,0.0000,0.0000
5.9495,0.9491,0.0000,0.0000
6.0419,0.9491,-0.7030,1.6760
6.0604,0.9491,2.3590,-4.1070
6.0664,0.9491,0.3080,-1.8270
6.0752,0.9491,0.3860,-0.5770
6.1102,0.9491,1.4850,-1.4470
6.1160,0.9491,0.1810,-0.7950
6.1469,0.9491,0.0000,0.0000
6.1608,0.9491,0.0000,0.0000
6.1922,0.9491,-0.7750,-2.4870
6.2401,0.9491,0.0000,0.0000
6.2937,0.9491,-1.0810,-0.8730
6.3269,0.9491,0.0000,0.0000
6.3402,0.9491,0.0000,0.0000
6.3705,0.9491,0.2490,-0.6180
6.3862,0.9491,7.1130,-0.9150
6.4136,0.9491,0.0720,-0.0600
6.4312,0.9491,0.4310,-0.8620
6.4608,0.9491,-1.4780,-1.0720
6.4796,0.9491,-1.0920,-0.3700
6.5017,0.9491,-0.9790,-0.2410
6.5341,0.9051,-0.9810,-2.1150
6.5445,0.9051,0.0000,0.0000
6.5808,0.9051,1.7510,-1.4160
6.6099,0.9051,13.2000,-2.3500
6.6248,0.9051,0.0000,0.0000
6.6513,0.9051,4.7410,0.5320
6.6843,0.9051,0.0000,0.0000
6.7226,0.9051,0.0000,0.0000
6.7938,0.9051,5.9060,-1.0000
6.8301,0.9051,18.8670,0.6670
6.8429,0.9051,11.5150,2.1090
6.8705,0.9051,7.9430,1.0000
6.9019,0.9051,0.0000,0.0000
6.9595,0.9051,0.0000,0.0000
6.9833,0.9051,0.0000,0.0000
7.0167,0.9051,0.0000,0.0000
7.0268,0.9051,7.3670,-1.4000
7.0540,0.9051,0.0000,0.0000
7.1076,0.9051,8.1820,1.5430
7.1428,0.9051,11.8490,-0.0750
7.1638,0.9051,6.3720,0.0060
7.1674,0.9051,8.6630,1.2500
7.1758,0.9051,0.0000,0.0000
7.2006,0.9051,0.0000,0.0000
7.2050,0.9491,17.0000,-1.6110
7.2317,0.9491,0.0000,0.0000
7.2915,0.9051,3.4480,-0.0360
7.2938,0.9051,1.7180,0.4070
7.3045,0.9051,2.1390,-0.2360
7.3141,0.9051,3.3060,-0.4140
7.3490,0.9051,0.0000,0.0000
7.3825,0.9051,3.1340,0.4460
7.4105,0.9491,0.9480,-0.3300
7.4601,0.9491,0.0000,0.0000
7.4812,0.9491,-0.3200,0.6840
7.4985,0.9491,2.3000,-0.1430
7.5231,0.9051,1.7760,-0.0830
7.5604,0.9491,0.8050,-0.1430
7.5774,0.9051,3.9650,-1.8950
7.6062,0.9491,4.8480,4.2150
7.6404,0.9051,4.1030,-0.8820
7.6466,0.9051,1.5750,-0.7100
7.6785,0.9491,3.6040,-0.7990
7.6938,0.9491,2.5590,1.1760
7.7159,0.9051,2.9080,-5.5520
7.7492,0.9051,2.1710,-0.4650
7.7626,0.9051,1.4670,-1.4440
7.7879,0.9051,3.1190,0.0790
7.8216,0.9051,1.2980,-1.1080
7.8300,0.9051,0.8110,-0.8110
7.8578,0.9051,3.0210,-1.6060
7.9291,0.9051,0.0000,0.0000
7.9959,0.9051,0.0930,-0.0530
8.0354,0.9051,0.4470,0.2620
8.0638,0.9051,0.4050,0.1940
8.1037,0.9051,0.3650,0.1050
8.1207,0.9051,0.4830,0.0860
8.1644,0.8609,0.5470,0.0710
8.1699,0.8609,0.5330,-0.0560
8.2146,0.8609,0.5620,-0.0310
8.2519,0.8609,0.5540,-0.0360
8.2572,0.8609,0.5660,-0.0230
8.2603,0.8609,0.5560,-0.0240
8.2677,0.8609,0.5460,-0.0240
8.2962,0.8609,0.5370,-0.0250
8.3007,0.8166,0.5210,-0.0400
8.3145,0.8166,0.5150,-0.0180
8.3447,0.8166,0.5020,-0.0200
