Set,Time,Reps,Angle,Velocity,X,Y
1,0.1410,0,0.0000,0.0000,0.4700,0.1580
1,0.1494,0,0.0000,0.0000,-0.4520,0.1020
1,0.1852,0,0.0000,0.0000,0.0000,0.0000
1,0.2178,0,0.0000,0.0000,0.0000,0.0000
1,0.2297,0,0.0000,0.0000,0.0000,0.0000
1,0.2964,0,0.0000,0.0000,0.3140,-0.4560
1,0.3104,0,0.0000,0.0000,-1.4440,-3.7560
1,0.3915,0,0.0000,0.0000,-0.6380,-0.8870
1,0.4188,0,0.0000,0.0000,0.3770,-2.2830
1,0.4512,0,0.0000,0.0000,-0.7930,-1.3280
1,0.4603,0,0.0000,0.0000,0.0000,0.0000
1,0.4872,0,0.0000,0.0000,-0.5830,-0.6670
1,0.5289,0,0.0000,0.0000,0.0000,0.0000
1,0.5623,0,0.0000,0.0000,0.0000,0.0000
1,0.5951,0,0.0000,0.0000,0.0000,0.0000
1,0.6199,0,0.0000,0.0000,0.0000,0.0000
1,0.6330,0,0.0000,0.0000,-0.1800,0.1800
1,0.6687,0,0.0000,0.0000,-2.5000,11.0000
1,0.7010,0,0.0000,0.0000,0.1760,-0.4090
1,0.7369,0,0.0000,0.0000,0.1920,-0.0080
1,0.7628,0,0.0000,0.0000,0.0000,0.0000
1,0.7819,0,0.0000,0.0000,-0.7550,0.0460
1,0.8413,0,0.0000,0.0000,-1.1770,-2.6450
1,0.8509,0,0.0000,0.0000,0.0310,-0.6890
1,0.8885,0,0.0000,0.0000,-0.9150,-0.2110
1,0.8911,0,0.0000,0.0000,-0.4660,-0.8050
1,0.8978,0,0.0000,0.0000,0.0280,-0.7890
1,0.9228,0,0.0000,0.0000,-0.3100,-1.3810
1,0.9317,0,0.0000,0.0000,-1.6590,-0.6920
1,0.9657,0,0.0000,0.0000,0.0000,0.0000
1,0.9783,0,0.0000,0.0000,-0.5890,-0.3430
1,1.0043,0,0.0000,0.0000,0.0520,-0.7590
1,1.0529,0,0.0000,0.0000,0.4520,-0.4870
1,1.0567,0,0.0000,0.0000,-0.2110,-1.2630
1,1.0604,0,0.0000,0.0000,-0.5540,-0.4690
1,1.0623,0,0.0000,0.0000,-0.0130,0.2280
1,1.0702,0,0.0000,0.0000,1.1240,0.0460
1,1.0882,0,0.0000,0.0000,-0.0230,-0.4590
1,1.0916,0,0.0000,0.0000,-0.5320,-1.1280
1,1.1032,0,0.0000,0.0000,0.5330,-0.4340
1,1.1419,0,0.0000,0.0000,-0.9080,0.1690
1,1.1507,0,0.0000,0.0000,0.3410,0.5930
1,1.1773,0,0.0000,0.0000,0.4620,1.1420
1,1.2084,0,0.0000,0.0000,0.0000,0.0000
1,1.2155,0,0.0000,0.0000,0.0000,0.0000
1,1.2185,0,0.0000,0.0000,0.0000,0.0000
1,1.2313,0,0.0000,0.0000,0.0000,0.0000
1,1.2544,0,0.0000,0.0000,-3.0320,0.6450
1,1.2595,0,0.0000,0.0000,0.1730,-0.4050
1,1.3334,0,0.0000,0.0000,0.0000,0.0000
2,0.0267,0,0.0000,0.0000,0.0000,0.0000
2,0.0552,0,0.0000,0.0000,0.0000,0.0000
2,0.1071,0,0.0000,0.0000,-0.4520,-0.3400
2,0.1326,0,0.0000,0.0000,-0.1190,-0.7940
2,0.1679,0,0.0000,0.0000,0.1450,-0.3430
2,0.1763,0,0.0000,0.0000,-1.0100,-1.4190
2,0.2050,0,0.0000,0.0000,-3.0480,-1.3810
2,0.2254,0,0.0000,0.0000,-1.6330,-1.6110
2,0.2573,0,0.0000,0.0000,-1.6670,-0.9710
2,0.2848,0,0.0000,0.0000,-0.3920,-0.4720
2,0.3050,0,0.0000,0.0000,-1.0600,-0.9500
2,0.3259,0,0.0000,0.0000,-1.0070,-0.5370
2,0.3549,0,0.0000,0.0000,-0.7860,-1.8100
2,0.3745,0,0.0000,0.0000,-0.0090,0.3980
2,0.4072,0,0.0000,0.0000,-0.4050,-2.1230
2,0.4346,0,0.0000,0.0000,0.0730,-1.4170
2,0.4756,0,0.0000,0.0000,-0.3260,-0.5280
2,0.4828,0,0.0000,0.0000,-0.5510,-0.5800
2,0.5208,0,0.0000,0.0000,-0.0580,-0.7820
2,0.5278,0,0.0000,0.0000,-1.5270,-3.3740
2,0.5785,0,0.0000,0.0000,0.0000,0.0000
2,0.6000,0,0.0000,0.0000,0.0000,0.0000
2,0.6684,0,0.0000,0.0000,-1.2240,-2.5970
2,0.6839,0,0.0000,0.0000,-0.0730,-0.7090
2,0.7170,0,0.0000,0.0000,0.9110,-0.9740
2,0.7437,0,0.0000,0.0000,-0.0610,-0.4530
2,0.7469,0,0.0000,0.0000,-0.0190,-0.1350
2,0.7535,0,0.0000,0.0000,0.1030,-0.3310
2,0.7628,0,0.0000,0.0000,0.0760,-0.4400
2,0.7887,0,0.0000,0.0000,0.2910,-0.7360
2,0.7941,0,0.0000,0.0000,0.0350,-0.7780
2,0.7974,0,0.0000,0.0000,-0.1440,-0.0950
2,0.8091,0,0.0000,0.0000,-0.4740,-0.3660
2,0.8341,0,0.0000,0.0000,-1.1720,-1.1400
2,0.8693,0,0.0000,0.0000,-1.5220,-1.0190
2,0.8901,0,0.0000,0.0000,0.2470,-0.6660
2,0.9123,0,0.0000,0.0000,-0.3260,-0.5440
2,0.9509,0,0.0000,0.0000,1.0930,-3.3490
2,0.9579,0,0.0000,0.0000,-0.3880,-0.3640
2,1.0065,0,0.0000,0.0000,-0.8660,-0.5070
2,1.0277,0,0.0000,0.0000,-0.3990,-1.7320
2,1.0682,0,0.0000,0.0000,0.8540,-1.9430
2,1.0752,0,0.0000,0.0000,-0.8620,-0.8820
2,1.1032,0,0.0000,0.0000,-0.9330,-0.8250
2,1.1194,0,0.0000,0.0000,-0.5970,-0.2180
2,1.1561,0,0.0000,0.0000,-0.0970,0.0880
2,1.1884,0,0.0000,0.0000,-0.6370,-1.0400
2,1.1996,0,0.0000,0.0000,-1.2270,-1.0940
2,1.2387,0,0.0000,0.0000,0.8410,-1.1590
2,1.2476,0,0.0000,0.0000,-1.5020,-0.9210
2,1.2789,0,0.0000,0.0000,-0.4520,-0.3020
2,1.2948,0,0.0000,0.0000,-0.3600,-0.3020
2,1.3337,0,0.0000,0.0000,-0.3560,-0.3070
2,1.3499,0,0.0000,0.0000,-1.7440,-1.5980
2,1.3774,0,0.0000,0.0000,0.0000,0.0000
2,1.4102,0,0.0000,0.0000,-0.7200,-0.6550
2,1.4183,0,0.0000,0.0000,0.0170,-0.5640
2,1.4553,0,0.0000,0.0000,-5.6320,-16.6840
2,1.4798,0,0.0000,0.0000,-0.0570,-0.4100
2,1.4985,0,0.0000,0.0000,0.2230,-0.8030
2,1.5368,0,0.0000,0.0000,-0.0340,-0.5050
3,0.0386,0,0.0000,0.0000,-0.0610,-0.6780
3,0.0528,0,0.0000,0.0000,-0.0800,-0.9130
3,0.0883,0,0.0000,0.0000,-0.8630,-1.4690
3,0.1029,0,0.0000,0.0000,-0.5880,-1.7370
3,0.1223,0,0.0000,0.0000,-0.1870,0.0210
3,0.1500,0,0.0000,0.0000,0.2210,0.0840
3,0.1678,0,0.0000,0.0000,-0.8000,-0.8960
3,0.1915,0,0.0000,0.0000,-0.5100,-1.2860
3,0.2263,0,0.0000,0.0000,-0.0530,-0.5830
3,0.2318,0,0.0000,0.0000,-0.1970,-0.4000
3,0.2357,0,0.0000,0.0000,-0.0250,-0.6260
3,0.2551,0,0.0000,0.0000,-0.0180,-0.5910
3,0.3060,0,0.0000,0.0000,-0.4060,-0.9130
3,0.3102,0,0.0000,0.0000,0.2180,-0.4870
3,0.3399,0,0.0000,0.0000,-0.2430,-1.1720
3,0.3517,0,0.0000,0.0000,0.0330,-1.2870
3,0.3843,0,0.0000,0.0000,-0.9980,-1.0000
3,0.3865,0,0.0000,0.0000,-0.2740,-0.9280
3,0.3905,0,0.0000,0.0000,-0.7070,-0.6420
3,0.3967,0,0.0000,0.0000,-1.2610,-0.3440
3,0.4166,0,0.0000,0.0000,-0.2580,-0.7870
3,0.4238,0,0.0000,0.0000,-1.0000,0.9980
3,0.4543,0,0.0000,0.0000,-0.2310,-0.0180
3,0.4772,0,0.0000,0.0000,-0.1070,-0.5350
3,0.5131,0,0.0000,0.0000,0.1630,-0.7980
3,0.5826,0,0.0000,0.0000,0.6580,-0.6670
3,0.6168,0,0.0000,0.0000,-0.4840,-1.7910
3,0.6459,0,0.0000,0.0000,-1.6390,-1.4030
3,0.6633,0,0.0000,0.0000,-0.1210,0.0230
3,0.6965,0,0.0000,0.0000,-2.9880,0.6510
3,0.7072,0,0.0000,0.0000,-0.2800,-1.2020
3,0.7971,0,0.0000,0.0000,-0.9910,-0.9970
3,0.8121,0,0.0000,0.0000,-0.9900,-0.9870
3,0.8504,0,0.0000,0.0000,-0.9860,-0.9940
3,0.9294,0,0.0000,0.0000,-0.3740,-1.5480
3,0.9353,0,0.0000,0.0000,-0.2850,-1.2700
3,0.9662,0,0.0000,0.0000,-0.5670,-0.4540
3,0.9716,0,0.0000,0.0000,-0.9270,-2.1770
3,0.9825,0,0.0000,0.0000,-0.9400,-1.1150
3,0.9988,0,0.0000,0.0000,-0.1070,-0.1840
3,1.0155,0,0.0000,0.0000,0.0090,-0.3460
3,1.0176,0,0.0000,0.0000,0.0060,0.0410
3,1.0262,0,0.0000,0.0000,-0.3940,0.3900
3,1.0493,0,0.0000,0.0000,-0.0020,-0.4830
3,1.0538,0,0.0000,0.0000,0.0150,-0.7810
3,1.0632,0,0.0000,0.0000,-0.2590,-1.6840
3,1.0956,0,0.0000,0.0000,0.1640,-1.0920
3,1.1327,0,0.0000,0.0000,-0.3140,-0.8150
3,1.1411,0,0.0000,0.0000,-0.2620,-0.2320
3,1.1787,0,0.0000,0.0000,-0.1950,-0.8630
3,1.1882,0,0.0000,0.0000,-1.2110,-1.2210
3,1.2160,0,0.0000,0.0000,-0.6190,-0.3500
3,1.2355,0,0.0000,0.0000,-0.7300,-0.6700
3,1.2682,0,0.0000,0.0000,-0.0600,-0.9000
3,1.2977,0,0.0000,0.0000,0.4330,-1.1180
3,1.3150,0,0.0000,0.0000,-0.3900,-0.3700
3,1.3459,0,0.0000,0.0000,-0.3560,-0.4050
3,1.3623,0,0.0000,0.0000,-1.2110,-0.8570
3,1.3851,0,0.0000,0.0000,-0.8220,-2.0320
3,1.4243,0,0.0000,0.0000,2.5740,0.0530
3,1.4305,0,0.0000,0.0000,0.0440,-0.2990
3,1.4619,0,0.0000,0.0000,-0.0080,0.1220
3,1.4760,0,0.0000,0.0000,-0.6940,-0.4590
3,1.5109,0,0.0000,0.0000,-0.2050,0.0150
3,1.5229,0,0.0000,0.0000,-0.5880,-0.2290
3,1.5472,0,0.0000,0.0000,-0.9510,-0.6340
3,1.5982,0,0.0000,0.0000,0.2450,-0.3460
3,1.6045,0,0.0000,0.0000,0.4250,-0.6060
3,1.6440,0,0.0000,0.0000,-0.1050,-0.7110
3,1.6495,0,0.0000,0.0000,-0.4950,-0.2420
3,1.6943,0,0.0000,0.0000,-0.6650,-0.4360
3,1.6984,0,0.0000,0.0000,-0.6440,-1.1190
3,1.7393,0,0.0000,0.0000,-0.1050,-0.4630
3,1.7461,0,0.0000,0.0000,-0.1370,-0.8130
3,1.7876,0,0.0000,0.0000,0.0460,0.0150
3,1.7919,0,0.0000,0.0000,-0.2620,0.0430
3,1.8144,0,0.0000,0.0000,0.3900,-0.7690
3,1.8334,0,0.0000,0.0000,-0.2950,-0.7200
