Time,Angle,X,Y
3.1505,0.0000,0.2270,0.3180
3.1565,0.0000,0.0000,0.0000
3.1606,0.0000,0.0000,0.0000
3.1634,0.0000,0.0000,0.0000
3.1652,0.0000,-1.0750,1.7580
3.1683,0.0000,2.8850,-0.1540
3.1770,0.0000,3.3180,-2.7950
3.2167,0.0000,1.7980,-1.7530
3.2211,0.0000,0.9420,-1.3310
3.2773,0.0000,1.2290,1.0600
3.2831,0.0000,1.0000,0.5480
3.2856,0.0000,-0.2950,1.9090
3.2891,0.0000,1.0340,0.9150
3.2928,0.0000,0.0000,0.0000
3.3837,0.0000,1.7520,-0.2480
3.3859,0.0000,0.3510,1.2340
3.4441,0.0000,0.5810,-0.0590
3.4490,0.0000,0.0000,0.0000
3.4529,0.0000,0.0000,0.0000
3.4549,0.0000,6.2330,1.5000
3.4637,0.0000,-1.6310,0.7660
3.5139,0.0000,0.0000,0.0000
3.5788,0.0000,0.0000,0.0000
3.5818,0.0000,0.3850,-0.7760
3.5848,0.0000,-0.2760,1.0450
3.5910,0.0000,0.0000,0.0000
3.6465,0.0000,0.6260,1.3450
3.6506,0.0000,-1.7420,0.8180
3.7144,0.0000,0.0000,0.0000
3.7164,0.0000,3.2110,0.7890
3.7190,0.0000,0.7000,2.4750
3.7273,0.0000,0.0220,0.2210
3.7863,0.0000,1.9260,1.1380
3.7911,0.0000,0.0000,0.0000
3.8680,0.0000,0.0000,0.0000
3.8721,0.0000,-0.0470,1.0630
4.0097,0.0000,0.0000,0.0000
4.0146,0.0000,0.0000,0.0000
4.0170,0.0000,0.0000,0.0000
4.0195,0.0000,0.0000,0.0000
4.0266,0.0000,0.1020,-0.3070
4.0826,0.0000,-0.0860,-0.4830
4.1480,0.0000,-0.8880,1.7660
4.1521,0.0000,1.5560,2.0000
4.1551,0.0000,0.0920,0.1350
4.2180,0.0000,-0.5630,-0.1520
4.2802,0.0000,0.0000,0.0000
4.2838,0.0000,0.0000,0.0000
4.2865,0.0000,-0.0270,-0.0990
4.2883,0.0000,-2.5250,0.3670
4.2916,0.0000,-4.2960,2.2960
4.2952,0.0000,-2.6420,0.3430
4.3082,0.0000,-2.0770,7.4100
4.3547,0.0000,0.0000,0.0000
4.3569,0.0000,3.2740,-0.6160
4.4185,0.0000,-1.3300,-1.6990
4.4234,0.0000,1.4340,-0.1320
4.4289,0.0000,-0.7450,-1.1090
4.4888,0.0000,0.5020,-0.4720
4.4942,0.0000,-0.6740,1.1710
4.5584,0.0000,1.3720,-1.5350
4.5618,0.0000,-0.3310,0.9010
4.5655,0.0000,-6.0270,7.0540
4.5673,0.0000,-0.5170,0.6420
4.5691,0.0000,-0.6940,0.6940
4.5720,0.0000,0.0000,0.0000
4.6281,0.0000,0.0000,0.0000
