Time,Reps,Angle,X,Y
2.2143,1,0.1426,0.0000,0.0000
2.2229,1,0.1783,0.0000,0.0000
2.2401,1,0.1783,0.0000,0.0000
2.2679,1,0.1783,0.0000,0.0000
2.2916,1,0.1783,0.0000,0.0000
2.3158,1,0.1783,0.0000,0.0000
2.3482,1,0.1783,0.0000,0.0000
2.3584,1,0.1783,0.0000,0.0000
2.3779,1,0.1783,0.0000,0.0000
2.3857,1,0.1783,0.0000,0.0000
2.3946,1,0.1783,0.0000,0.0000
2.4188,1,0.1783,0.0000,0.0000
2.4474,1,0.1783,0.0000,0.0000
2.4637,1,0.1783,0.0000,0.0000
2.4913,1,0.1783,0.0000,0.0000
2.5168,1,0.1783,0.0000,0.0000
2.5235,1,0.1783,0.0000,0.0000
2.5312,1,0.1783,0.0000,0.0000
2.5445,1,0.1783,0.0000,0.0000
2.5769,1,0.1783,0.0000,0.0000
2.6004,1,0.1783,0.0000,0.0000
2.6594,1,0.1783,0.0000,0.0000
2.6970,1,0.1783,0.0000,0.0000
2.7050,1,0.1783,0.0000,0.0000
2.7374,1,0.1783,0.0000,0.0000
2.7738,1,0.1783,0.0000,0.0000
2.7988,1,0.1783,0.0000,0.0000
2.8303,1,0.1783,0.0000,0.0000
2.8524,1,0.1783,0.0000,0.0000
2.8685,1,0.1783,0.0000,0.0000
2.8987,1,0.1783,0.0000,0.0000
2.9327,1,0.1783,0.0000,0.0000
2.9599,1,0.1783,0.0000,0.0000
2.9896,1,0.1783,0.0000,0.0000
3.0039,1,0.1783,0.0000,0.0000
3.0270,1,0.1783,0.0000,0.0000
3.0600,1,0.1783,0.0000,0.0000
3.0952,1,0.1783,0.0000,0.0000
3.1077,1,0.1783,0.0000,0.0000
3.1211,1,0.1783,0.0000,0.0000
3.1285,1,0.1783,0.0000,0.0000
3.1386,1,0.1783,0.0000,0.0000
3.1574,1,0.1783,0.0000,0.0000
3.1674,1,0.1783,0.0000,0.0000
3.1791,1,0.1783,0.0000,0.0000
3.1979,1,0.1783,0.0000,0.0000
3.2315,1,0.1783,0.0000,0.0000
3.2676,1,0.1783,0.0000,0.0000
3.2896,1,0.1783,0.0000,0.0000
3.3208,1,0.1783,0.0000,0.0000
3.3347,1,0.1783,0.0000,0.0000
3.3593,1,0.1783,0.0000,0.0000
3.3890,1,0.1783,0.0000,0.0000
3.4058,1,0.1783,0.0000,0.0000
3.4284,1,0.1783,0.0000,0.0000
3.4576,1,0.1783,0.0000,0.0000
3.4749,1,0.1783,0.0000,0.0000
3.4982,1,0.1783,0.0000,0.0000
3.5200,1,0.1783,0.0000,0.0000
3.5415,1,0.1783,0.0000,0.0000
3.5662,1,0.1783,0.0000,0.0000
3.5919,1,0.1783,0.0000,0.0000
3.6154,1,0.1783,0.0000,0.0000
3.6766,1,0.1783,0.0000,0.0000
3.6820,1,0.1783,0.0000,0.0000
3.6935,1,0.1783,0.0000,0.0000
3.7106,1,0.1783,0.0000,0.0000
3.7231,1,0.1783,0.0000,0.0000
3.7989,1,0.1783,10.9110,13.7000
3.8519,1,0.1783,1.9470,2.6390
3.9308,1,0.1783,2.6530,3.0820
3.9993,1,0.1783,0.0000,0.0000
4.0488,1,0.1783,4.7090,7.1770
4.0710,1,0.1783,4.6120,7.4590
4.0997,1,0.1783,4.5850,7.8590
4.1179,1,0.1783,4.6500,8.4890
4.1403,1,0.1783,4.6890,8.9460
4.1676,1,0.1783,4.5710,8.9700
4.1739,1,0.1783,4.6440,9.3620
4.1850,1,0.1783,4.5540,9.3890
4.2010,1,0.1783,4.5760,9.5970
4.2095,1,0.1783,4.6000,9.8060
4.2326,1,0.1783,4.7940,10.5370
4.2629,1,0.1783,5.1330,11.4780
4.2785,1,0.1783,5.1950,11.7600
4.3010,1,0.1783,5.6560,13.0660
4.3269,1,0.1783,6.3110,14.9540
4.3344,1,0.1783,6.4140,15.6720
4.3479,1,0.1783,6.7340,16.5430
4.3627,1,0.1783,7.0140,17.2150
4.3706,1,0.1783,7.5110,18.2530
4.4245,1,0.1783,8.3180,19.9830
4.5804,1,0.1783,0.0000,0.0000
4.6216,1,0.1783,0.0000,0.0000
4.6274,1,0.1783,0.0000,0.0000
4.6620,1,0.1783,0.0000,0.0000
4.6706,1,0.1783,0.0000,0.0000
4.7141,1,0.1783,0.0000,0.0000
4.7434,1,0.1783,0.0000,0.0000
4.9140,1,0.1783,0.0000,0.0000
4.9697,1,0.1783,5.2480,11.8080
4.9878,1,0.1783,5.6970,12.7760
4.9936,1,0.1783,5.3570,11.9890
5.0280,1,0.1783,4.8580,10.8810
5.0362,1,0.1783,4.5780,10.2260
5.0709,1,0.1783,4.0710,8.9670
5.0847,1,0.1783,3.6400,7.8960
5.1120,1,0.1783,3.5470,7.7000
5.1163,1,0.1783,3.3720,7.1610
5.1260,1,0.1783,2.6860,5.5770
5.1487,1,0.1783,1.9100,3.9110
5.1537,1,0.1783,1.3370,2.7730
5.1830,1,0.1783,0.7490,1.7470
5.1955,1,0.1783,0.3630,1.2780
5.2718,1,0.1783,0.2470,1.4360
5.2912,1,0.1783,-0.2190,2.4550
5.3240,1,0.1783,-0.1590,2.3620
5.3916,1,0.1783,-0.2170,1.8100
5.4341,1,0.1783,-0.2230,1.5210
5.4364,1,0.1783,-0.1880,1.5540
5.4700,1,0.1783,-0.3470,2.5590
5.4865,1,0.2486,-0.2580,3.5590
5.5124,1,0.3189,-0.0390,4.6240
