Time,Reps,Angle,X,Y
2.0556,1,0.0000,-0.2760,1.8320
2.0725,1,0.0000,-0.2620,1.6840
2.0776,1,0.0000,-0.2610,1.5050
2.0834,1,0.0000,-0.2690,1.2750
2.1066,1,0.0000,-0.2780,1.0400
2.1121,1,0.0000,-0.2860,0.8680
2.1402,1,0.0000,-0.2710,0.7460
2.1534,1,0.0000,-0.2140,0.8490
2.1764,1,0.0000,-0.0750,0.8160
2.2163,1,0.0000,0.0370,0.0440
2.2375,1,0.0000,0.1160,-0.6370
2.2556,1,0.0000,0.1120,-1.1520
2.2820,1,0.0000,-0.0660,-1.2690
2.3222,1,0.0000,-0.0030,-2.3900
2.3373,1,0.0000,0.1210,-4.8750
2.3657,1,0.0000,0.3970,-6.9650
2.3841,1,0.0000,0.7000,-8.2570
2.4117,1,0.0000,1.4650,-9.3270
2.4322,1,0.0000,3.5440,-14.7400
2.4662,1,0.0000,0.0000,0.0000
2.4986,1,0.0000,0.0000,0.0000
2.5178,1,0.0000,0.0000,0.0000
2.5328,1,0.0000,0.0000,0.0000
2.5547,1,0.0000,0.0000,0.0000
2.5819,1,0.0000,0.0000,0.0000
2.6236,1,0.0000,0.0000,0.0000
2.6345,1,0.0000,0.0000,0.0000
2.6621,1,0.0000,0.0000,0.0000
2.6859,1,0.0000,0.0000,0.0000
2.7043,1,0.0000,0.0000,0.0000
2.7392,1,0.0000,0.0000,0.0000
2.7508,1,0.0000,0.0000,0.0000
2.7756,1,0.0000,0.0000,0.0000
2.8196,1,0.0000,0.0000,0.0000
2.8249,1,0.0000,0.0000,0.0000
2.8559,1,0.0000,0.0000,0.0000
2.9380,1,0.0000,0.0000,0.0000
3.0173,1,0.0000,0.0000,0.0000
3.0415,1,0.0000,0.0000,0.0000
3.0570,1,0.0000,0.0000,0.0000
3.0690,1,0.0000,0.0000,0.0000
3.0890,1,0.0000,0.0000,0.0000
3.1049,1,0.0000,0.0000,0.0000
3.1361,1,0.0000,0.0000,0.0000
3.1489,1,0.0000,0.0000,0.0000
3.1713,1,0.0000,0.0000,0.0000
3.1968,1,0.0000,0.0000,0.0000
3.2512,1,0.0000,0.0000,0.0000
3.2568,1,0.0000,0.0000,0.0000
3.2879,1,0.0000,0.0000,0.0000
