Time,Angle,X,Y
3.4829,0.0000,-6.6920,2.7850
3.4870,0.0000,-0.3620,0.8830
3.4893,0.0000,-0.7620,0.5890
3.4921,0.0000,-0.8430,0.1460
3.4958,0.0000,0.0000,0.0000
3.4978,0.0000,-3.5570,0.2460
3.5526,0.0000,0.0000,0.0000
3.6140,0.0000,0.0000,0.0000
3.6184,0.0000,0.0000,0.0000
3.6843,0.0000,0.0320,0.0970
3.7488,0.0000,0.0000,0.0000
3.7511,0.0000,-2.5730,-0.7990
3.7595,0.0000,0.0000,0.0000
3.8155,0.0000,0.0000,0.0000
3.8759,0.0000,-0.8330,7.0830
3.8796,0.0000,-0.2460,-0.0850
3.8822,0.0000,0.0000,0.0000
3.8872,0.0000,-3.1870,1.4250
3.9467,0.0000,-2.3170,0.9760
3.9491,0.0000,0.0780,1.3140
4.0105,0.0000,0.0000,0.0000
4.0144,0.0000,0.0000,0.0000
4.0256,0.0000,0.7270,4.4850
4.0714,0.0000,0.2050,2.2530
4.1180,0.0000,0.0000,0.0000
4.1287,0.0000,0.0000,0.0000
4.1988,0.0000,0.0000,0.0000
4.2347,0.0000,-4.8640,11.8640
4.2422,0.0000,0.0770,2.0550
4.2791,0.0000,0.0000,0.0000
4.2891,0.0000,0.0000,0.0000
4.4379,0.0000,0.0000,0.0000
4.4408,0.0000,10.6470,13.1180
4.4426,0.0000,0.0000,0.0000
4.4466,0.0000,-3.2890,-0.3680
4.4495,0.0000,-0.1110,0.0180
4.4513,0.0000,-0.4930,-0.2460
4.4530,0.0000,-0.9420,-0.4680
4.4567,0.0000,-0.9640,0.3550
4.4634,0.0000,-0.9120,0.4550
4.5069,0.0000,-1.5470,0.5100
4.5116,0.0000,0.0000,0.0000
4.5868,0.0000,0.0000,0.0000
4.5918,0.0000,-3.0800,1.3360
4.5950,0.0000,0.0000,0.0000
4.5998,0.0000,0.1300,3.4870
4.6602,0.0000,-11.8460,5.8460
4.6626,0.0000,-0.7760,-0.1450
4.7248,0.0000,0.3630,-2.0810
4.7289,0.0000,-1.3020,1.8570
4.7921,0.0000,0.0000,0.0000
4.8515,0.0000,-3.3470,4.3870
4.9441,0.0000,-0.9070,-0.1290
4.9812,0.0000,-1.1500,0.3500
4.9831,0.0000,0.0000,0.0000
4.9848,0.0000,0.9460,-0.4380
5.0014,0.0000,-0.9450,0.5800
5.0243,0.0000,-0.0770,-0.2460
5.1014,0.0000,-1.4060,0.4380
5.1035,0.0000,0.0000,0.0000
5.1642,0.0000,0.0000,0.0000
5.1705,0.0000,0.0000,0.0000
5.1725,0.0000,-0.3490,0.0940
5.1746,0.0000,-1.7590,1.2050
5.1846,0.0000,-0.1620,1.3870
5.2457,0.0000,-0.1630,1.7190
5.3102,0.0000,-0.1200,-0.5400
5.3140,0.0000,-11.2560,11.3080
5.3175,0.0000,-6.0630,2.2500
5.3210,0.0000,0.0000,0.0000
5.3948,0.0000,2.7940,1.1440
5.3987,0.0000,-2.4470,1.2340
5.4703,0.0000,-3.2000,-0.7330
5.4727,0.0000,-1.0970,0.6990
5.5450,0.0000,0.0000,0.0000
5.5826,0.0000,1.9810,4.0940
5.5873,0.0000,-0.0880,0.2130
5.6646,0.0000,0.3820,0.1470
5.7499,0.0000,0.0000,0.0000
5.7529,0.0000,0.0800,-0.7040
5.8260,0.0000,-0.5050,-0.9590
5.8883,0.0000,-0.2330,0.7330
5.8924,0.0000,0.9660,0.7290
5.8987,0.0000,0.0680,-0.3580
5.9361,0.0000,-0.3880,-0.0200
5.9712,0.0000,-0.7080,0.7290
6.0466,0.0000,-0.8700,-0.6200
6.0514,0.0000,-0.4760,-0.6980
6.0548,0.0000,0.0000,0.0000
6.0584,0.0000,-1.6960,2.6670
6.1409,0.0000,0.0670,-0.3840
6.2039,0.0000,0.0000,0.0000
6.2065,0.0000,-1.2140,1.7320
6.2106,0.0000,-1.5510,0.5280
6.2139,0.0000,-0.0830,-0.0830
6.2211,0.0000,-1.8270,1.2840
6.2585,0.0000,-0.8550,0.1870
6.2960,0.0000,-1.2200,-0.1430
6.3588,0.0000,-3.1000,3.7500
6.3632,0.0000,-5.3280,4.9400
6.3652,0.0000,-1.2210,1.5400
6.3676,0.0000,-0.1560,1.1600
6.3711,0.0000,0.0000,0.0000
6.3739,0.0000,0.0000,0.0000
6.3757,0.0000,0.0000,0.0000
6.4412,0.0000,0.0000,0.0000
6.5072,0.0000,-0.7330,3.3670
6.5115,0.0000,0.0000,0.0000
6.5896,0.0000,-1.1300,-0.5220
6.6524,0.0000,-0.3870,0.8770
6.6563,0.0000,-2.1210,0.1520
6.6591,0.0000,-0.9850,1.6950
6.6628,0.0000,0.0000,0.0000
6.6655,0.0000,0.0000,-5.2730
6.6674,0.0000,-1.4000,0.2140
6.7369,0.0000,-6.0140,5.6380
6.8074,0.0000,0.0000,0.0000
6.9069,0.0000,0.0000,0.0000
6.9721,0.0000,-1.6670,-0.3000
6.9756,0.0000,-0.9950,-0.9930
6.9770,0.0000,-1.0020,-1.0000
6.9794,0.0000,-0.9990,-0.9980
7.0558,0.0000,-0.9190,0.1860
7.1236,0.0000,0.0000,0.0000
7.1263,0.0000,-0.5800,0.7180
7.1281,0.0000,-4.3950,0.8600
7.2046,0.0000,-3.4000,6.0000
7.2366,0.0000,0.0000,0.0000
7.2388,0.0000,0.0000,0.0000
7.3310,0.0000,-0.9960,-0.9980
7.3660,0.0000,-15.9330,0.7330
7.3875,0.0000,0.0190,0.5580
7.4102,0.0000,-0.5120,0.1940
7.4352,0.0000,0.0000,0.0000
