Time,Reps,Angle,Velocity,X,Y
2.9561,0,0.0000,0.0000,-1.1460,-2.7810
2.9795,0,0.0000,0.0000,-0.6550,-0.3790
3.0598,0,0.0000,0.0000,0.0000,0.0000
3.0760,0,0.0000,0.0000,0.1120,-1.1510
3.0988,0,0.0000,0.0000,-0.9480,-0.7260
3.1270,0,0.0000,0.0000,-6.0990,-3.2540
3.1456,0,0.0000,0.0000,-1.7380,-1.2130
3.3080,0,0.0000,0.0000,-0.0250,-1.1390
3.3423,0,0.0000,0.0000,-0.3400,-4.3810
3.3523,0,0.0000,0.0000,-0.1720,-0.4380
3.3859,0,0.0000,0.0000,0.3420,-1.0770
3.4035,0,0.0000,0.0000,1.1580,0.7840
3.5078,0,0.0000,0.0000,0.0000,0.0000
3.5252,0,0.0000,0.0000,-39.6670,-0.0000
3.5473,0,0.0000,0.0000,0.2450,-0.1100
3.5793,0,0.0000,0.0000,-0.5690,-4.0000
3.6184,0,0.0000,0.0000,0.0000,0.0000
3.6901,0,0.0000,0.0000,0.0000,0.0000
3.7077,0,0.0000,0.0000,0.0000,0.0000
3.7295,0,0.0000,0.0000,0.0000,0.0000
3.7570,0,0.0000,0.0000,0.0000,0.0000
3.8382,0,0.0000,0.0000,0.0000,0.0000
3.9091,0,0.0000,0.0000,0.6240,-6.3180
3.9264,0,0.0000,0.0000,-0.5550,0.1090
3.9482,0,0.0000,0.0000,0.0250,-0.6940
3.9763,0,0.0000,0.0000,-0.3160,-0.6640
3.9955,0,0.0000,0.0000,3.7880,-1.4240
4.0182,0,0.0000,0.0000,-0.4760,-1.8660
4.0402,0,0.0000,0.0000,0.1100,-0.3360
4.0628,0,0.0000,0.0000,-0.1530,-2.6270
4.0898,0,0.0000,0.0000,0.8610,-0.5840
4.1236,0,0.0000,0.0000,-0.5860,-0.4550
4.1307,0,0.0000,0.0000,0.1300,-1.6110
4.1611,0,0.0000,0.0000,0.2900,-0.2490
4.1808,0,0.0000,0.0000,-0.6080,-0.3640
4.2089,0,0.0000,0.0000,-0.0880,-0.4390
4.2264,0,0.0000,0.0000,0.9520,-0.3900
4.2581,0,0.0000,0.0000,-0.5270,0.0150
4.2702,0,0.0000,0.0000,0.2740,-1.0710
4.3002,0,0.0000,0.0000,-0.1360,-2.4270
4.3179,0,0.0000,0.0000,0.0000,0.0000
4.3426,0,0.0000,0.0000,2.6460,-2.2150
4.3841,0,0.0000,0.0000,0.1010,-0.2980
4.3893,0,0.0000,0.0000,-4.1470,0.2000
4.4097,0,0.0000,0.0000,-0.6630,-0.8850
4.4303,0,0.0000,0.0000,-1.3390,0.3650
4.4631,0,0.0000,0.0000,-0.7160,-0.9520
4.4770,0,0.0000,0.0000,-0.4210,-0.3100
4.5033,0,0.0000,0.0000,-0.6380,-0.4430
4.5102,0,0.0000,0.0000,-0.8750,-1.6200
4.5333,0,0.0000,0.0000,-0.7400,-1.2290
4.5580,0,0.0000,0.0000,-1.3390,-0.5590
4.5825,0,0.0000,0.0000,-0.6310,-0.0140
4.6244,0,0.0000,0.0000,0.3960,0.6370
4.6617,0,0.0000,0.0000,-0.0850,-0.0380
4.6979,0,0.0000,0.0000,0.4480,-0.2390
4.7396,0,0.0000,0.0000,0.5140,-1.3070
4.7782,0,0.0000,0.0000,-0.1500,-0.1170
4.8032,0,0.0000,0.0000,-2.9220,-2.4810
4.8582,0,0.0000,0.0000,0.0000,0.0000
4.8651,0,0.0000,0.0000,0.0000,0.0000
4.8785,0,0.0000,0.0000,0.0000,0.0000
4.9023,0,0.0000,0.0000,0.0000,0.0000
4.9047,0,0.0000,0.0000,0.0000,0.0000
4.9115,0,0.0000,0.0000,0.0000,0.0000
4.9351,0,0.0000,0.0000,0.0000,0.0000
4.9594,0,0.0000,0.0000,0.0000,0.0000
5.0267,0,0.0000,0.0000,0.8350,-2.1770
5.0614,0,0.0000,0.0000,0.0000,0.0000
5.0722,0,0.0000,0.0000,0.0000,-1.1130
5.1148,0,0.0000,0.0000,-5.7620,-5.1900
5.1201,0,0.0000,0.0000,-0.1960,-0.8480
5.1232,0,0.0000,0.0000,0.1440,-0.3370
5.1262,0,0.0000,0.0000,0.2150,-1.5620
5.1317,0,0.0000,0.0000,0.0290,-1.2200
5.1651,0,0.0000,0.0000,-0.9140,-0.0340
5.1773,0,0.0000,0.0000,-0.5410,-0.8730
5.2048,0,0.0000,0.0000,0.5800,-1.0740
5.2222,0,0.0000,0.0000,2.9350,-4.1610
5.2496,0,0.0000,0.0000,0.8390,-1.8070
5.2543,0,0.0000,0.0000,-0.3800,-1.3940
5.2565,0,0.0000,0.0000,-1.6330,-2.2660
5.2927,0,0.0000,0.0000,-0.8610,-0.9670
5.3340,0,0.0000,0.0000,0.4090,-0.9480
5.3654,0,0.0000,0.0000,-0.4340,-0.7110
5.3830,0,0.0000,0.0000,1.2380,-1.5290
5.4129,0,0.0000,0.0000,0.0410,-0.3030
5.4295,0,0.0000,0.0000,-1.0000,-1.0760
5.4554,0,0.0000,0.0000,-0.0660,-0.2790
5.4950,0,0.0000,0.0000,0.0000,0.0000
5.5355,0,0.0000,0.0000,-0.1300,-0.6180
5.5433,0,0.0000,0.0000,0.2470,0.0190
5.5749,0,0.0000,0.0000,-0.4860,-0.2420
5.5884,0,0.0000,0.0000,-1.1760,-0.7700
5.6173,0,0.0000,0.0000,-0.3770,-2.3040
5.6572,0,0.0000,0.0000,-0.7070,-2.3790
5.7398,0,0.0000,0.0000,-0.9890,-0.9940
5.7940,0,0.0000,0.0000,-13.3450,-13.2760
5.8742,0,0.0000,0.0000,-1.5670,-0.8560
5.8988,0,0.0000,0.0000,0.7530,-0.1880
5.9111,0,0.0000,0.0000,0.6170,-0.1340
5.9149,0,0.0000,0.0000,-0.5940,-0.8580
5.9205,0,0.0000,0.0000,-1.0960,-1.0000
5.9641,0,0.0000,0.0000,-0.4980,-0.9620
5.9701,0,0.0000,0.0000,-0.9240,0.5190
6.0078,0,0.0000,0.0000,0.9090,-2.9660
6.0243,0,0.0000,0.0000,-1.2230,-0.8270
6.0554,0,0.0000,0.0000,-0.4630,-1.1770
6.0680,0,0.0000,0.0000,-0.3040,-0.9670
6.0729,0,0.0000,0.0000,-0.4770,-1.3870
6.0760,0,0.0000,0.0000,-0.0760,-0.3700
6.1099,0,0.0000,0.0000,-0.7560,-0.5930
6.1426,0,0.0000,0.0000,-1.2050,-1.4550
6.1608,0,0.0000,0.0000,0.2280,-0.4810
6.1867,0,0.0000,0.0000,-0.4790,-1.4870
6.2061,0,0.0000,0.0000,-3.3180,-2.9810
6.2355,0,0.0000,0.0000,-15.7800,-2.5930
6.2669,0,0.0000,0.0000,-0.2810,-0.7910
6.3161,0,0.0000,0.0000,0.0000,0.0000
6.3226,0,0.0000,0.0000,-13.3930,8.4290
6.3573,0,0.0000,0.0000,-1.8080,1.7560
6.3666,0,0.0000,0.0000,-3.1480,1.7530
6.3904,0,0.0000,0.0000,0.0000,0.0000
6.4417,0,0.0000,0.0000,-8.2000,2.5860
6.4575,0,0.0000,0.0000,0.0000,0.0000
6.4862,0,0.0000,0.0000,-37.7740,23.1940
6.5190,0,0.0000,0.0000,0.0000,0.0000
6.5275,0,0.0000,0.0000,-18.0890,7.1780
6.5742,0,0.0000,0.0000,-7.9510,2.8020
6.6080,0,0.0000,0.0000,-15.8210,6.8110
6.6450,0,0.0000,0.0000,0.0000,0.0000
6.6546,0,0.0000,0.0000,-15.3950,5.2090
6.6790,0,0.0000,0.0000,-22.7020,4.4040
6.6909,0,0.0000,0.0000,-17.7900,3.8160
6.6985,0,0.0000,0.0000,0.0000,0.0000
6.7340,0,0.0000,0.0000,-11.2090,4.6050
6.7465,0,0.0000,0.0000,-4.1810,-0.3540
6.8193,0,0.0000,0.0000,0.0000,0.0000
6.8245,0,0.0000,0.0000,0.0000,0.0000
6.8277,0,0.0000,0.0000,0.0000,0.0000
6.8426,0,0.0000,0.0000,0.0000,0.0000
6.8586,0,0.0000,0.0000,0.0000,0.0000
6.8774,0,0.0000,0.0000,0.0000,0.0000
6.9246,0,0.0000,0.0000,0.0000,0.0000
6.9286,0,0.0000,0.0000,0.0000,0.0000
6.9404,0,0.0000,0.0000,0.0000,0.0000
6.9705,0,0.0000,0.0000,0.0000,0.0000
7.0198,0,0.0000,0.0000,0.0000,0.0000
7.0526,0,0.0000,0.0000,0.0000,0.0000
7.0674,0,0.0000,0.0000,0.0000,0.0000
7.0937,0,0.0000,0.0000,0.0000,0.0000
7.1121,0,0.0000,0.0000,0.0000,0.0000
7.1372,0,0.0000,0.0000,0.0000,0.0000
7.1721,0,0.0000,0.0000,-9.0280,2.2290
7.1813,0,0.0000,0.0000,-71.8890,3.5930
7.2123,0,0.0000,0.0000,-15.1350,2.6220
7.2280,0,0.0000,0.0000,-7.2950,1.9020
7.2567,0,0.0000,0.0000,-3.3410,0.7520
7.2909,0,0.0000,0.0000,-1.1290,0.3780
7.2964,0,0.0000,0.0000,-18.0000,3.0670
7.3305,0,0.0000,0.0000,0.0000,0.0000
7.3413,0,0.0000,0.0000,0.0000,0.0000
7.3750,0,0.0000,0.0000,0.0620,-0.7240
7.3887,0,0.0000,0.0000,0.0000,0.0000
7.4155,0,0.0000,0.0000,-6.0950,1.3080
7.4533,0,0.0000,0.0000,0.0000,0.0000
7.4582,0,0.0000,0.0000,-19.4320,3.0460
7.4962,0,0.0000,0.0000,-30.6700,10.1840
7.5198,0,0.0000,0.0000,0.0000,0.0000
7.5405,0,0.0000,0.0000,-6.3410,1.1910
7.5771,0,0.0076,0.0418,-264.5990,84.4000
7.6449,0,0.0153,0.0644,0.0000,0.0000
7.7107,0,0.0229,0.0876,-113.3750,36.6250
7.7522,0,0.0306,0.1245,0.0000,0.0000
7.7580,0,0.0382,0.3852,-6.9340,3.0660
7.8062,0,0.0459,0.3752,0.0000,0.0000
7.8098,0,0.0459,0.3526,-15.2530,9.3450
7.8234,0,0.0382,0.2167,-11.3770,5.0190
7.8501,0,0.0306,0.1226,0.0000,0.0000
7.8733,0,0.0229,-0.2041,0.0000,0.0000
7.8927,0,0.0153,-0.3144,0.0000,0.0000
7.9315,0,0.0076,-0.3539,0.0000,0.0000
7.9397,0,0.0000,-0.4268,0.0000,0.0000
7.9621,0,0.0000,-0.3696,0.0000,0.0000
7.9836,0,0.0000,-0.3036,0.0000,0.0000
8.0129,0,0.0000,-0.2250,0.0000,0.0000
8.0310,0,0.0000,-0.1855,0.0000,0.0000
8.0552,0,0.0000,0.0000,0.0000,0.0000
8.0927,0,0.0000,0.0000,0.0000,0.0000
8.1123,0,0.0000,0.0000,0.0000,0.0000
8.1368,0,0.0000,0.0000,0.0000,0.0000
8.1718,0,0.0000,0.0000,0.0000,0.0000
8.1806,0,0.0000,0.0000,0.0000,0.0000
