Time,Reps,Angle,X,Y
2.1855,1,0.9073,0.0000,0.0000
2.2029,1,0.9073,0.0000,0.0000
2.2291,1,0.9073,0.0000,0.0000
2.2652,1,0.9073,0.0000,0.0000
2.2693,1,0.9073,0.0000,0.0000
2.2840,1,0.9073,0.0000,0.0000
2.3070,1,0.9073,0.0000,0.0000
2.3352,1,0.9073,0.0000,0.0000
2.3537,1,0.9073,0.0000,0.0000
2.3758,1,0.9073,0.0000,0.0000
2.4026,1,0.9073,0.0000,0.0000
2.4121,1,0.9073,0.0000,0.0000
2.4327,1,0.9073,0.0000,0.0000
2.4448,1,0.9073,0.0000,0.0000
2.4722,1,0.9073,0.0000,0.0000
2.5003,1,0.9073,0.0000,0.0000
2.5127,1,0.9073,0.0000,0.0000
2.5401,1,0.9073,0.0000,0.0000
2.5501,1,0.9073,0.0000,0.0000
2.5690,1,0.9073,0.0000,0.0000
2.5732,1,0.9073,0.0000,0.0000
2.6054,1,0.9073,0.0000,0.0000
2.6348,1,0.9073,0.0000,0.0000
2.6530,1,0.9073,0.0000,0.0000
2.6744,1,0.9073,0.0000,0.0000
2.7031,1,0.9073,0.0000,0.0000
2.7233,1,0.9073,0.0000,0.0000
2.7495,1,0.9073,0.0000,0.0000
2.7848,1,0.9073,0.0000,0.0000
2.8211,1,0.9073,0.0000,0.0000
2.8365,1,0.9073,0.0000,0.0000
2.8645,1,0.9073,0.0000,0.0000
2.9360,1,0.9073,0.0000,0.0000
2.9647,1,0.9073,0.0000,0.0000
2.9823,1,0.9073,0.0000,0.0000
3.0451,1,0.9073,0.0000,0.0000
3.1084,1,0.9073,0.0000,0.0000
3.1658,1,0.9073,0.0000,0.0000
3.1890,1,0.9073,0.0000,0.0000
3.2165,1,0.9073,0.0000,0.0000
3.2458,1,0.9073,0.0000,0.0000
3.2798,1,0.9073,0.0000,0.0000
3.3137,1,0.9073,0.0000,0.0000
3.3172,1,0.9073,0.0000,0.0000
3.3254,1,0.9073,0.0000,0.0000
3.3469,1,0.9073,0.0000,0.0000
3.3519,1,0.9073,0.0000,0.0000
3.3600,1,0.9073,0.0000,0.0000
3.3797,1,0.9073,0.0000,0.0000
3.3857,1,0.9073,0.0000,0.0000
3.4171,1,0.9073,2.0890,-14.2880
3.4312,1,0.9073,0.6940,-6.2380
3.4489,1,0.9073,0.4910,-3.5630
3.4556,1,0.9073,0.4090,-2.6060
3.4875,1,0.9073,0.1930,-2.4840
3.5190,1,0.9073,0.1740,-1.5390
3.5358,1,0.9073,0.1340,-0.9820
3.5569,1,0.9073,0.1060,-0.6120
3.5853,1,0.9073,0.1380,-0.3430
3.6046,1,0.9073,0.1670,-0.2690
3.6279,1,0.9073,0.1570,-0.2610
3.6614,1,0.9073,0.0990,-0.2810
3.6755,1,0.9073,0.0240,-0.3020
3.7096,1,0.9073,-0.0160,-0.3450
3.7173,1,0.9073,-0.0560,-0.3980
3.7449,1,0.9073,-0.0610,-0.3910
3.7620,1,0.9073,-0.0590,-0.3650
3.7871,1,0.9073,-0.0760,-0.3560
3.8168,1,0.9073,-0.0840,-0.3450
3.8351,1,0.9073,-0.0550,-0.3190
3.8567,1,0.9073,-0.0240,-0.2970
3.8839,1,0.9073,-0.0200,-0.2280
3.9123,1,0.9073,-0.0100,-0.1510
3.9257,1,0.9073,0.0320,-0.0720
3.9485,1,0.9073,0.0860,-0.0200
3.9707,1,0.9073,0.1480,0.0420
3.9945,1,0.9073,0.2240,0.0970
4.0118,1,0.9073,0.2700,0.1730
4.0195,1,0.9073,0.3070,0.2570
4.0516,1,0.9073,0.4780,0.5380
4.0613,1,0.9073,0.8460,0.9540
4.0880,1,0.9073,1.4350,1.5020
4.1157,1,0.9073,2.2980,2.3070
4.1476,1,0.9000,5.7130,5.8740
4.1636,1,0.8926,0.0000,0.0000
4.2117,1,0.8852,0.0000,0.0000
4.2526,1,0.8778,0.0000,0.0000
4.2941,1,0.8704,0.0000,0.0000
4.3044,1,0.8630,-1.3640,-3.2810
4.3302,1,0.8556,-1.1430,-1.6040
4.3716,1,0.8035,-2.7830,-1.2580
4.4329,1,0.6828,-2.0430,-0.3540
4.4386,1,0.5544,-1.3300,-0.2310
4.4417,1,0.4491,-1.1700,-0.2240
4.4572,1,0.3515,-1.1090,-0.2250
4.4771,1,0.2840,-1.1720,-0.2020
4.4807,1,0.3730,-1.2930,-0.1580
4.5156,1,0.5739,-1.4170,-0.0890
4.5373,1,0.8254,-1.4040,-0.0620
