Time,Angle,X,Y
4.7948,21.3671,0.0000,0.0000
4.8010,21.3671,-1.1000,-0.0190
4.8037,21.3671,0.0000,0.0000
4.8056,21.3671,0.0000,0.0000
4.8077,21.3671,-0.2940,-0.3200
4.8112,21.3671,-0.3390,-0.6940
4.8648,21.3671,-0.6670,1.7410
4.8669,21.3671,-2.8100,0.9840
4.9336,21.3671,-1.4700,-0.2450
4.9355,21.3671,-1.2050,-3.0940
4.9382,21.3671,0.0000,0.0000
4.9428,21.3671,-3.5330,-1.4000
5.0006,21.3671,-0.1430,0.6000
5.0621,21.3671,0.2190,0.0000
5.0658,21.3671,-14.2000,-10.2000
5.0692,21.3671,0.0000,0.0000
5.0731,21.3671,0.0000,0.0000
5.0781,21.3671,0.0000,0.0000
5.1411,21.3671,-0.2860,-0.1320
5.2037,21.3671,1.4690,-1.3430
5.2063,21.3671,0.0080,-0.7450
5.2099,21.3671,-0.5490,-0.6700
5.2138,21.3671,-1.8930,-3.8930
5.2157,21.3671,0.0000,0.0000
5.2787,21.3671,0.0000,0.0000
5.2809,21.3671,0.0000,0.0000
5.3158,21.3671,0.0000,0.0000
5.3202,21.3671,0.0000,0.0000
5.3325,21.3671,-0.6770,-1.0080
5.3951,21.3671,-1.0640,-0.3900
5.4314,21.3671,0.0000,0.0000
5.4357,21.3671,0.0000,0.0000
5.4377,21.3671,0.0000,0.0000
5.5258,21.3671,1.4420,-0.5190
5.5288,21.3671,-3.3870,-6.2900
5.5311,21.3671,0.0000,0.0000
5.5649,21.3671,0.0000,0.0000
5.5750,21.3671,0.0000,0.0000
5.6559,21.3671,0.0000,0.0000
5.6930,21.3671,0.0000,0.0000
5.8558,21.3671,0.0000,0.0000
5.8578,21.3671,0.3190,-0.9350
5.8596,21.3671,0.0000,0.0000
5.8646,21.3671,-1.3650,-1.4520
5.8669,21.3671,0.0930,-0.8260
5.8689,21.3671,1.5980,2.1030
5.8722,21.3671,3.0130,1.8860
5.8758,21.3671,0.0000,0.0000
5.8882,21.3671,0.0000,0.0000
5.9996,21.3671,0.0000,0.0000
6.0037,21.3671,0.0000,0.0000
6.0795,21.3671,-1.8680,-0.7280
6.1149,21.3671,0.0000,0.0000
6.1174,21.3671,0.0000,0.0000
6.1262,21.3671,0.0000,0.0000
6.1913,21.3671,0.0000,0.0000
6.2247,21.3671,0.0000,0.0000
6.2275,21.3671,-0.0200,-0.4020
6.2296,21.3671,-7.7920,-2.8750
6.2626,21.3671,0.0000,0.0000
6.3803,21.3671,-0.2580,-1.3920
6.3839,21.3671,0.2640,-1.3360
6.3875,21.3671,-0.7810,-0.4020
6.3897,21.3671,-3.0000,-1.4060
6.3932,21.3671,0.0000,0.0000
6.3968,21.3671,0.0000,0.0000
6.3986,21.3671,0.1720,-2.3430
6.4004,21.3671,0.2500,-6.1250
6.4089,21.3671,0.0000,0.0000
6.5260,21.3671,-4.7420,-8.9350
6.5292,21.3671,-0.2200,-0.1540
6.5314,21.3671,-1.1720,-0.7200
6.5337,21.3671,-7.0000,3.2860
6.5373,21.3671,0.0000,0.0000
6.5383,21.3671,-5.0490,1.0490
6.5402,21.3671,0.0000,0.0000
6.5430,21.3671,0.0000,0.0000
6.6151,21.3671,0.0000,0.0000
6.6878,21.3671,-1.1460,0.5850
6.6913,21.3671,-3.8160,-0.9200
6.6962,21.3671,-0.2000,-3.8330
6.6994,21.3671,0.0000,0.0000
6.7027,21.3671,0.3220,-0.4920
6.7070,21.3671,0.0000,0.0000
6.8506,21.3671,-1.8000,3.2910
6.8530,21.3671,-0.5360,-0.0660
6.8577,21.3671,0.0000,0.0000
6.8597,21.3671,-1.6810,-3.7470
6.8615,21.3671,0.0000,0.0000
6.8649,21.3671,0.0000,0.0000
6.8682,21.3671,0.0000,0.0000
6.9348,21.3671,0.0000,0.0000
6.9974,21.3671,0.0000,0.0000
7.0007,21.3671,-0.5940,0.0840
7.0048,21.3671,-1.8090,-0.4210
7.0085,21.3671,0.0000,0.0000
7.0108,21.3671,-6.1720,-9.3450
7.0330,21.3671,0.0000,0.0000
7.0836,21.3671,-2.8200,-2.8740
7.1486,21.3671,0.0000,0.0000
7.1513,21.3671,-0.9040,0.0660
7.1542,21.3671,-12.2860,4.2860
7.1596,21.3671,-0.8060,-3.8060
7.2952,21.3671,-0.1790,-0.0460
7.3000,21.3671,0.0000,0.0000
7.3020,21.3671,-5.1020,0.4580
7.3051,21.3671,0.0000,0.0000
7.3095,21.3671,0.0480,-1.5150
7.4410,21.3671,0.6210,0.1260
7.4477,21.3671,0.0000,0.0000
7.4503,21.3671,0.0000,0.0000
7.4595,21.3671,-9.8700,-4.9130
7.5919,21.1396,0.0000,0.0000
7.5950,21.0632,1.6100,-2.4240
7.5976,21.0632,-0.3800,-0.3280
7.6002,21.0632,2.3060,0.4720
7.6021,21.0632,0.9300,0.0000
7.6046,21.0632,0.0000,0.0000
7.6081,21.0632,0.0000,0.0000
7.7374,21.0249,-0.8070,-3.9100
7.7413,20.9865,0.0000,0.0000
7.7438,20.9865,0.0000,0.0000
7.7476,20.9865,-1.0650,0.1780
7.7506,20.9865,-1.4300,-1.3880
7.7524,20.9481,0.0000,0.0000
7.7548,20.9481,0.0000,0.0000
7.7583,20.9481,-0.4570,-2.0720
7.7731,20.9481,0.0000,0.0000
7.7872,20.9865,0.0000,0.0000
7.8950,20.9865,0.0000,0.0000
7.8980,21.0249,0.0000,0.0000
7.9006,21.0249,0.0000,0.0000
7.9027,21.1014,-1.8230,1.2810
7.9046,21.1014,3.5000,-11.2220
7.9408,21.2157,-0.6160,0.2470
8.0119,21.5175,-1.9790,-1.0000
8.0451,21.6296,0.0000,0.0000
8.0497,21.6296,-0.9970,-1.0000
8.0722,21.6296,-1.0080,-1.0020
8.0958,21.6669,-0.9980,-1.0060
8.2290,21.7412,0.0000,0.0000
8.2334,21.7782,-0.6410,1.6670
8.2368,21.7782,0.0000,0.0000
8.2626,21.7782,1.2600,-0.5790
8.3787,21.6669,0.0000,0.0000
8.3828,21.6669,0.0000,0.0000
8.3857,21.6669,0.0000,0.0000
8.4629,21.1777,-4.5000,3.7500
8.4943,21.3671,0.0000,0.0000
8.4964,21.3671,0.0000,0.0000
8.4988,21.3671,0.0000,0.0000
8.5022,21.3671,-3.8670,-0.0480
8.5140,21.6669,-0.9940,-1.0020
8.5863,21.6669,0.0000,0.0000
8.6222,22.7562,0.0000,0.0000
8.6254,23.2473,0.0000,0.0000
8.6271,23.2473,-13.1890,-8.2450
8.6343,23.2473,0.0400,-1.7660
8.6410,23.5234,0.0000,0.0000
8.7248,23.9316,0.0000,0.0000
8.7751,23.6261,9.7500,-17.7500
8.7802,23.6261,0.0000,0.0000
8.7838,23.6261,-1.6690,-1.1000
8.7860,23.6261,-1.8480,-3.7390
8.7881,23.6261,0.0000,0.0000
8.7902,23.6261,0.0000,0.0000
8.8244,23.9653,-0.5700,-3.1120
8.8651,24.2000,0.0000,0.0000
8.8986,24.2000,0.0000,0.0000
8.9010,24.2334,-0.8250,-2.5090
8.9035,24.2334,-2.2730,-0.4670
8.9056,24.2334,-12.5650,-7.9570
8.9090,24.2334,0.0000,0.0000
8.9153,24.1666,0.2190,0.4270
9.0025,24.2334,0.0000,0.0000
9.0052,120.8944,0.0000,0.0000
9.0416,24.2999,0.0000,0.0000
9.1358,24.1332,0.0000,0.0000
9.1685,24.2000,-0.1440,-0.3590
9.1808,24.2334,0.0000,0.0000
9.2635,24.1332,-0.3140,-0.4240
9.3281,24.0997,-1.4710,-0.7170
9.3320,24.1666,-1.8910,-0.6460
9.3359,24.1666,0.0000,0.0000
9.3379,24.1666,-0.4620,-0.9670
9.3397,24.1666,-0.2160,-2.6760
9.3414,24.1666,0.0000,0.0000
9.3432,24.1666,-2.7760,-1.2980
9.4141,24.2000,-1.0920,-0.5390
9.4796,24.1332,0.0000,0.0000
9.4848,24.1666,0.0000,0.0000
9.4870,24.2000,0.0000,0.0000
9.4889,24.2000,0.0000,0.0000
9.4907,24.2000,-5.0310,-6.1880
9.4925,24.2000,-1.5280,-3.4150
9.4934,24.2000,0.0000,0.0000
9.4955,24.2000,-2.4570,-1.0660
9.4975,24.2000,0.0000,0.0000
9.5675,24.1666,-1.0000,-1.0000
9.6484,24.1666,-1.0030,-1.0070
9.6525,24.1666,-1.0050,-0.9960
9.7942,24.1332,0.0000,0.0000
9.7981,24.1332,-0.8970,-1.1370
9.8026,24.1332,-2.8420,-2.8600
9.8062,24.1332,-4.1910,6.7020
9.8083,24.1332,0.0000,0.0000
9.8117,24.1332,0.0000,0.0000
9.8804,24.1332,-1.9370,3.3650
9.9456,24.0997,-2.5360,-2.8210
9.9484,24.0997,0.0000,0.0000
9.9508,24.0997,-1.3030,-1.8480
9.9526,24.0997,0.9050,-1.6840
9.9544,24.0997,0.0000,0.0000
10.0540,24.1332,0.3610,0.9440
10.0568,24.0997,0.0000,0.0000
10.0581,24.0997,0.0000,0.0000
10.0600,24.0997,-0.7150,-0.6550
10.0757,24.0997,-0.1190,0.3220
10.1113,24.0997,0.0000,0.0000
10.1590,24.0997,0.0000,0.0000
10.1924,24.0997,-0.8120,-0.1710
10.1970,24.0997,0.0000,0.0000
10.1997,24.0997,0.0000,0.0000
10.2131,24.0997,-0.9450,-0.4920
10.3203,24.0662,-12.4550,-0.6360
10.3242,24.0997,1.5570,-1.5740
10.3275,24.0997,-2.8940,0.0450
10.3310,24.0997,0.0000,0.0000
10.3387,24.0997,-1.0550,-0.4650
10.4193,24.0662,-0.4260,-0.0310
10.4555,24.0662,-0.3220,-1.0640
10.4584,24.0662,0.0000,0.0000
10.4604,24.0662,0.2800,-3.3000
10.4777,24.0662,0.0000,0.0000
10.5496,24.0662,-2.2500,-3.9290
10.5837,24.0662,0.0000,0.0000
10.5880,24.0662,-2.6030,0.2650
10.5892,24.0662,-1.0490,0.3900
10.5913,24.0662,2.3560,-0.9320
10.5932,24.0662,0.0000,0.0000
10.6039,24.0662,-0.7990,-0.1420
10.6272,24.0662,0.0000,0.0000
10.6603,24.0662,0.0000,0.0000
10.7112,24.0662,-1.5640,-0.3150
10.7800,24.0662,0.0000,0.0000
10.7852,24.0662,0.0000,0.0000
10.7900,24.0662,0.1730,-0.7590
10.7921,24.0662,-1.9600,-1.0270
10.7940,24.0662,-1.5260,0.7370
10.7957,24.0662,0.0000,0.0000
10.8604,24.0662,0.0000,0.0000
10.9239,24.0662,0.0000,0.0000
10.9294,23.9653,0.4070,0.4070
10.9340,23.9653,0.0000,0.0000
10.9378,23.9653,0.0000,0.0000
10.9402,23.9653,0.0000,0.0000
10.9419,23.9653,0.0000,0.0000
10.9438,23.9653,-0.8980,-1.4800
11.0715,23.9316,0.0000,0.0000
11.0776,23.9653,0.0000,0.0000
11.0810,23.9653,0.0000,0.0000
11.0831,23.9653,2.1450,-0.1450
11.0867,23.9653,-1.7270,-1.0770
11.1580,23.8979,0.0000,0.0000
11.2272,23.4547,0.0000,0.0000
11.2301,23.4547,0.0000,0.0000
11.2318,23.3857,0.0000,0.0000
11.2341,23.3857,0.0000,0.0000
11.2378,23.3857,0.0000,0.0000
11.2692,23.1429,-0.6900,-1.8680
11.3712,22.6496,0.0000,0.0000
11.3742,22.7562,-1.1100,-0.6840
11.3785,22.7562,0.0000,0.0000
11.3811,22.8270,5.4120,-3.7650
