Time,Reps,Angle,X,Y
4.6476,1,0.0000,0.0320,1.9800
4.6562,1,0.0000,0.0270,1.9600
4.6703,1,0.0000,0.0270,1.9510
4.6804,1,0.0000,0.0280,1.9590
4.6992,1,0.0000,0.0460,1.9980
4.7724,1,0.0000,0.0440,2.0280
4.7974,1,0.0000,0.0490,2.2160
4.8232,1,0.0000,0.0590,2.2210
4.8969,1,0.0000,-0.0150,1.9660
4.9191,1,0.0000,-0.0310,2.0460
4.9389,1,0.0000,-0.0400,2.0490
4.9492,1,0.0000,-0.0350,2.0200
4.9731,1,0.0000,-0.0370,1.9910
5.0080,1,0.0000,-0.0340,1.8590
5.0192,1,0.0000,-0.0310,1.8420
5.0477,1,0.0000,-0.0230,1.8590
5.0802,1,0.0000,-0.0130,1.8520
5.1119,1,0.0000,-0.0060,1.7740
5.1219,1,0.0000,-0.0100,1.7180
5.1515,1,0.0000,-0.0120,1.7120
5.1689,1,0.0000,-0.0140,1.7320
5.1919,1,0.0000,-0.0160,1.7630
5.2295,1,0.0000,-0.0220,1.7820
5.2633,1,0.0000,-0.0240,1.8250
5.2717,1,0.0000,-0.0270,1.8690
5.2996,1,0.0000,-0.0250,1.9130
5.3247,1,0.0000,-0.0220,1.9790
5.3407,1,0.0000,-0.0170,2.0580
5.3746,1,0.0000,-0.0260,2.1700
5.4031,1,0.0000,-0.0300,2.2380
5.4252,1,0.0000,-0.0270,2.2760
5.4505,1,0.0000,-0.0280,2.2900
5.4715,1,0.0000,-0.0330,2.3190
5.4914,1,0.0000,-0.0390,2.3410
5.5221,1,0.0000,-0.0420,2.3590
5.5373,1,0.0000,-0.0410,2.3590
5.5599,1,0.0000,-0.0390,2.3440
5.5906,1,0.0000,-0.0470,2.4230
5.6047,1,0.0000,-0.0340,2.4480
5.6401,1,0.0000,-0.0540,2.6960
5.6621,1,0.0000,-0.0710,2.7980
5.7090,1,0.0000,-0.0580,2.6500
5.7316,1,0.0000,-0.0560,2.5940
5.7635,1,0.0000,-0.0480,2.6120
5.7761,1,0.0000,-0.0400,2.7080
5.8081,1,0.0000,-0.0410,2.8350
5.8111,1,0.0000,-0.0470,2.9160
5.8464,1,0.0000,-0.0490,2.9910
5.8734,1,0.0000,-0.0480,3.0050
5.9033,1,0.0000,-0.0450,3.0190
5.9141,1,0.0000,-0.0380,3.0460
5.9424,1,0.0000,-0.0360,3.0560
5.9508,1,0.0000,-0.0350,3.0500
5.9725,1,0.0000,-0.0330,3.0570
5.9766,1,0.0000,-0.0310,3.0850
6.0068,1,0.0000,-0.0250,3.1180
6.0197,1,0.0000,-0.0250,3.1230
6.0431,1,0.0000,-0.0230,3.0550
6.0781,1,0.0000,-0.0230,2.9800
6.0904,1,0.0000,-0.0240,2.9500
6.1012,1,0.0000,-0.0310,2.9650
6.1180,1,0.0000,-0.0310,2.9640
6.1219,1,0.0000,-0.0300,2.9730
6.1322,1,0.0000,-0.0310,2.9950
6.1586,1,0.0000,-0.0190,3.0270
6.1881,1,0.0000,-0.0110,3.0390
