Max,14.2291
Target,7.1145
Set,Time,Reps,Angle,Velocity,X,Y
1,0.1787,0,0.0000,0.0000,-0.0010,-0.3600
1,0.1902,0,0.0000,0.0000,-0.0020,-0.3600
1,0.2137,0,0.0000,0.0000,-0.0030,-0.3620
1,0.2416,0,0.0000,0.0000,-0.0030,-0.3610
1,0.2602,0,0.0000,0.0000,-0.0030,-0.3600
1,0.2914,0,0.0000,0.0000,-0.0030,-0.3600
1,0.3197,0,0.0000,0.0000,-0.0030,-0.3590
1,0.3395,0,0.0000,0.0000,-0.0030,-0.3570
1,0.3630,0,0.0000,0.0000,-0.0030,-0.3570
1,0.3874,0,0.0000,0.0000,-0.0040,-0.3580
1,0.4086,0,0.0000,0.0000,-0.0030,-0.3600
1,0.4318,0,0.0000,0.0000,-0.0030,-0.3600
1,0.4548,0,0.0000,0.0000,-0.0030,-0.3610
1,0.4773,0,0.0000,0.0000,-0.0030,-0.3600
1,0.5134,0,0.0000,0.0000,-0.0040,-0.3600
1,0.5230,0,0.0000,0.0000,-0.0040,-0.3610
1,0.5417,0,0.0000,0.0000,-0.0040,-0.3610
1,0.5473,0,0.0000,0.0000,-0.0050,-0.3610
1,0.5576,0,0.0000,0.0000,-0.0050,-0.3610
1,0.5759,0,0.0000,0.0000,-0.0060,-0.3600
1,0.5822,0,0.0000,0.0000,-0.0060,-0.3600
1,0.6096,0,0.0000,0.0000,-0.0060,-0.3620
1,0.7169,0,0.0000,0.0000,-0.1590,-0.2750
1,0.7183,0,0.0000,0.0000,-0.1630,-0.2790
1,0.7410,0,0.0000,0.0000,-0.1620,-0.2880
1,0.7659,0,0.0000,0.0000,-0.1630,-0.2940
1,0.7950,0,0.0000,0.0000,-0.1640,-0.2990
1,0.8099,0,0.0000,0.0000,-0.1650,-0.3050
1,0.8355,0,0.0000,0.0000,-0.1660,-0.3100
1,0.8904,0,0.0000,0.0000,-0.0020,-0.4090
1,0.9219,0,0.0000,0.0000,-0.0020,-0.4120
1,0.9361,0,0.0000,0.0000,-0.0020,-0.4120
1,0.9607,0,0.0000,0.0000,-0.0020,-0.4120
1,0.9889,0,0.0000,0.0000,-0.0020,-0.4140
1,1.0059,0,0.0000,0.0000,-0.0020,-0.4160
1,1.0742,0,0.0000,0.0000,-0.0010,-0.4160
1,1.1473,0,0.0000,0.0000,-0.0020,-0.4180
1,1.2243,0,0.0000,0.0000,-0.0000,-0.4180
1,1.2854,0,0.0000,0.0000,0.0000,-0.4120
1,1.3035,0,0.0000,0.0000,0.0000,-0.4090
1,1.3188,0,0.0000,0.0000,0.0010,-0.4080
1,1.3491,0,0.0000,0.0000,-0.0020,-0.4020
1,1.3842,0,0.0000,0.0000,-0.0020,-0.3950
1,1.4181,0,0.0000,0.0000,-0.0010,-0.3890
1,1.4526,0,0.0000,0.0000,-0.0010,-0.3780
1,1.4801,0,0.0000,0.0000,-0.0030,-0.3630
1,1.5081,0,0.0000,0.0000,-0.0030,-0.3480
1,1.5673,0,0.0000,0.0000,0.0720,-0.3770
1,1.6323,0,0.0000,0.0000,0.0010,-0.2120
1,1.7049,0,0.0000,0.0000,0.0900,-0.2460
1,1.7754,0,0.0000,0.0000,-0.0060,-0.1130
1,1.8033,0,0.0000,0.0000,-0.0080,-0.1110
1,1.8199,0,0.0000,0.0000,-0.0090,-0.1100
1,1.8519,0,0.0000,0.0000,-0.0090,-0.1100
1,1.8658,0,0.0000,0.0000,-0.0100,-0.1080
1,1.8902,0,0.0000,0.0000,-0.0100,-0.1060
1,1.9214,0,0.0000,0.0000,-0.0080,-0.1050
1,1.9350,0,0.0000,0.0000,-0.0070,-0.1070
1,1.9658,0,0.0000,0.0000,-0.0050,-0.1090
1,1.9804,0,0.0000,0.0000,-0.0040,-0.1130
1,2.0080,0,0.0000,0.0000,-0.0040,-0.1180
1,2.0266,0,0.0000,0.0000,-0.0030,-0.1220
1,2.0497,0,0.0000,0.0000,-0.0030,-0.1260
1,2.0773,0,0.0000,0.0000,-0.0000,-0.1330
1,2.0952,0,0.0000,0.0000,-0.0000,-0.1350
1,2.1200,0,0.0000,0.0000,0.0000,-0.1390
1,2.1410,0,0.0000,0.0000,0.0000,-0.1430
1,2.1757,0,0.0000,0.0000,0.0000,-0.1450
1,2.2489,0,0.0000,0.0000,0.0000,-0.1470
1,2.3223,0,0.0000,0.0000,0.0030,-0.1410
1,2.3468,0,0.0000,0.0000,0.0030,-0.1370
1,2.3756,0,0.0000,0.0000,0.0040,-0.1370
1,2.4089,0,0.0000,0.0000,0.0050,-0.1380
